RegionName,Timeslice,RES.COOKING.OTHER,RES.COOKING.HOBS,RES.COOKING.OVENS,RES.CONSUMER-ELECTRONICS.TV,RES.FREEZERS,RES.COOLING,RES.COMPUTERS,RES.REFRIGERATORS,RES.LIGHTING,RES.OTHER,RES.WET.APPLIANCES,RES.SPACE-HEAT.EXISTING-AVERAGE,RES.SPACE-HEAT.NEW-AVERAGE,RES.HOT-WATER.EXISTING-AVERAGE,RES.HOT-WATER.NEW-AVERAGE,SER.COOLING.HIGH-CONSUMPTION,SER.COOKING,SER.COMPUTING,SER.SPACE-HEAT.HIGH-CONSUMPTION,SER.SPACE-HEAT.LOW-CONSUMPTION,SER.LIGHTING.OFFICE,SER.LIGHTING.OTHER,SER.OTHER,SER.REFRIGERATION,SER.HOT-WATER.HIGH-CONSUMPTION,SER.HOT-WATER.LOW-CONSUMPTION
UK,1,2.474042136637475,3.375,3.0375,5.729046697005,1.53704825,0.0,1.638277666917095,3.516778125,17.2998,2.442945895764766,4.622072378209831,90.81419824378844,0.0980869849436303,23.11548296343349,0.109428079854203,13.455299405400822,6.11790957588843,2.0728891841238912,16.452936297787772,8.30092542783192,22.156875,10.002937500000002,1.919453217333965,4.950000000000016,3.984080186678361,1.695219542702495
UK,2,0.494808427327495,0.675,0.6075,2.291618678802,0.4391566428571427,0.0,0.8936060001366,1.0047937499999997,69.1992,0.9771783583059084,1.848828951283929,30.20277130643207,0.0326215375093348,4.568573898455691,0.0216275069904825,1.0219214738279108,1.019651595981405,0.3189060283267525,4.14762804064288,2.9676886231172173,7.385624999999999,3.3343125,0.7677812869335839,1.9800000000000015,0.7372349256622942,0.3390914398424638
UK,3,0.2474042136637475,0.3375,0.30375,1.43226167425125,0.768524125,0.0,0.2382949333697605,1.7583890625,17.2998,0.8550310635176691,0.0,34.50569523415485,0.0372690578604931,15.31807093172869,0.0725153392546972,1.0219214738279108,0.0,0.4783590424901287,4.636818212896055,3.121597412851488,9.8475,4.44575,1.3436172521337717,3.4650000000000016,2.5863485419249224,1.1231824596734423
UK,4,1.7318294956462323,2.3625,2.12625,2.0051663439517498,0.3293674821428573,0.0,0.80424540012294,0.7535953125000004,69.1992,0.7328837687294298,1.3866217134629462,50.45955351143284,0.0545005688675642,11.129225542024589,0.0526854568972072,1.5328822107418658,3.058954787944215,0.3189060283267525,8.659137629516364,4.415058944403037,9.8475,4.44575,0.5758359652001875,1.485,1.9247569538039124,0.81192746287543
UK,5,2.474042136637475,3.375,3.0375,5.729046697005,1.53704825,0.0,1.638277666917095,3.516778125,17.2998,2.442945895764766,4.622072378209831,112.9429058676844,0.121987853458709,23.270503480309724,0.110161942846666,13.455299405400822,6.11790957588843,2.0728891841238912,19.96483726796836,10.31898096584014,22.156875,10.002937500000002,1.919453217333965,4.950000000000016,4.17306210974338,1.6976887366741713
UK,6,0.494808427327495,0.675,0.6075,2.291618678802,0.4391566428571427,0.0,0.8936060001366,1.0047937499999997,69.1992,0.9771783583059084,1.848828951283929,38.26972713651619,0.0413345294241262,4.659459549449846,0.0220577572383498,1.0219214738279108,1.019651595981405,0.3189060283267525,5.280921455173138,3.620722789929365,7.385624999999999,3.3343125,0.7677812869335839,1.9800000000000015,0.794962637369547,0.3434529260946053
UK,7,0.2474042136637475,0.3375,0.30375,1.43226167425125,0.768524125,0.0,0.2382949333697605,1.7583890625,17.2998,0.8550310635176691,0.0,42.48090788903317,0.0458829594169582,15.494544567769712,0.0733507607411272,1.0219214738279108,0.0,0.4783590424901287,6.022880957700923,3.786166352253081,9.8475,4.44575,1.3436172521337717,3.4650000000000016,2.7136457976115387,1.1325759332121654
UK,8,1.7318294956462323,2.3625,2.12625,2.0051663439517498,0.3293674821428573,0.0,0.80424540012294,0.7535953125000004,69.1992,0.7328837687294298,1.3866217134629462,63.08344775039626,0.0681354381731673,11.129225542024589,0.0526854568972072,1.5328822107418658,3.058954787944215,0.3189060283267525,10.968844506356024,5.446175953307004,9.8475,4.44575,0.5758359652001875,1.485,2.083939572439159,0.81192746287543
UK,9,2.474042136637475,3.375,3.0375,5.729046697005,1.8444579,0.0,1.3106221335336803,4.22013375,13.83984,2.442945895764766,4.622072378209831,8.790213544960618,0.0094941711792827,20.241748852563827,0.0958238992164266,44.85099801800274,6.11790957588843,2.0728891841238912,3.242950051145456,0.8437984340384218,17.725499999999997,8.00235,1.919453217333965,5.94,2.9625425816347284,1.5830833319854392
UK,10,0.494808427327495,0.675,0.6075,2.291618678802,0.5269879714285719,0.0,0.71488480010928,1.2057525000000011,55.35936,0.9771783583059084,1.848828951283929,2.155260866645136,0.0023278633106324,3.7292642238824816,0.0176542373756148,3.406404912759702,1.019651595981405,0.3189060283267525,0.0974811097140412,0.3261725611676129,5.908499999999999,2.66745,0.7677812869335839,2.3760000000000003,0.5079715009354774,0.3119850632320844
UK,11,0.2474042136637475,0.3375,0.30375,1.43226167425125,0.92222895,0.0,0.1906359466958075,2.110066875,13.83984,0.8550310635176691,0.0,5.275852923472361,0.0056983656330945,13.70741935254423,0.0648905576352473,3.406404912759702,0.0,0.4783590424901287,0.1597623602384092,0.5473336804919342,7.878,3.5566000000000004,1.3436172521337717,4.158,2.008952214672555,1.0709448647109416
UK,12,1.7318294956462323,2.3625,2.12625,2.0051663439517498,0.395240978571428,0.0,0.6433963200983519,0.9043143749999988,55.35936,0.7328837687294298,1.3866217134629462,2.8945991693491044,0.0031264109647217,10.196518630080645,0.04827004725155,5.109607369139553,3.058954787944215,0.3189060283267525,0.0,0.3820490917638566,7.878,3.5566000000000004,0.5758359652001875,1.782,1.2735787927981106,0.7977815471260253
