ProcessName,RegionName,Time,season,period,UtilizationFactor,MinimumServiceFactor
SLOFELED00 [SER.LIGHTING: .00.OFFICE.LED.],UK,2010,W,Peak,1.000000,0.000000
SLOTECCL00 [SER.LIGHTING: .00.OTHER.CCL.],UK,2010,A,Day,1.000000,0.000000
SLOTECCL00 [SER.LIGHTING: .00.OTHER.CCL.],UK,2010,A,Evening,1.000000,0.000000
SLOTECCL00 [SER.LIGHTING: .00.OTHER.CCL.],UK,2010,A,Night,1.000000,0.000000
SLOTECCL00 [SER.LIGHTING: .00.OTHER.CCL.],UK,2010,A,Peak,1.000000,0.000000
SLOTECCL00 [SER.LIGHTING: .00.OTHER.CCL.],UK,2010,P,Day,1.000000,0.000000
SLOTECCL00 [SER.LIGHTING: .00.OTHER.CCL.],UK,2010,P,Evening,1.000000,0.000000
SLOTECCL00 [SER.LIGHTING: .00.OTHER.CCL.],UK,2010,P,Night,1.000000,0.000000
SLOTECCL00 [SER.LIGHTING: .00.OTHER.CCL.],UK,2010,P,Peak,1.000000,0.000000
SLOTECCL00 [SER.LIGHTING: .00.OTHER.CCL.],UK,2010,S,Day,1.000000,0.000000
SLOTECCL00 [SER.LIGHTING: .00.OTHER.CCL.],UK,2010,S,Evening,1.000000,0.000000
SLOTECCL00 [SER.LIGHTING: .00.OTHER.CCL.],UK,2010,S,Night,1.000000,0.000000
SLOTECCL00 [SER.LIGHTING: .00.OTHER.CCL.],UK,2010,S,Peak,1.000000,0.000000
SLOTECCL00 [SER.LIGHTING: .00.OTHER.CCL.],UK,2010,W,Day,1.000000,0.000000
SLOTECCL00 [SER.LIGHTING: .00.OTHER.CCL.],UK,2010,W,Evening,1.000000,0.000000
SLOTECCL00 [SER.LIGHTING: .00.OTHER.CCL.],UK,2010,W,Night,1.000000,0.000000
SLOTECCL00 [SER.LIGHTING: .00.OTHER.CCL.],UK,2010,W,Peak,1.000000,0.000000
SLOTELED00 [SER.LIGHTING: .00.OTHER.LED.],UK,2010,A,Day,1.000000,0.000000
SLOTELED00 [SER.LIGHTING: .00.OTHER.LED.],UK,2010,A,Evening,1.000000,0.000000
SLOTELED00 [SER.LIGHTING: .00.OTHER.LED.],UK,2010,A,Night,1.000000,0.000000
SLOTELED00 [SER.LIGHTING: .00.OTHER.LED.],UK,2010,A,Peak,1.000000,0.000000
SLOTELED00 [SER.LIGHTING: .00.OTHER.LED.],UK,2010,P,Day,1.000000,0.000000
SLOTELED00 [SER.LIGHTING: .00.OTHER.LED.],UK,2010,P,Evening,1.000000,0.000000
SLOTELED00 [SER.LIGHTING: .00.OTHER.LED.],UK,2010,P,Night,1.000000,0.000000
SLOTELED00 [SER.LIGHTING: .00.OTHER.LED.],UK,2010,P,Peak,1.000000,0.000000
SLOTELED00 [SER.LIGHTING: .00.OTHER.LED.],UK,2010,S,Day,1.000000,0.000000
SLOTELED00 [SER.LIGHTING: .00.OTHER.LED.],UK,2010,S,Evening,1.000000,0.000000
SLOTELED00 [SER.LIGHTING: .00.OTHER.LED.],UK,2010,S,Night,1.000000,0.000000
SLOTELED00 [SER.LIGHTING: .00.OTHER.LED.],UK,2010,S,Peak,1.000000,0.000000
SLOTELED00 [SER.LIGHTING: .00.OTHER.LED.],UK,2010,W,Day,1.000000,0.000000
SLOTELED00 [SER.LIGHTING: .00.OTHER.LED.],UK,2010,W,Evening,1.000000,0.000000
SLOTELED00 [SER.LIGHTING: .00.OTHER.LED.],UK,2010,W,Night,1.000000,0.000000
SLOTELED00 [SER.LIGHTING: .00.OTHER.LED.],UK,2010,W,Peak,1.000000,0.000000
SOTHELC00 [SER.OTHER: .00.ELC.],UK,2010,A,Day,1.000000,0.000000
SOTHELC00 [SER.OTHER: .00.ELC.],UK,2010,A,Evening,1.000000,0.000000
SOTHELC00 [SER.OTHER: .00.ELC.],UK,2010,A,Night,1.000000,0.000000
SOTHELC00 [SER.OTHER: .00.ELC.],UK,2010,A,Peak,1.000000,0.000000
SOTHELC00 [SER.OTHER: .00.ELC.],UK,2010,P,Day,1.000000,0.000000
SOTHELC00 [SER.OTHER: .00.ELC.],UK,2010,P,Evening,1.000000,0.000000
SOTHELC00 [SER.OTHER: .00.ELC.],UK,2010,P,Night,1.000000,0.000000
SOTHELC00 [SER.OTHER: .00.ELC.],UK,2010,P,Peak,1.000000,0.000000
SOTHELC00 [SER.OTHER: .00.ELC.],UK,2010,S,Day,1.000000,0.000000
SOTHELC00 [SER.OTHER: .00.ELC.],UK,2010,S,Evening,1.000000,0.000000
SOTHELC00 [SER.OTHER: .00.ELC.],UK,2010,S,Night,1.000000,0.000000
SOTHELC00 [SER.OTHER: .00.ELC.],UK,2010,S,Peak,1.000000,0.000000
SOTHELC00 [SER.OTHER: .00.ELC.],UK,2010,W,Day,1.000000,0.000000
SOTHELC00 [SER.OTHER: .00.ELC.],UK,2010,W,Evening,1.000000,0.000000
SOTHELC00 [SER.OTHER: .00.ELC.],UK,2010,W,Night,1.000000,0.000000
SOTHELC00 [SER.OTHER: .00.ELC.],UK,2010,W,Peak,1.000000,0.000000
SOTHNGA00 [SER.OTHER: .00.NGA.OIL.HEAT.],UK,2010,A,Day,1.000000,0.000000
SOTHNGA00 [SER.OTHER: .00.NGA.OIL.HEAT.],UK,2010,A,Evening,1.000000,0.000000
SOTHNGA00 [SER.OTHER: .00.NGA.OIL.HEAT.],UK,2010,A,Night,1.000000,0.000000
SOTHNGA00 [SER.OTHER: .00.NGA.OIL.HEAT.],UK,2010,A,Peak,1.000000,0.000000
SOTHNGA00 [SER.OTHER: .00.NGA.OIL.HEAT.],UK,2010,P,Day,1.000000,0.000000
SOTHNGA00 [SER.OTHER: .00.NGA.OIL.HEAT.],UK,2010,P,Evening,1.000000,0.000000
SOTHNGA00 [SER.OTHER: .00.NGA.OIL.HEAT.],UK,2010,P,Night,1.000000,0.000000
SOTHNGA00 [SER.OTHER: .00.NGA.OIL.HEAT.],UK,2010,P,Peak,1.000000,0.000000
SOTHNGA00 [SER.OTHER: .00.NGA.OIL.HEAT.],UK,2010,S,Day,1.000000,0.000000
SOTHNGA00 [SER.OTHER: .00.NGA.OIL.HEAT.],UK,2010,S,Evening,1.000000,0.000000
SOTHNGA00 [SER.OTHER: .00.NGA.OIL.HEAT.],UK,2010,S,Night,1.000000,0.000000
SOTHNGA00 [SER.OTHER: .00.NGA.OIL.HEAT.],UK,2010,S,Peak,1.000000,0.000000
SOTHNGA00 [SER.OTHER: .00.NGA.OIL.HEAT.],UK,2010,W,Day,1.000000,0.000000
SOTHNGA00 [SER.OTHER: .00.NGA.OIL.HEAT.],UK,2010,W,Evening,1.000000,0.000000
SOTHNGA00 [SER.OTHER: .00.NGA.OIL.HEAT.],UK,2010,W,Night,1.000000,0.000000
SOTHNGA00 [SER.OTHER: .00.NGA.OIL.HEAT.],UK,2010,W,Peak,1.000000,0.000000
SREFEHFC00 [SER.REFRIGERATION: .00.HFC.],UK,2010,A,Day,1.000000,0.000000
SREFEHFC00 [SER.REFRIGERATION: .00.HFC.],UK,2010,A,Evening,1.000000,0.000000
SREFEHFC00 [SER.REFRIGERATION: .00.HFC.],UK,2010,A,Night,1.000000,0.000000
SREFEHFC00 [SER.REFRIGERATION: .00.HFC.],UK,2010,A,Peak,1.000000,0.000000
SREFEHFC00 [SER.REFRIGERATION: .00.HFC.],UK,2010,P,Day,1.000000,0.000000
SREFEHFC00 [SER.REFRIGERATION: .00.HFC.],UK,2010,P,Evening,1.000000,0.000000
SREFEHFC00 [SER.REFRIGERATION: .00.HFC.],UK,2010,P,Night,1.000000,0.000000
SREFEHFC00 [SER.REFRIGERATION: .00.HFC.],UK,2010,P,Peak,1.000000,0.000000
SREFEHFC00 [SER.REFRIGERATION: .00.HFC.],UK,2010,S,Day,1.000000,0.000000
SREFEHFC00 [SER.REFRIGERATION: .00.HFC.],UK,2010,S,Evening,1.000000,0.000000
SREFEHFC00 [SER.REFRIGERATION: .00.HFC.],UK,2010,S,Night,1.000000,0.000000
SREFEHFC00 [SER.REFRIGERATION: .00.HFC.],UK,2010,S,Peak,1.000000,0.000000
SREFEHFC00 [SER.REFRIGERATION: .00.HFC.],UK,2010,W,Day,1.000000,0.000000
SREFEHFC00 [SER.REFRIGERATION: .00.HFC.],UK,2010,W,Evening,1.000000,0.000000
SREFEHFC00 [SER.REFRIGERATION: .00.HFC.],UK,2010,W,Night,1.000000,0.000000
SREFEHFC00 [SER.REFRIGERATION: .00.HFC.],UK,2010,W,Peak,1.000000,0.000000
SREFEHFO00 [SER.REFRIGERATION: .00.HFO.],UK,2010,A,Day,1.000000,0.000000
SREFEHFO00 [SER.REFRIGERATION: .00.HFO.],UK,2010,A,Evening,1.000000,0.000000
SREFEHFO00 [SER.REFRIGERATION: .00.HFO.],UK,2010,A,Night,1.000000,0.000000
SREFEHFO00 [SER.REFRIGERATION: .00.HFO.],UK,2010,A,Peak,1.000000,0.000000
SREFEHFO00 [SER.REFRIGERATION: .00.HFO.],UK,2010,P,Day,1.000000,0.000000
SREFEHFO00 [SER.REFRIGERATION: .00.HFO.],UK,2010,P,Evening,1.000000,0.000000
SREFEHFO00 [SER.REFRIGERATION: .00.HFO.],UK,2010,P,Night,1.000000,0.000000
SREFEHFO00 [SER.REFRIGERATION: .00.HFO.],UK,2010,P,Peak,1.000000,0.000000
SREFEHFO00 [SER.REFRIGERATION: .00.HFO.],UK,2010,S,Day,1.000000,0.000000
SREFEHFO00 [SER.REFRIGERATION: .00.HFO.],UK,2010,S,Evening,1.000000,0.000000
SREFEHFO00 [SER.REFRIGERATION: .00.HFO.],UK,2010,S,Night,1.000000,0.000000
SREFEHFO00 [SER.REFRIGERATION: .00.HFO.],UK,2010,S,Peak,1.000000,0.000000
SREFEHFO00 [SER.REFRIGERATION: .00.HFO.],UK,2010,W,Day,1.000000,0.000000
SREFEHFO00 [SER.REFRIGERATION: .00.HFO.],UK,2010,W,Evening,1.000000,0.000000
SREFEHFO00 [SER.REFRIGERATION: .00.HFO.],UK,2010,W,Night,1.000000,0.000000
SREFEHFO00 [SER.REFRIGERATION: .00.HFO.],UK,2010,W,Peak,1.000000,0.000000
SWHBLRRC00 [SER.WATER.HIGH-CONSUMPTION: .00.HCO.BOILER.STD.PIPE.],UK,2010,A,Day,0.150887,0.135798
SWHBLRRC00 [SER.WATER.HIGH-CONSUMPTION: .00.HCO.BOILER.STD.PIPE.],UK,2010,A,Evening,0.069802,0.062822
SWHBLRRC00 [SER.WATER.HIGH-CONSUMPTION: .00.HCO.BOILER.STD.PIPE.],UK,2010,A,Night,0.139930,0.125937
SWHBLRRC00 [SER.WATER.HIGH-CONSUMPTION: .00.HCO.BOILER.STD.PIPE.],UK,2010,A,Peak,0.242984,0.218686
SWHBLRRC00 [SER.WATER.HIGH-CONSUMPTION: .00.HCO.BOILER.STD.PIPE.],UK,2010,P,Day,0.158044,0.142240
SWHBLRRC00 [SER.WATER.HIGH-CONSUMPTION: .00.HCO.BOILER.STD.PIPE.],UK,2010,P,Evening,0.075268,0.067741
SWHBLRRC00 [SER.WATER.HIGH-CONSUMPTION: .00.HCO.BOILER.STD.PIPE.],UK,2010,P,Night,0.146818,0.132136
SWHBLRRC00 [SER.WATER.HIGH-CONSUMPTION: .00.HCO.BOILER.STD.PIPE.],UK,2010,P,Peak,0.263079,0.236772
SWHBLRRC00 [SER.WATER.HIGH-CONSUMPTION: .00.HCO.BOILER.STD.PIPE.],UK,2010,S,Day,0.112199,0.100979
SWHBLRRC00 [SER.WATER.HIGH-CONSUMPTION: .00.HCO.BOILER.STD.PIPE.],UK,2010,S,Evening,0.048095,0.043286
SWHBLRRC00 [SER.WATER.HIGH-CONSUMPTION: .00.HCO.BOILER.STD.PIPE.],UK,2010,S,Night,0.108691,0.097822
SWHBLRRC00 [SER.WATER.HIGH-CONSUMPTION: .00.HCO.BOILER.STD.PIPE.],UK,2010,S,Peak,0.160778,0.144701
SWHBLRRC00 [SER.WATER.HIGH-CONSUMPTION: .00.HCO.BOILER.STD.PIPE.],UK,2010,W,Day,0.170373,0.153336
SWHBLRRC00 [SER.WATER.HIGH-CONSUMPTION: .00.HCO.BOILER.STD.PIPE.],UK,2010,W,Evening,0.084984,0.076486
SWHBLRRC00 [SER.WATER.HIGH-CONSUMPTION: .00.HCO.BOILER.STD.PIPE.],UK,2010,W,Night,0.156037,0.140433
SWHBLRRC00 [SER.WATER.HIGH-CONSUMPTION: .00.HCO.BOILER.STD.PIPE.],UK,2010,W,Peak,0.271606,0.244445
SWHBLRRG00 [SER.WATER.HIGH-CONSUMPTION: .00.NGA.BOILER.STD.PIPE.],UK,2010,A,Day,0.150887,0.135798
SWHBLRRG00 [SER.WATER.HIGH-CONSUMPTION: .00.NGA.BOILER.STD.PIPE.],UK,2010,A,Evening,0.069802,0.062822
SWHBLRRG00 [SER.WATER.HIGH-CONSUMPTION: .00.NGA.BOILER.STD.PIPE.],UK,2010,A,Night,0.139930,0.125937
SWHBLRRG00 [SER.WATER.HIGH-CONSUMPTION: .00.NGA.BOILER.STD.PIPE.],UK,2010,A,Peak,0.242984,0.218686
SWHBLRRG00 [SER.WATER.HIGH-CONSUMPTION: .00.NGA.BOILER.STD.PIPE.],UK,2010,P,Day,0.158044,0.142240
SWHBLRRG00 [SER.WATER.HIGH-CONSUMPTION: .00.NGA.BOILER.STD.PIPE.],UK,2010,P,Evening,0.075268,0.067741
SWHBLRRG00 [SER.WATER.HIGH-CONSUMPTION: .00.NGA.BOILER.STD.PIPE.],UK,2010,P,Night,0.146818,0.132136
SWHBLRRG00 [SER.WATER.HIGH-CONSUMPTION: .00.NGA.BOILER.STD.PIPE.],UK,2010,P,Peak,0.263079,0.236772
SWHBLRRG00 [SER.WATER.HIGH-CONSUMPTION: .00.NGA.BOILER.STD.PIPE.],UK,2010,S,Day,0.112199,0.100979
SWHBLRRG00 [SER.WATER.HIGH-CONSUMPTION: .00.NGA.BOILER.STD.PIPE.],UK,2010,S,Evening,0.048095,0.043286
SWHBLRRG00 [SER.WATER.HIGH-CONSUMPTION: .00.NGA.BOILER.STD.PIPE.],UK,2010,S,Night,0.108691,0.097822
SWHBLRRG00 [SER.WATER.HIGH-CONSUMPTION: .00.NGA.BOILER.STD.PIPE.],UK,2010,S,Peak,0.160778,0.144701
SWHBLRRG00 [SER.WATER.HIGH-CONSUMPTION: .00.NGA.BOILER.STD.PIPE.],UK,2010,W,Day,0.170373,0.153336
SWHBLRRG00 [SER.WATER.HIGH-CONSUMPTION: .00.NGA.BOILER.STD.PIPE.],UK,2010,W,Evening,0.084984,0.076486
SWHBLRRG00 [SER.WATER.HIGH-CONSUMPTION: .00.NGA.BOILER.STD.PIPE.],UK,2010,W,Night,0.156037,0.140433
SWHBLRRG00 [SER.WATER.HIGH-CONSUMPTION: .00.NGA.BOILER.STD.PIPE.],UK,2010,W,Peak,0.271606,0.244445
SWHBLRRO00 [SER.WATER.HIGH-CONSUMPTION: .00.LFO.BOILER.STD.PIPE.],UK,2010,A,Day,0.150887,0.135798
SWHBLRRO00 [SER.WATER.HIGH-CONSUMPTION: .00.LFO.BOILER.STD.PIPE.],UK,2010,A,Evening,0.069802,0.062822
SWHBLRRO00 [SER.WATER.HIGH-CONSUMPTION: .00.LFO.BOILER.STD.PIPE.],UK,2010,A,Night,0.139930,0.125937
SWHBLRRO00 [SER.WATER.HIGH-CONSUMPTION: .00.LFO.BOILER.STD.PIPE.],UK,2010,A,Peak,0.242984,0.218686
SWHBLRRO00 [SER.WATER.HIGH-CONSUMPTION: .00.LFO.BOILER.STD.PIPE.],UK,2010,P,Day,0.158044,0.142240
SWHBLRRO00 [SER.WATER.HIGH-CONSUMPTION: .00.LFO.BOILER.STD.PIPE.],UK,2010,P,Evening,0.075268,0.067741
SWHBLRRO00 [SER.WATER.HIGH-CONSUMPTION: .00.LFO.BOILER.STD.PIPE.],UK,2010,P,Night,0.146818,0.132136
SWHBLRRO00 [SER.WATER.HIGH-CONSUMPTION: .00.LFO.BOILER.STD.PIPE.],UK,2010,P,Peak,0.263079,0.236772
SWHBLRRO00 [SER.WATER.HIGH-CONSUMPTION: .00.LFO.BOILER.STD.PIPE.],UK,2010,S,Day,0.112199,0.100979
SWHBLRRO00 [SER.WATER.HIGH-CONSUMPTION: .00.LFO.BOILER.STD.PIPE.],UK,2010,S,Evening,0.048095,0.043286
SWHBLRRO00 [SER.WATER.HIGH-CONSUMPTION: .00.LFO.BOILER.STD.PIPE.],UK,2010,S,Night,0.108691,0.097822
SWHBLRRO00 [SER.WATER.HIGH-CONSUMPTION: .00.LFO.BOILER.STD.PIPE.],UK,2010,S,Peak,0.160778,0.144701
SWHBLRRO00 [SER.WATER.HIGH-CONSUMPTION: .00.LFO.BOILER.STD.PIPE.],UK,2010,W,Day,0.170373,0.153336
SWHBLRRO00 [SER.WATER.HIGH-CONSUMPTION: .00.LFO.BOILER.STD.PIPE.],UK,2010,W,Evening,0.084984,0.076486
SWHBLRRO00 [SER.WATER.HIGH-CONSUMPTION: .00.LFO.BOILER.STD.PIPE.],UK,2010,W,Night,0.156037,0.140433
SWHBLRRO00 [SER.WATER.HIGH-CONSUMPTION: .00.LFO.BOILER.STD.PIPE.],UK,2010,W,Peak,0.271606,0.244445
SWHBLRRW00 [SER.WATER.HIGH-CONSUMPTION: .00.WOD.BOILER.STD.PIPE.],UK,2010,A,Day,0.150887,0.135798
SWHBLRRW00 [SER.WATER.HIGH-CONSUMPTION: .00.WOD.BOILER.STD.PIPE.],UK,2010,A,Evening,0.069802,0.062822
SWHBLRRW00 [SER.WATER.HIGH-CONSUMPTION: .00.WOD.BOILER.STD.PIPE.],UK,2010,A,Night,0.139930,0.125937
SWHBLRRW00 [SER.WATER.HIGH-CONSUMPTION: .00.WOD.BOILER.STD.PIPE.],UK,2010,A,Peak,0.242984,0.218686
SWHBLRRW00 [SER.WATER.HIGH-CONSUMPTION: .00.WOD.BOILER.STD.PIPE.],UK,2010,P,Day,0.158044,0.142240
SWHBLRRW00 [SER.WATER.HIGH-CONSUMPTION: .00.WOD.BOILER.STD.PIPE.],UK,2010,P,Evening,0.075268,0.067741
SWHBLRRW00 [SER.WATER.HIGH-CONSUMPTION: .00.WOD.BOILER.STD.PIPE.],UK,2010,P,Night,0.146818,0.132136
SWHBLRRW00 [SER.WATER.HIGH-CONSUMPTION: .00.WOD.BOILER.STD.PIPE.],UK,2010,P,Peak,0.263079,0.236772
SWHBLRRW00 [SER.WATER.HIGH-CONSUMPTION: .00.WOD.BOILER.STD.PIPE.],UK,2010,S,Day,0.112199,0.100979
SWHBLRRW00 [SER.WATER.HIGH-CONSUMPTION: .00.WOD.BOILER.STD.PIPE.],UK,2010,S,Evening,0.048095,0.043286
SWHBLRRW00 [SER.WATER.HIGH-CONSUMPTION: .00.WOD.BOILER.STD.PIPE.],UK,2010,S,Night,0.108691,0.097822
SWHBLRRW00 [SER.WATER.HIGH-CONSUMPTION: .00.WOD.BOILER.STD.PIPE.],UK,2010,S,Peak,0.160778,0.144701
SWHBLRRW00 [SER.WATER.HIGH-CONSUMPTION: .00.WOD.BOILER.STD.PIPE.],UK,2010,W,Day,0.170373,0.153336
SWHBLRRW00 [SER.WATER.HIGH-CONSUMPTION: .00.WOD.BOILER.STD.PIPE.],UK,2010,W,Evening,0.084984,0.076486
SWHBLRRW00 [SER.WATER.HIGH-CONSUMPTION: .00.WOD.BOILER.STD.PIPE.],UK,2010,W,Night,0.156037,0.140433
SWHBLRRW00 [SER.WATER.HIGH-CONSUMPTION: .00.WOD.BOILER.STD.PIPE.],UK,2010,W,Peak,0.271606,0.244445
SWHDPIP00 [SER.WATER.HIGH-CONSUMPTION: .00.PIPE.DELIVERY.],UK,2010,A,Day,1.000000,0.000000
SWHDPIP00 [SER.WATER.HIGH-CONSUMPTION: .00.PIPE.DELIVERY.],UK,2010,A,Evening,1.000000,0.000000
SWHDPIP00 [SER.WATER.HIGH-CONSUMPTION: .00.PIPE.DELIVERY.],UK,2010,A,Night,1.000000,0.000000
SWHDPIP00 [SER.WATER.HIGH-CONSUMPTION: .00.PIPE.DELIVERY.],UK,2010,A,Peak,1.000000,0.000000
SWHDPIP00 [SER.WATER.HIGH-CONSUMPTION: .00.PIPE.DELIVERY.],UK,2010,P,Day,1.000000,0.000000
SWHDPIP00 [SER.WATER.HIGH-CONSUMPTION: .00.PIPE.DELIVERY.],UK,2010,P,Evening,1.000000,0.000000
SWHDPIP00 [SER.WATER.HIGH-CONSUMPTION: .00.PIPE.DELIVERY.],UK,2010,P,Night,1.000000,0.000000
SWHDPIP00 [SER.WATER.HIGH-CONSUMPTION: .00.PIPE.DELIVERY.],UK,2010,P,Peak,1.000000,0.000000
SWHDPIP00 [SER.WATER.HIGH-CONSUMPTION: .00.PIPE.DELIVERY.],UK,2010,S,Day,1.000000,0.000000
SWHDPIP00 [SER.WATER.HIGH-CONSUMPTION: .00.PIPE.DELIVERY.],UK,2010,S,Evening,1.000000,0.000000
SWHDPIP00 [SER.WATER.HIGH-CONSUMPTION: .00.PIPE.DELIVERY.],UK,2010,S,Night,1.000000,0.000000
SWHDPIP00 [SER.WATER.HIGH-CONSUMPTION: .00.PIPE.DELIVERY.],UK,2010,S,Peak,1.000000,0.000000
SWHDPIP00 [SER.WATER.HIGH-CONSUMPTION: .00.PIPE.DELIVERY.],UK,2010,W,Day,1.000000,0.000000
SWHDPIP00 [SER.WATER.HIGH-CONSUMPTION: .00.PIPE.DELIVERY.],UK,2010,W,Evening,1.000000,0.000000
SWHDPIP00 [SER.WATER.HIGH-CONSUMPTION: .00.PIPE.DELIVERY.],UK,2010,W,Night,1.000000,0.000000
SWHDPIP00 [SER.WATER.HIGH-CONSUMPTION: .00.PIPE.DELIVERY.],UK,2010,W,Peak,1.000000,0.000000
SWHDSTD00 [SER.WATER.HIGH-CONSUMPTION: .00.STANDALONE.DELIVERY.],UK,2010,A,Day,1.000000,0.000000
SWHDSTD00 [SER.WATER.HIGH-CONSUMPTION: .00.STANDALONE.DELIVERY.],UK,2010,A,Evening,1.000000,0.000000
SWHDSTD00 [SER.WATER.HIGH-CONSUMPTION: .00.STANDALONE.DELIVERY.],UK,2010,A,Night,1.000000,0.000000
SWHDSTD00 [SER.WATER.HIGH-CONSUMPTION: .00.STANDALONE.DELIVERY.],UK,2010,A,Peak,1.000000,0.000000
SWHDSTD00 [SER.WATER.HIGH-CONSUMPTION: .00.STANDALONE.DELIVERY.],UK,2010,P,Day,1.000000,0.000000
SWHDSTD00 [SER.WATER.HIGH-CONSUMPTION: .00.STANDALONE.DELIVERY.],UK,2010,P,Evening,1.000000,0.000000
SWHDSTD00 [SER.WATER.HIGH-CONSUMPTION: .00.STANDALONE.DELIVERY.],UK,2010,P,Night,1.000000,0.000000
SWHDSTD00 [SER.WATER.HIGH-CONSUMPTION: .00.STANDALONE.DELIVERY.],UK,2010,P,Peak,1.000000,0.000000
SWHDSTD00 [SER.WATER.HIGH-CONSUMPTION: .00.STANDALONE.DELIVERY.],UK,2010,S,Day,1.000000,0.000000
SWHDSTD00 [SER.WATER.HIGH-CONSUMPTION: .00.STANDALONE.DELIVERY.],UK,2010,S,Evening,1.000000,0.000000
SWHDSTD00 [SER.WATER.HIGH-CONSUMPTION: .00.STANDALONE.DELIVERY.],UK,2010,S,Night,1.000000,0.000000
SWHDSTD00 [SER.WATER.HIGH-CONSUMPTION: .00.STANDALONE.DELIVERY.],UK,2010,S,Peak,1.000000,0.000000
SWHDSTD00 [SER.WATER.HIGH-CONSUMPTION: .00.STANDALONE.DELIVERY.],UK,2010,W,Day,1.000000,0.000000
SWHDSTD00 [SER.WATER.HIGH-CONSUMPTION: .00.STANDALONE.DELIVERY.],UK,2010,W,Evening,1.000000,0.000000
SWHDSTD00 [SER.WATER.HIGH-CONSUMPTION: .00.STANDALONE.DELIVERY.],UK,2010,W,Night,1.000000,0.000000
SWHDSTD00 [SER.WATER.HIGH-CONSUMPTION: .00.STANDALONE.DELIVERY.],UK,2010,W,Peak,1.000000,0.000000
SWHWHTRE00 [SER.WATER.HIGH-CONSUMPTION: .00.ELC.RESISTANCE.STANDALONE.],UK,2010,A,Day,0.150887,0.135798
SWHWHTRE00 [SER.WATER.HIGH-CONSUMPTION: .00.ELC.RESISTANCE.STANDALONE.],UK,2010,A,Evening,0.069802,0.062822
SWHWHTRE00 [SER.WATER.HIGH-CONSUMPTION: .00.ELC.RESISTANCE.STANDALONE.],UK,2010,A,Night,0.139930,0.125937
SWHWHTRE00 [SER.WATER.HIGH-CONSUMPTION: .00.ELC.RESISTANCE.STANDALONE.],UK,2010,A,Peak,0.242984,0.218686
SWHWHTRE00 [SER.WATER.HIGH-CONSUMPTION: .00.ELC.RESISTANCE.STANDALONE.],UK,2010,P,Day,0.158044,0.142240
SWHWHTRE00 [SER.WATER.HIGH-CONSUMPTION: .00.ELC.RESISTANCE.STANDALONE.],UK,2010,P,Evening,0.075268,0.067741
SWHWHTRE00 [SER.WATER.HIGH-CONSUMPTION: .00.ELC.RESISTANCE.STANDALONE.],UK,2010,P,Night,0.146818,0.132136
SWHWHTRE00 [SER.WATER.HIGH-CONSUMPTION: .00.ELC.RESISTANCE.STANDALONE.],UK,2010,P,Peak,0.263079,0.236772
SWHWHTRE00 [SER.WATER.HIGH-CONSUMPTION: .00.ELC.RESISTANCE.STANDALONE.],UK,2010,S,Day,0.112199,0.100979
SWHWHTRE00 [SER.WATER.HIGH-CONSUMPTION: .00.ELC.RESISTANCE.STANDALONE.],UK,2010,S,Evening,0.048095,0.043286
SWHWHTRE00 [SER.WATER.HIGH-CONSUMPTION: .00.ELC.RESISTANCE.STANDALONE.],UK,2010,S,Night,0.108691,0.097822
SWHWHTRE00 [SER.WATER.HIGH-CONSUMPTION: .00.ELC.RESISTANCE.STANDALONE.],UK,2010,S,Peak,0.160778,0.144701
SWHWHTRE00 [SER.WATER.HIGH-CONSUMPTION: .00.ELC.RESISTANCE.STANDALONE.],UK,2010,W,Day,0.170373,0.153336
SWHWHTRE00 [SER.WATER.HIGH-CONSUMPTION: .00.ELC.RESISTANCE.STANDALONE.],UK,2010,W,Evening,0.084984,0.076486
SWHWHTRE00 [SER.WATER.HIGH-CONSUMPTION: .00.ELC.RESISTANCE.STANDALONE.],UK,2010,W,Night,0.156037,0.140433
SWHWHTRE00 [SER.WATER.HIGH-CONSUMPTION: .00.ELC.RESISTANCE.STANDALONE.],UK,2010,W,Peak,0.271606,0.244445
SWLDSTD00 [SER.WATER.LOW-CONSUMPTION: .00.STANDALONE.DELIVERY.],UK,2010,A,Day,1.000000,0.000000
SWLDSTD00 [SER.WATER.LOW-CONSUMPTION: .00.STANDALONE.DELIVERY.],UK,2010,A,Evening,1.000000,0.000000
SWLDSTD00 [SER.WATER.LOW-CONSUMPTION: .00.STANDALONE.DELIVERY.],UK,2010,A,Night,1.000000,0.000000
SWLDSTD00 [SER.WATER.LOW-CONSUMPTION: .00.STANDALONE.DELIVERY.],UK,2010,A,Peak,1.000000,0.000000
SWLDSTD00 [SER.WATER.LOW-CONSUMPTION: .00.STANDALONE.DELIVERY.],UK,2010,P,Day,1.000000,0.000000
SWLDSTD00 [SER.WATER.LOW-CONSUMPTION: .00.STANDALONE.DELIVERY.],UK,2010,P,Evening,1.000000,0.000000
SWLDSTD00 [SER.WATER.LOW-CONSUMPTION: .00.STANDALONE.DELIVERY.],UK,2010,P,Night,1.000000,0.000000
SWLDSTD00 [SER.WATER.LOW-CONSUMPTION: .00.STANDALONE.DELIVERY.],UK,2010,P,Peak,1.000000,0.000000
SWLDSTD00 [SER.WATER.LOW-CONSUMPTION: .00.STANDALONE.DELIVERY.],UK,2010,S,Day,1.000000,0.000000
