RegionName,Timeslice,RES.COOKING.OTHER,RES.COOKING.HOBS,RES.COOKING.OVENS,RES.CONSUMER-ELECTRONICS.TV,RES.FREEZERS,RES.COOLING,RES.COMPUTERS,RES.REFRIGERATORS,RES.LIGHTING,RES.OTHER,RES.WET.APPLIANCES,RES.SPACE-HEAT.EXISTING-AVERAGE,RES.SPACE-HEAT.NEW-AVERAGE,RES.HOT-WATER.EXISTING-AVERAGE,RES.HOT-WATER.NEW-AVERAGE,SER.COOLING.HIGH-CONSUMPTION,SER.COOKING,SER.COMPUTING,SER.SPACE-HEAT.HIGH-CONSUMPTION,SER.SPACE-HEAT.LOW-CONSUMPTION,SER.LIGHTING.OFFICE,SER.LIGHTING.OTHER,SER.OTHER,SER.REFRIGERATION,SER.HOT-WATER.HIGH-CONSUMPTION,SER.HOT-WATER.LOW-CONSUMPTION
UK,1,2.7063232465655878,3.691869601531075,3.3226826413779627,6.127632509707312,1.6813575437812,0.0,1.752257229283304,3.846958890375388,18.92403132816808,2.672307463928607,5.056026224944978,88.67830197481393,4.778620028184317,22.571820466027525,2.327476984218603,15.154871105639614,6.890677662760335,2.3347208750377364,18.53114682845262,9.349435573750592,24.95556394635037,11.26643294384235,2.161904036882716,5.575246578519518,4.487319076631486,1.909346859654844
UK,2,0.5412646493131175,0.738373920306215,0.6645365282755926,2.451053003882925,0.4803878696517712,0.0,0.9557766705181688,1.0991311115358244,75.69612531267231,1.068922985571445,2.022410489977988,29.49241997598346,1.5892621491205938,4.4611237405183815,0.4600055562835644,1.1510028687827556,1.1484462771267223,0.3591878269288825,4.671525059104187,3.3425446145748507,8.318521315450123,3.75547764794745,0.864761614753084,2.230098631407802,0.8303568680532895,0.3819229070276661
UK,3,0.2706323246565587,0.3691869601531075,0.3322682641377963,1.531908127426828,0.8406787718906,0.0,0.2548737788048455,1.9234794451876935,18.92403132816808,0.9353076123750136,0.0,33.69414167607403,1.8156809124682736,14.957798956820824,1.5423626489926845,1.1510028687827556,0.0,0.5387817403933237,5.222506035690021,3.515893999094057,11.0913617539335,5.007303530596601,1.5133328258178966,3.902672604963652,2.913036537217337,1.265054376837874
UK,4,1.894426272595911,2.584308721071752,2.325877848964573,2.1446713783975597,0.3602909022388288,0.0,0.8601990034663519,0.8243483336518692,75.69612531267231,0.8016922391785821,1.51680786748349,49.27277463584483,2.655168879822864,10.867472734958316,1.1205916113548726,1.7265043031741332,3.4453388313801674,0.3591878269288825,9.752894432705151,4.972735812877767,11.0913617539335,5.007303530596601,0.6485712110648125,1.67257397355585,2.1678777012478534,0.9144840018994465
UK,5,2.7063232465655878,3.691869601531075,3.3226826413779627,6.127632509707312,1.6813575437812,0.0,1.752257229283304,3.846958890375388,18.92403132816808,2.672307463928607,5.056026224944978,110.2865554740781,5.943026998617675,22.723194991968278,2.343085859260577,15.154871105639614,6.890677662760335,2.3347208750377364,22.48664457958365,11.622396631031936,24.95556394635037,11.26643294384235,2.161904036882716,5.575246578519518,4.700171767534573,1.912127943542175
UK,6,0.5412646493131175,0.738373920306215,0.6645365282755926,2.451053003882925,0.4803878696517712,0.0,0.9557766705181688,1.0991311115358244,75.69612531267231,1.068922985571445,2.022410489977988,37.369645772739474,2.013743314418498,4.549871814717104,0.4691567499323948,1.1510028687827556,1.1484462771267223,0.3591878269288825,5.94796753017863,4.078065120468943,8.318521315450123,3.75547764794745,0.864761614753084,2.230098631407802,0.8953763078879603,0.3868353032507999
UK,7,0.2706323246565587,0.3691869601531075,0.3322682641377963,1.531908127426828,0.8406787718906,0.0,0.2548737788048455,1.9234794451876935,18.92403132816808,0.9353076123750136,0.0,41.48178204288232,2.2353345752063825,15.130122037242996,1.560131619117886,1.1510028687827556,0.0,0.5387817403933237,6.783645747929754,4.264406262849423,11.0913617539335,5.007303530596601,1.5133328258178966,3.902672604963652,3.056413019888393,1.2756343629403344
UK,8,1.894426272595911,2.584308721071752,2.325877848964573,2.1446713783975597,0.3602909022388288,0.0,0.8601990034663519,0.8243483336518692,75.69612531267231,0.8016922391785821,1.51680786748349,61.599762343380775,3.319434985900801,10.867472734958316,1.1205916113548726,1.7265043031741332,3.4453388313801674,0.3591878269288825,12.354346021085613,6.134095727210111,11.0913617539335,5.007303530596601,0.6485712110648125,1.67257397355585,2.347167064865213,0.9144840018994465
UK,9,2.7063232465655878,3.691869601531075,3.3226826413779627,6.127632509707312,2.01762905253744,0.0,1.401805783426648,4.6163506684504645,15.13922506253446,2.672307463928607,5.056026224944978,8.583472917644064,0.4625388024150613,19.76567488298865,2.03812330675516,50.51623701879871,6.890677662760335,2.3347208750377364,3.652574985244105,0.95038067319855,19.964451157080298,9.01314635507388,2.161904036882716,6.6902958942234,3.336748564035826,1.783046450537994
UK,10,0.5412646493131175,0.738373920306215,0.6645365282755926,2.451053003882925,0.5764654435821263,0.0,0.764621336414535,1.3189573338429914,60.55690025013784,1.068922985571445,2.022410489977988,2.104570404880816,0.1134092789727049,3.641554133435749,0.3754962274803826,3.8366762292758514,1.1484462771267223,0.3591878269288825,0.1097941865461599,0.367372213263975,6.654817052360099,3.00438211835796,0.864761614753084,2.67611835768936,0.572134620722411,0.3513926578452259
UK,11,0.2706323246565587,0.3691869601531075,0.3322682641377963,1.531908127426828,1.00881452626872,0.0,0.2038990230438754,2.308175334225232,15.13922506253446,0.9353076123750136,0.0,5.151767980888246,0.2776140398022422,13.385028950838858,1.3801876044099106,3.8366762292758514,0.0,0.5387817403933237,0.1799423337970484,0.6164687332264932,8.8730894031468,4.005842824477281,1.5133328258178966,4.68320712595638,2.262707870962087,1.2062185237904457
UK,12,1.894426272595911,2.584308721071752,2.325877848964573,2.1446713783975597,0.4323490826865937,0.0,0.6881592027730814,0.9892180003822412,60.55690025013784,0.8016922391785821,1.51680786748349,2.8265199076747067,0.1523130725339351,9.95670253832754,1.0266781995518304,5.7550143439137775,3.4453388313801674,0.3591878269288825,0.0,0.4303066447844291,8.8730894031468,4.005842824477281,0.6485712110648125,2.00708876826702,1.4344476377823552,0.8985512810142153
UK,13,2.7063232465655878,3.691869601531075,3.3226826413779627,6.127632509707312,1.34508603502496,0.0,2.1027086751399717,3.07756711230031,22.70883759380169,2.672307463928607,5.056026224944978,204.45555841952745,11.01752519590024,22.723194991968278,2.343085859260577,3.3677491345865813,6.890677662760335,2.3347208750377364,49.28820774903251,21.06990818615808,29.94667673562045,13.51971953261082,2.161904036882716,4.460197262815599,5.066835044544607,1.912127943542175
