RegionName,Timeslice,RES.COOKING.OTHER,RES.COOKING.HOBS,RES.COOKING.OVENS,RES.CONSUMER-ELECTRONICS.TV,RES.FREEZERS,RES.COOLING,RES.COMPUTERS,RES.REFRIGERATORS,RES.LIGHTING,RES.OTHER,RES.WET.APPLIANCES,RES.SPACE-HEAT.EXISTING-AVERAGE,RES.SPACE-HEAT.NEW-AVERAGE,RES.HOT-WATER.EXISTING-AVERAGE,RES.HOT-WATER.NEW-AVERAGE
UK,1,3.3412441211989,4.558006002425112,4.102205402182612,7.025666008411525,2.07581485911615,0.0,2.0090588060342305,4.749480237910325,23.3637310342975,3.2992480167394356,6.242202561044069,82.54774859309985,17.046506575303553,21.01137391700866,8.302679744642745
UK,2,0.66824882423978,0.9116012004850225,0.8204410804365225,2.81026640336461,0.5930899597474711,0.0,1.0958502578368563,1.3569943536886637,93.45492413719,1.319699206695777,2.496881024417623,27.45353502902035,5.6692868474748535,4.152715069799267,1.6409523447386116
UK,3,0.33412441211989,0.45580060024251123,0.41022054021826126,1.7564165021028812,1.037907429558075,0.0,0.2922267354231623,2.3747401189551627,23.3637310342975,1.154736805858804,0.0,31.364781171912867,6.476977962360343,13.92372880735198,5.501984858073397
UK,4,2.33887088483923,3.1906042016975786,2.871543781527828,2.4589831029440337,0.4448174698106038,0.0,0.9862652320531707,1.017745765266499,93.45492413719,0.9897744050218307,1.8726607683132164,45.866424170812174,9.471636895482419,10.116177093946744,3.997424394182034
UK,5,3.3412441211989,4.558006002425112,4.102205402182612,7.025666008411525,2.07581485911615,0.0,2.0090588060342305,4.749480237910325,23.3637310342975,3.2992480167394356,6.242202561044069,102.66216934395987,21.200231073328435,21.152283542390364,8.358360420123697
UK,6,0.66824882423978,0.9116012004850225,0.8204410804365225,2.81026640336461,0.5930899597474711,0.0,1.0958502578368563,1.3569943536886637,93.45492413719,1.319699206695777,2.496881024417623,34.78618845382744,7.18351499967481,4.23532776708748,1.6735968910274146
UK,7,0.33412441211989,0.45580060024251123,0.41022054021826126,1.7564165021028812,1.037907429558075,0.0,0.2922267354231623,2.3747401189551627,23.3637310342975,1.154736805858804,0.0,38.61404243218538,7.973985232037209,14.08413876111404,5.565371121113589
UK,8,2.33887088483923,3.1906042016975786,2.871543781527828,2.4589831029440337,0.4448174698106038,0.0,0.9862652320531707,1.017745765266499,93.45492413719,0.9897744050218307,1.8726607683132164,57.34121630746037,11.841236587071895,10.116177093946744,3.997424394182034
UK,9,3.3412441211989,4.558006002425112,4.102205402182612,7.025666008411525,2.49097783093938,0.0,1.60724704482739,5.699376285492391,18.690984827438,3.2992480167394356,6.242202561044069,7.990075911270856,1.649989053366361,18.39922421470471,7.27048439611595
UK,10,0.66824882423978,0.9116012004850225,0.8204410804365225,2.81026640336461,0.7117079516969664,0.0,0.8766802062694851,1.6283932244263988,74.763939309752,1.319699206695777,2.496881024417623,1.9590761754540742,0.4045586400062028,3.3898043647745215,1.3394868964248032
UK,11,0.33412441211989,0.45580060024251123,0.41022054021826126,1.7564165021028812,1.24548891546969,0.0,0.23378138833852874,2.8496881427461953,18.690984827438,1.154736805858804,0.0,4.795613342000248,0.9903171892667949,12.459688335699278,4.923466803169417
UK,12,2.33887088483923,3.1906042016975786,2.871543781527828,2.4589831029440337,0.5337809637727235,0.0,0.7890121856425365,1.2212949183197963,74.763939309752,0.9897744050218307,1.8726607683132164,2.6311154987878655,0.5433379881934121,9.2683707248203,3.662412281403102
UK,13,3.3412441211989,4.558006002425112,4.102205402182612,7.025666008411525,1.6606518872929201,0.0,2.410870567241084,3.7995841903282606,28.036477241157,3.2992480167394356,6.242202561044069,190.32103298133097,39.3022074548259,21.152283542390364,8.358360420123697
UK,14,0.66824882423978,0.9116012004850225,0.8204410804365225,2.81026640336461,0.4744719677979776,0.0,1.3150203094042274,1.0855954829509324,112.145908964628,1.319699206695777,2.496881024417623,64.53918973164077,13.32765267225157,4.279237718481142,1.690947982177589
UK,15,0.33412441211989,0.45580060024251123,0.41022054021826126,1.7564165021028812,0.8303259436464601,0.0,0.350672082507794,1.8997920951641303,28.036477241157,1.154736805858804,0.0,55.121681968577356,11.38289208529291,14.154098913632717,5.5930159930550065
UK,16,2.33887088483923,3.1906042016975786,2.871543781527828,2.4589831029440337,0.3558539758484824,0.0,1.183518278463805,0.8141966122131976,112.145908964628,0.9897744050218307,1.8726607683132164,93.58308916325265,19.32535740765137,10.116177093946744,3.997424394182034
