technology,dst_region,region,installed,agent,sector,type,year,capacity
RELITCON00 [RES.LIGHTING: .00.CONVENTIONAL.],UK,UK,2010,H19,building,newcapa,2015,10.00500000000
RELITCON01 [RES.LIGHTING: .01.CONVENTIONAL.],UK,UK,2010,H19,building,newcapa,2015,14.30020000000
RELITENS00 [RES.LIGHTING: .00.ENERGY-SAVING.],UK,UK,2010,H19,building,newcapa,2015,27.17330000000
RELITENS01 [RES.LIGHTING: .01.ENERGY-SAVING.],UK,UK,2010,H19,building,newcapa,2015,38.60030000000
RELITLED00 [RES.LIGHTING: .00.LED.],UK,UK,2010,H19,building,newcapa,2015,2.66350000000
RELITLED01 [RES.LIGHTING: .01.LED.],UK,UK,2010,H19,building,newcapa,2015,2.15010000000
REOTHER00 [RES.OTHER: .00.ALL.],UK,UK,2010,H19,building,newcapa,2015,1.32770000000
REOTHER01 [RES.OTHER: .01.ALL.],UK,UK,2010,H19,building,newcapa,2015,0.00280000000
REWETALL00 [RES.WET-APPLIANCES: .00.WASHING-MACHINE.DRIER.DISHWASHER.],UK,UK,2010,H19,building,newcapa,2015,2.18240000000
REWETALL01 [RES.WET-APPLIANCES: .01.WASHING-MACHINE.DRIER.DISHWASHER.],UK,UK,2010,H19,building,newcapa,2015,0.87810000000
RHEABLCRO00 [RES.HEAT.EXISTING-AVERAGE: .00.OIL.BOILER.CON.RADIATOR.],UK,UK,2010,H19,building,newcapa,2015,16.10740000000
RHEABLRRC00 [RES.HEAT.EXISTING-AVERAGE: .00.HCO.BOILER.STD.RADIATOR.],UK,UK,2010,H19,building,newcapa,2015,44.65160000000
RHEABLRRO00 [RES.HEAT.EXISTING-AVERAGE: .00.OIL.BOILER.STD.RADIATOR.],UK,UK,2010,H19,building,newcapa,2015,229.80740000000
RWNASA01 [RES.WATER.NEW-AVERAGE: .01.STANDALONE.DELIVERY.],UK,UK,2010,H19,building,newcapa,2015,0.01090000000
RCEOTHER00 [RES.COOKING: .00.OTHER.KETTLE.MICROWAVE],UK,UK,2010,H20,building,newcapa,2015,0.67460000000
RCEOTHER01 [RES.COOKING: .01.OTHER.KETTLE.MICROWAVE],UK,UK,2010,H20,building,newcapa,2015,0.67460000000
RCHEHOB00 [RES.COOKING: .00.HOB.ELECTRIC.],UK,UK,2010,H20,building,newcapa,2015,0.88960000000
RCHEHOB01 [RES.COOKING: .01.HOB.ELECTRIC.],UK,UK,2010,H20,building,newcapa,2015,0.08310000000
RCHEOVEN00 [RES.COOKING: .00.OVEN.ELECTRIC.],UK,UK,2010,H20,building,newcapa,2015,1.20470000000
RCHEOVEN01 [RES.COOKING: .01.OVEN.ELECTRIC.],UK,UK,2010,H20,building,newcapa,2015,0.07480000000
RCHGHOB00 [RES.COOKING: .00.HOB.GAS.],UK,UK,2010,H20,building,newcapa,2015,0.99620000000
RCHGOVEN00 [RES.COOKING: .00.OVEN.GAS.],UK,UK,2010,H20,building,newcapa,2015,0.49250000000
RCHPEA-CCG00 [RES.CHP.EXISTING-AVERAGE: .00.COMBINED-CYCLE.NGA.],UK,UK,2010,H20,building,newcapa,2015,0.00950000000
REAUDVIS00 [RES.CONSUMER-ELECTRONICS: .00.TV.DVD.SET-TOP-BOX.GAME-CONSOLE.],UK,UK,2010,H20,building,newcapa,2015,1.71710000000
REAUDVIS01 [RES.CONSUMER-ELECTRONICS: .01.TV.DVD.SET-TOP-BOX.GAME-CONSOLE.],UK,UK,2010,H20,building,newcapa,2015,0.92890000000
RECOLFRE00 [RES.FREEZERS: .00.],UK,UK,2010,H20,building,newcapa,2015,0.98410000000
RECOLREF00 [RES.REFRIGERATORS: .00.],UK,UK,2010,H20,building,newcapa,2015,2.25160000000
RECOMPUT00 [RES.COMPUTERS: .00.],UK,UK,2010,H20,building,newcapa,2015,0.43250000000
RECOMPUT01 [RES.COMPUTERS: .01.],UK,UK,2010,H20,building,newcapa,2015,0.43250000000
RELITCON00 [RES.LIGHTING: .00.CONVENTIONAL.],UK,UK,2010,H20,building,newcapa,2015,7.53430000000
RELITCON01 [RES.LIGHTING: .01.CONVENTIONAL.],UK,UK,2010,H20,building,newcapa,2015,7.53430000000
RELITENS00 [RES.LIGHTING: .00.ENERGY-SAVING.],UK,UK,2010,H20,building,newcapa,2015,26.93980000000
RELITENS01 [RES.LIGHTING: .01.ENERGY-SAVING.],UK,UK,2010,H20,building,newcapa,2015,25.06860000000
RELITLED00 [RES.LIGHTING: .00.LED.],UK,UK,2010,H20,building,newcapa,2015,0.50640000000
REOTHER00 [RES.OTHER: .00.ALL.],UK,UK,2010,H20,building,newcapa,2015,0.54320000000
REOTHER01 [RES.OTHER: .01.ALL.],UK,UK,2010,H20,building,newcapa,2015,0.00190000000
REWETALL00 [RES.WET-APPLIANCES: .00.WASHING-MACHINE.DRIER.DISHWASHER.],UK,UK,2010,H20,building,newcapa,2015,1.63210000000
REWETALL01 [RES.WET-APPLIANCES: .01.WASHING-MACHINE.DRIER.DISHWASHER.],UK,UK,2010,H20,building,newcapa,2015,0.57030000000
RHEABLCRG00 [RES.HEAT.EXISTING-AVERAGE: .00.NGA.BOILER.CON.RADIATOR.],UK,UK,2010,H20,building,newcapa,2015,187.89730000000
RHEABLRRG00 [RES.HEAT.EXISTING-AVERAGE: .00.NGA.BOILER.STD.RADIATOR.],UK,UK,2010,H20,building,newcapa,2015,533.70790000000
RHEASHTRG00 [RES.HEAT.EXISTING-AVERAGE: .00.NGA.HEATER.STANDALONE.],UK,UK,2010,H20,building,newcapa,2015,13.06730000000
RWEACSV01 [RES.WATER.EXISTING-AVERAGE: .01.CONSERVATION-MEASURES.],UK,UK,2010,H20,building,newcapa,2015,3.82000000000
RWEASA00 [RES.WATER.EXISTING-AVERAGE: .00.STANDALONE.DELIVERY.],UK,UK,2010,H20,building,newcapa,2015,10.00000000000
RWEAWHTRG00 [RES.WATER.EXISTING-AVERAGE: .00.NGA.BOILER.STD.STANDALONE.],UK,UK,2010,H20,building,newcapa,2015,2.17790000000
RWNASA01 [RES.WATER.NEW-AVERAGE: .01.STANDALONE.DELIVERY.],UK,UK,2010,H20,building,newcapa,2015,0.00790000000
RCEOTHER00 [RES.COOKING: .00.OTHER.KETTLE.MICROWAVE],UK,UK,2010,I21,building,newcapa,2015,0.88910000000
RCEOTHER01 [RES.COOKING: .01.OTHER.KETTLE.MICROWAVE],UK,UK,2010,I21,building,newcapa,2015,0.88910000000
RCHEHOB00 [RES.COOKING: .00.HOB.ELECTRIC.],UK,UK,2010,I21,building,newcapa,2015,1.15390000000
RCHEHOB01 [RES.COOKING: .01.HOB.ELECTRIC.],UK,UK,2010,I21,building,newcapa,2015,0.10950000000
RCHEOVEN00 [RES.COOKING: .00.OVEN.ELECTRIC.],UK,UK,2010,I21,building,newcapa,2015,1.56170000000
RCHEOVEN01 [RES.COOKING: .01.OVEN.ELECTRIC.],UK,UK,2010,I21,building,newcapa,2015,0.09860000000
RCHGHOB00 [RES.COOKING: .00.HOB.GAS.],UK,UK,2010,I21,building,newcapa,2015,1.29010000000
RCHGOVEN00 [RES.COOKING: .00.OVEN.GAS.],UK,UK,2010,I21,building,newcapa,2015,0.63780000000
RCHPEA-CCG00 [RES.CHP.EXISTING-AVERAGE: .00.COMBINED-CYCLE.NGA.],UK,UK,2010,I21,building,newcapa,2015,0.01260000000
REAUDVIS00 [RES.CONSUMER-ELECTRONICS: .00.TV.DVD.SET-TOP-BOX.GAME-CONSOLE.],UK,UK,2010,I21,building,newcapa,2015,2.24480000000
REAUDVIS01 [RES.CONSUMER-ELECTRONICS: .01.TV.DVD.SET-TOP-BOX.GAME-CONSOLE.],UK,UK,2010,I21,building,newcapa,2015,1.22410000000
RECOLFRE00 [RES.FREEZERS: .00.],UK,UK,2010,I21,building,newcapa,2015,1.29160000000
RECOLREF00 [RES.REFRIGERATORS: .00.],UK,UK,2010,I21,building,newcapa,2015,2.95510000000
RECOMPUT00 [RES.COMPUTERS: .00.],UK,UK,2010,I21,building,newcapa,2015,0.57000000000
RECOMPUT01 [RES.COMPUTERS: .01.],UK,UK,2010,I21,building,newcapa,2015,0.57000000000
RELITCON00 [RES.LIGHTING: .00.CONVENTIONAL.],UK,UK,2010,I21,building,newcapa,2015,10.00000000000
RELITCON01 [RES.LIGHTING: .01.CONVENTIONAL.],UK,UK,2010,I21,building,newcapa,2015,11.51870000000
RELITENS00 [RES.LIGHTING: .00.ENERGY-SAVING.],UK,UK,2010,I21,building,newcapa,2015,31.93200000000
RELITENS01 [RES.LIGHTING: .01.ENERGY-SAVING.],UK,UK,2010,I21,building,newcapa,2015,33.03740000000
RELITLED00 [RES.LIGHTING: .00.LED.],UK,UK,2010,I21,building,newcapa,2015,1.41520000000
RELITLED01 [RES.LIGHTING: .01.LED.],UK,UK,2010,I21,building,newcapa,2015,0.75940000000
REOTHER00 [RES.OTHER: .00.ALL.],UK,UK,2010,I21,building,newcapa,2015,0.70350000000
REOTHER01 [RES.OTHER: .01.ALL.],UK,UK,2010,I21,building,newcapa,2015,0.00250000000
REWETALL00 [RES.WET-APPLIANCES: .00.WASHING-MACHINE.DRIER.DISHWASHER.],UK,UK,2010,I21,building,newcapa,2015,2.12650000000
REWETALL01 [RES.WET-APPLIANCES: .01.WASHING-MACHINE.DRIER.DISHWASHER.],UK,UK,2010,I21,building,newcapa,2015,0.75150000000
RHEABLCRG00 [RES.HEAT.EXISTING-AVERAGE: .00.NGA.BOILER.CON.RADIATOR.],UK,UK,2010,I21,building,newcapa,2015,248.78650000000
RHEABLRRG00 [RES.HEAT.EXISTING-AVERAGE: .00.NGA.BOILER.STD.RADIATOR.],UK,UK,2010,I21,building,newcapa,2015,706.65910000000
RHEASHTRG00 [RES.HEAT.EXISTING-AVERAGE: .00.NGA.HEATER.STANDALONE.],UK,UK,2010,I21,building,newcapa,2015,17.30180000000
RWEACSV01 [RES.WATER.EXISTING-AVERAGE: .01.CONSERVATION-MEASURES.],UK,UK,2010,I21,building,newcapa,2015,8.21310000000
RWEASA00 [RES.WATER.EXISTING-AVERAGE: .00.STANDALONE.DELIVERY.],UK,UK,2010,I21,building,newcapa,2015,10.00000000000
RWEAWHTRG00 [RES.WATER.EXISTING-AVERAGE: .00.NGA.BOILER.STD.STANDALONE.],UK,UK,2010,I21,building,newcapa,2015,2.88360000000
RWNASA01 [RES.WATER.NEW-AVERAGE: .01.STANDALONE.DELIVERY.],UK,UK,2010,I21,building,newcapa,2015,0.01050000000
RCEOTHER00 [RES.COOKING: .00.OTHER.KETTLE.MICROWAVE],UK,UK,2010,I22,building,newcapa,2015,1.05670000000
RCEOTHER01 [RES.COOKING: .01.OTHER.KETTLE.MICROWAVE],UK,UK,2010,I22,building,newcapa,2015,1.05670000000
RCHEHOB00 [RES.COOKING: .00.HOB.ELECTRIC.],UK,UK,2010,I22,building,newcapa,2015,1.33210000000
RCHEHOB01 [RES.COOKING: .01.HOB.ELECTRIC.],UK,UK,2010,I22,building,newcapa,2015,0.13020000000
RCHEOVEN00 [RES.COOKING: .00.OVEN.ELECTRIC.],UK,UK,2010,I22,building,newcapa,2015,1.80110000000
RCHEOVEN01 [RES.COOKING: .01.OVEN.ELECTRIC.],UK,UK,2010,I22,building,newcapa,2015,0.11720000000
RCHGHOB00 [RES.COOKING: .00.HOB.GAS.],UK,UK,2010,I22,building,newcapa,2015,1.48470000000
RCHGOVEN00 [RES.COOKING: .00.OVEN.GAS.],UK,UK,2010,I22,building,newcapa,2015,0.73400000000
RCHPEA-CCG00 [RES.CHP.EXISTING-AVERAGE: .00.COMBINED-CYCLE.NGA.],UK,UK,2010,I22,building,newcapa,2015,0.01510000000
REAUDVIS00 [RES.CONSUMER-ELECTRONICS: .00.TV.DVD.SET-TOP-BOX.GAME-CONSOLE.],UK,UK,2010,I22,building,newcapa,2015,2.62970000000
REAUDVIS01 [RES.CONSUMER-ELECTRONICS: .01.TV.DVD.SET-TOP-BOX.GAME-CONSOLE.],UK,UK,2010,I22,building,newcapa,2015,1.45500000000
RECOLFRE00 [RES.FREEZERS: .00.],UK,UK,2010,I22,building,newcapa,2015,1.52380000000
RECOLREF00 [RES.REFRIGERATORS: .00.],UK,UK,2010,I22,building,newcapa,2015,3.48640000000
RECOMPUT00 [RES.COMPUTERS: .00.],UK,UK,2010,I22,building,newcapa,2015,0.67750000000
RECOMPUT01 [RES.COMPUTERS: .01.],UK,UK,2010,I22,building,newcapa,2015,0.67750000000
RELITCON00 [RES.LIGHTING: .00.CONVENTIONAL.],UK,UK,2010,I22,building,newcapa,2015,10.00500000000
RELITCON01 [RES.LIGHTING: .01.CONVENTIONAL.],UK,UK,2010,I22,building,newcapa,2015,14.63370000000
RELITENS00 [RES.LIGHTING: .00.ENERGY-SAVING.],UK,UK,2010,I22,building,newcapa,2015,35.23860000000
RELITENS01 [RES.LIGHTING: .01.ENERGY-SAVING.],UK,UK,2010,I22,building,newcapa,2015,39.26740000000
RELITLED00 [RES.LIGHTING: .00.LED.],UK,UK,2010,I22,building,newcapa,2015,3.07160000000
RELITLED01 [RES.LIGHTING: .01.LED.],UK,UK,2010,I22,building,newcapa,2015,2.31680000000
REOTHER00 [RES.OTHER: .00.ALL.],UK,UK,2010,I22,building,newcapa,2015,0.80970000000
REOTHER01 [RES.OTHER: .01.ALL.],UK,UK,2010,I22,building,newcapa,2015,0.00300000000
REWETALL00 [RES.WET-APPLIANCES: .00.WASHING-MACHINE.DRIER.DISHWASHER.],UK,UK,2010,I22,building,newcapa,2015,2.47570000000
REWETALL01 [RES.WET-APPLIANCES: .01.WASHING-MACHINE.DRIER.DISHWASHER.],UK,UK,2010,I22,building,newcapa,2015,0.89320000000
RHEABLCRG00 [RES.HEAT.EXISTING-AVERAGE: .00.NGA.BOILER.CON.RADIATOR.],UK,UK,2010,I22,building,newcapa,2015,298.17050000000
RHEABLRRG00 [RES.HEAT.EXISTING-AVERAGE: .00.NGA.BOILER.STD.RADIATOR.],UK,UK,2010,I22,building,newcapa,2015,846.93050000000
RHEASHTRG00 [RES.HEAT.EXISTING-AVERAGE: .00.NGA.HEATER.STANDALONE.],UK,UK,2010,I22,building,newcapa,2015,20.73620000000
RWEACSV01 [RES.WATER.EXISTING-AVERAGE: .01.CONSERVATION-MEASURES.],UK,UK,2010,I22,building,newcapa,2015,11.64760000000
RWEASA00 [RES.WATER.EXISTING-AVERAGE: .00.STANDALONE.DELIVERY.],UK,UK,2010,I22,building,newcapa,2015,10.00000000000
RWEAWHTRG00 [RES.WATER.EXISTING-AVERAGE: .00.NGA.BOILER.STD.STANDALONE.],UK,UK,2010,I22,building,newcapa,2015,3.45600000000
RWNASA01 [RES.WATER.NEW-AVERAGE: .01.STANDALONE.DELIVERY.],UK,UK,2010,I22,building,newcapa,2015,0.01240000000
RCEOTHER00 [RES.COOKING: .00.OTHER.KETTLE.MICROWAVE],UK,UK,2010,J23,building,newcapa,2015,0.94970000000
RCEOTHER01 [RES.COOKING: .01.OTHER.KETTLE.MICROWAVE],UK,UK,2010,J23,building,newcapa,2015,0.94970000000
RCHEHOB00 [RES.COOKING: .00.HOB.ELECTRIC.],UK,UK,2010,J23,building,newcapa,2015,1.27990000000
RCHEHOB01 [RES.COOKING: .01.HOB.ELECTRIC.],UK,UK,2010,J23,building,newcapa,2015,0.11700000000
RCHEOVEN00 [RES.COOKING: .00.OVEN.ELECTRIC.],UK,UK,2010,J23,building,newcapa,2015,1.73450000000
RCHEOVEN01 [RES.COOKING: .01.OVEN.ELECTRIC.],UK,UK,2010,J23,building,newcapa,2015,0.10530000000
RCHGHOB00 [RES.COOKING: .00.HOB.GAS.],UK,UK,2010,J23,building,newcapa,2015,1.43650000000
RCHGOVEN00 [RES.COOKING: .00.OVEN.GAS.],UK,UK,2010,J23,building,newcapa,2015,0.71020000000
RCHPEA-CCG00 [RES.CHP.EXISTING-AVERAGE: .00.COMBINED-CYCLE.NGA.],UK,UK,2010,J23,building,newcapa,2015,0.01330000000
REAUDVIS00 [RES.CONSUMER-ELECTRONICS: .00.TV.DVD.SET-TOP-BOX.GAME-CONSOLE.],UK,UK,2010,J23,building,newcapa,2015,2.44410000000
REAUDVIS01 [RES.CONSUMER-ELECTRONICS: .01.TV.DVD.SET-TOP-BOX.GAME-CONSOLE.],UK,UK,2010,J23,building,newcapa,2015,1.30760000000
RECOLFRE00 [RES.FREEZERS: .00.],UK,UK,2010,J23,building,newcapa,2015,1.39320000000
RECOLREF00 [RES.REFRIGERATORS: .00.],UK,UK,2010,J23,building,newcapa,2015,3.18770000000
RECOMPUT00 [RES.COMPUTERS: .00.],UK,UK,2010,J23,building,newcapa,2015,0.60890000000
RECOMPUT01 [RES.COMPUTERS: .01.],UK,UK,2010,J23,building,newcapa,2015,0.60890000000
RELITCON00 [RES.LIGHTING: .00.CONVENTIONAL.],UK,UK,2010,J23,building,newcapa,2015,10.00000000000
RELITCON01 [RES.LIGHTING: .01.CONVENTIONAL.],UK,UK,2010,J23,building,newcapa,2015,12.64440000000
RELITENS00 [RES.LIGHTING: .00.ENERGY-SAVING.],UK,UK,2010,J23,building,newcapa,2015,34.42000000000
RELITENS01 [RES.LIGHTING: .01.ENERGY-SAVING.],UK,UK,2010,J23,building,newcapa,2015,35.28890000000
RELITLED00 [RES.LIGHTING: .00.LED.],UK,UK,2010,J23,building,newcapa,2015,2.05250000000
RELITLED01 [RES.LIGHTING: .01.LED.],UK,UK,2010,J23,building,newcapa,2015,1.32220000000
REOTHER00 [RES.OTHER: .00.ALL.],UK,UK,2010,J23,building,newcapa,2015,0.78330000000
REOTHER01 [RES.OTHER: .01.ALL.],UK,UK,2010,J23,building,newcapa,2015,0.00270000000
REWETALL00 [RES.WET-APPLIANCES: .00.WASHING-MACHINE.DRIER.DISHWASHER.],UK,UK,2010,J23,building,newcapa,2015,2.33380000000
REWETALL01 [RES.WET-APPLIANCES: .01.WASHING-MACHINE.DRIER.DISHWASHER.],UK,UK,2010,J23,building,newcapa,2015,0.80270000000
RHEABLCRG00 [RES.HEAT.EXISTING-AVERAGE: .00.NGA.BOILER.CON.RADIATOR.],UK,UK,2010,J23,building,newcapa,2015,262.76980000000
RHEABLRRG00 [RES.HEAT.EXISTING-AVERAGE: .00.NGA.BOILER.STD.RADIATOR.],UK,UK,2010,J23,building,newcapa,2015,746.37750000000
RHEASHTRG00 [RES.HEAT.EXISTING-AVERAGE: .00.NGA.HEATER.STANDALONE.],UK,UK,2010,J23,building,newcapa,2015,18.27430000000
RWEACSV01 [RES.WATER.EXISTING-AVERAGE: .01.CONSERVATION-MEASURES.],UK,UK,2010,J23,building,newcapa,2015,9.45430000000
RWEASA00 [RES.WATER.EXISTING-AVERAGE: .00.STANDALONE.DELIVERY.],UK,UK,2010,J23,building,newcapa,2015,10.00000000000
RWEAWHTRG00 [RES.WATER.EXISTING-AVERAGE: .00.NGA.BOILER.STD.STANDALONE.],UK,UK,2010,J23,building,newcapa,2015,3.04570000000
RWNASA01 [RES.WATER.NEW-AVERAGE: .01.STANDALONE.DELIVERY.],UK,UK,2010,J23,building,newcapa,2015,0.01120000000
RCEOTHER00 [RES.COOKING: .00.OTHER.KETTLE.MICROWAVE],UK,UK,2010,J24,building,newcapa,2015,1.58870000000
RCEOTHER01 [RES.COOKING: .01.OTHER.KETTLE.MICROWAVE],UK,UK,2010,J24,building,newcapa,2015,1.58870000000
RCHEHOB00 [RES.COOKING: .00.HOB.ELECTRIC.],UK,UK,2010,J24,building,newcapa,2015,1.83230000000
RCHEHOB01 [RES.COOKING: .01.HOB.ELECTRIC.],UK,UK,2010,J24,building,newcapa,2015,0.19580000000
RCHEOVEN00 [RES.COOKING: .00.OVEN.ELECTRIC.],UK,UK,2010,J24,building,newcapa,2015,2.46910000000
RCHEOVEN01 [RES.COOKING: .01.OVEN.ELECTRIC.],UK,UK,2010,J24,building,newcapa,2015,0.17620000000
RCHGHOB00 [RES.COOKING: .00.HOB.GAS.],UK,UK,2010,J24,building,newcapa,2015,2.02170000000
RCHGOVEN00 [RES.COOKING: .00.OVEN.GAS.],UK,UK,2010,J24,building,newcapa,2015,0.99950000000
REAUDVIS00 [RES.CONSUMER-ELECTRONICS: .00.TV.DVD.SET-TOP-BOX.GAME-CONSOLE.],UK,UK,2010,J24,building,newcapa,2015,3.55000000000
REAUDVIS01 [RES.CONSUMER-ELECTRONICS: .01.TV.DVD.SET-TOP-BOX.GAME-CONSOLE.],UK,UK,2010,J24,building,newcapa,2015,2.18740000000
RECOLFRE00 [RES.FREEZERS: .00.],UK,UK,2010,J24,building,newcapa,2015,2.23040000000
RECOLREF00 [RES.REFRIGERATORS: .00.],UK,UK,2010,J24,building,newcapa,2015,5.10320000000
RECOMPUT00 [RES.COMPUTERS: .00.],UK,UK,2010,J24,building,newcapa,2015,1.01860000000
RECOMPUT01 [RES.COMPUTERS: .01.],UK,UK,2010,J24,building,newcapa,2015,1.01860000000
RELITCON00 [RES.LIGHTING: .00.CONVENTIONAL.],UK,UK,2010,J24,building,newcapa,2015,10.01370000000
RELITCON01 [RES.LIGHTING: .01.CONVENTIONAL.],UK,UK,2010,J24,building,newcapa,2015,24.51750000000
RELITENS00 [RES.LIGHTING: .00.ENERGY-SAVING.],UK,UK,2010,J24,building,newcapa,2015,36.37000000000
RELITENS01 [RES.LIGHTING: .01.ENERGY-SAVING.],UK,UK,2010,J24,building,newcapa,2015,59.03500000000
RELITLED00 [RES.LIGHTING: .00.LED.],UK,UK,2010,J24,building,newcapa,2015,8.04590000000
RELITLED01 [RES.LIGHTING: .01.LED.],UK,UK,2010,J24,building,newcapa,2015,7.25870000000
REOTHER00 [RES.OTHER: .00.ALL.],UK,UK,2010,J24,building,newcapa,2015,2.03550000000
REOTHER01 [RES.OTHER: .01.ALL.],UK,UK,2010,J24,building,newcapa,2015,0.00440000000
REWETALL00 [RES.WET-APPLIANCES: .00.WASHING-MACHINE.DRIER.DISHWASHER.],UK,UK,2010,J24,building,newcapa,2015,3.34250000000
REWETALL01 [RES.WET-APPLIANCES: .01.WASHING-MACHINE.DRIER.DISHWASHER.],UK,UK,2010,J24,building,newcapa,2015,1.34290000000
RHEABLCRO00 [RES.HEAT.EXISTING-AVERAGE: .00.OIL.BOILER.CON.RADIATOR.],UK,UK,2010,J24,building,newcapa,2015,24.69460000000
RHEABLRRC00 [RES.HEAT.EXISTING-AVERAGE: .00.HCO.BOILER.STD.RADIATOR.],UK,UK,2010,J24,building,newcapa,2015,68.45600000000
RHEABLRRO00 [RES.HEAT.EXISTING-AVERAGE: .00.OIL.BOILER.STD.RADIATOR.],UK,UK,2010,J24,building,newcapa,2015,352.32140000000
RWNASA01 [RES.WATER.NEW-AVERAGE: .01.STANDALONE.DELIVERY.],UK,UK,2010,J24,building,newcapa,2015,0.01670000000
SCHCSV01 [SER.COOLTH.HIGH-CONSUMPTION: .01.CONSERVATION-MEASURES.],UK,UK,2010,s1,building,newcapa,2015,137.44360000000
SCHDAIR00 [SER.COOLTH.HIGH-CONSUMPTION: .00.AIR.DELIVERY.],UK,UK,2010,s1,building,newcapa,2015,379.05960000000
SCHDAIR01 [SER.COOLTH.HIGH-CONSUMPTION: .01.AIR.DELIVERY.],UK,UK,2010,s1,building,newcapa,2015,137.44360000000
SCHP-CCG00 [SER.CHP: .00.COMBINED-CYCLE.NGA.],UK,UK,2010,s1,building,newcapa,2015,1.06600000000
SCHP-GES00 [SER.CHP: .00.GAS-ENGINE.BOG.],UK,UK,2010,s1,building,newcapa,2015,0.22530000000
SCHP-STW00 [SER.CHP: .00.STEAM-TURBINE.BIOMASS.],UK,UK,2010,s1,building,newcapa,2015,0.33890000000
SCKELC000 [SER.COOKING: .00.ELC.],UK,UK,2010,s1,building,newcapa,2015,25.93050000000
SCKHYG001 [SER.COOKING: .01.HDG.],UK,UK,2010,s1,building,newcapa,2015,6.09300000000
SCKLFO001 [SER.COOKING: .01.OIL.],UK,UK,2010,s1,building,newcapa,2015,6.09300000000
SCKNGA000 [SER.COOKING: .00.NGA.],UK,UK,2010,s1,building,newcapa,2015,35.28040000000
SCKNGA001 [SER.COOKING: .01.NGA.],UK,UK,2010,s1,building,newcapa,2015,6.09300000000
SCKOTH000 [SER.COOKING: .00.OIL.HEAT.],UK,UK,2010,s1,building,newcapa,2015,9.71190000000
SCPECOMP00 [SER.COMPUTERS: .00.],UK,UK,2010,s1,building,newcapa,2015,10.00000000000
SCPECOMP01 [SER.COMPUTERS: .01.],UK,UK,2010,s1,building,newcapa,2015,15.11180000000
SCSELPDT01 [SER.LIGHTING: .01.CONSERVATION.PRESENCE-DETECTOR.],UK,UK,2010,s1,building,newcapa,2015,1.21830000000
SCSELTMR01 [SER.LIGHTING: .01.CONSERVATION.LIGHTING-TIMER.],UK,UK,2010,s1,building,newcapa,2015,59.71970000000
SHHA-CAE00 [SER.HEAT.HIGH-CONSUMPTION: .00.ELC.AIR-CONDITIONER.HFC.AIR.],UK,UK,2010,s1,building,newcapa,2015,1149.03670000000
SHHBLRRC00 [SER.HEAT.HIGH-CONSUMPTION: .00.HCO.BOILER.STD.RADIATOR.],UK,UK,2010,s1,building,newcapa,2015,1.61400000000
SHHBLRRE00 [SER.HEAT.HIGH-CONSUMPTION: .00.ELC.BOILER.STD.RADIATOR.],UK,UK,2010,s1,building,newcapa,2015,17.24720000000
SHHBLRRG00 [SER.HEAT.HIGH-CONSUMPTION: .00.NGA.BOILER.STD.RADIATOR.],UK,UK,2010,s1,building,newcapa,2015,432.76390000000
SHHBLRRO00 [SER.HEAT.HIGH-CONSUMPTION: .00.LFO.BOILER.STD.RADIATOR.],UK,UK,2010,s1,building,newcapa,2015,57.61460000000
SHHBLRRW00 [SER.HEAT.HIGH-CONSUMPTION: .00.WOD.BOILER.STD.RADIATOR.],UK,UK,2010,s1,building,newcapa,2015,7.27760000000
SHHDAIR00 [SER.HEAT.HIGH-CONSUMPTION: .00.AIR.DELIVERY.],UK,UK,2010,s1,building,newcapa,2015,95.91260000000
SHHDRAD00 [SER.HEAT.HIGH-CONSUMPTION: .00.HTP.RADIATOR.],UK,UK,2010,s1,building,newcapa,2015,634.65450000000
SHHVACAE00 [SER.HEAT.HIGH-CONSUMPTION: .00.ELC.HVAC.HFC.AIR.],UK,UK,2010,s1,building,newcapa,2015,119.97290000000
SHLAHPRE00 [SER.HEAT.LOW-CONSUMPTION: .00.ELC.HEAT PUMP.AIR.RADIATOR.],UK,UK,2010,s1,building,newcapa,2015,0.52230000000
SHLBLCRG00 [SER.HEAT.LOW-CONSUMPTION: .00.NGA.BOILER.CON.RADIATOR.],UK,UK,2010,s1,building,newcapa,2015,72.35080000000
SHLBLCRO00 [SER.HEAT.LOW-CONSUMPTION: .00.OIL.BOILER.CON.RADIATOR.],UK,UK,2010,s1,building,newcapa,2015,5.28900000000
SHLBLRRC00 [SER.HEAT.LOW-CONSUMPTION: .00.HCO.BOILER.STD.RADIATOR.],UK,UK,2010,s1,building,newcapa,2015,0.66220000000
SHLBLRRG00 [SER.HEAT.LOW-CONSUMPTION: .00.NGA.BOILER.STD.RADIATOR.],UK,UK,2010,s1,building,newcapa,2015,140.44560000000
SHLBLRRO00 [SER.HEAT.LOW-CONSUMPTION: .00.OIL.BOILER.STD.RADIATOR.],UK,UK,2010,s1,building,newcapa,2015,20.53380000000
SHLBLRRW00 [SER.HEAT.LOW-CONSUMPTION: .00.WOD.BOILER.STD.RADIATOR.],UK,UK,2010,s1,building,newcapa,2015,3.04510000000
SHLDRAD00 [SER.HEAT.LOW-CONSUMPTION: .00.HTP.RADIATOR.],UK,UK,2010,s1,building,newcapa,2015,98.69130000000
SHLDSTD00 [SER.HEAT.LOW-CONSUMPTION: .00.STANDALONE.DELIVERY.],UK,UK,2010,s1,building,newcapa,2015,155.46490000000
