ProcessName,RegionName,Time,season,period,UtilizationFactor,MinimumServiceFactor
RCHPEA-CCG01 [RES.CHP.EXISTING-AVERAGE: .01.COMBINED-CYCLE.NGA.],UK,2010,P,Peak,1.000000,0.000000
RCHPEA-CCG01 [RES.CHP.EXISTING-AVERAGE: .01.COMBINED-CYCLE.NGA.],UK,2010,S,Day,1.000000,0.000000
RCHPEA-CCG01 [RES.CHP.EXISTING-AVERAGE: .01.COMBINED-CYCLE.NGA.],UK,2010,S,Evening,1.000000,0.000000
RCHPEA-CCG01 [RES.CHP.EXISTING-AVERAGE: .01.COMBINED-CYCLE.NGA.],UK,2010,S,Night,1.000000,0.000000
RCHPEA-CCG01 [RES.CHP.EXISTING-AVERAGE: .01.COMBINED-CYCLE.NGA.],UK,2010,S,Peak,1.000000,0.000000
RCHPEA-CCG01 [RES.CHP.EXISTING-AVERAGE: .01.COMBINED-CYCLE.NGA.],UK,2010,W,Day,1.000000,0.000000
RCHPEA-CCG01 [RES.CHP.EXISTING-AVERAGE: .01.COMBINED-CYCLE.NGA.],UK,2010,W,Evening,1.000000,0.000000
RCHPEA-CCG01 [RES.CHP.EXISTING-AVERAGE: .01.COMBINED-CYCLE.NGA.],UK,2010,W,Night,1.000000,0.000000
RCHPEA-CCG01 [RES.CHP.EXISTING-AVERAGE: .01.COMBINED-CYCLE.NGA.],UK,2010,W,Peak,1.000000,0.000000
RCHPEA-CCH01 [RES.CHP.EXISTING-AVERAGE: .01.COMBINED-CYCLE.HYG.],UK,2010,A,Day,1.000000,0.000000
RCHPEA-CCH01 [RES.CHP.EXISTING-AVERAGE: .01.COMBINED-CYCLE.HYG.],UK,2010,A,Evening,1.000000,0.000000
RCHPEA-CCH01 [RES.CHP.EXISTING-AVERAGE: .01.COMBINED-CYCLE.HYG.],UK,2010,A,Night,1.000000,0.000000
RCHPEA-CCH01 [RES.CHP.EXISTING-AVERAGE: .01.COMBINED-CYCLE.HYG.],UK,2010,A,Peak,1.000000,0.000000
RCHPEA-CCH01 [RES.CHP.EXISTING-AVERAGE: .01.COMBINED-CYCLE.HYG.],UK,2010,P,Day,1.000000,0.000000
RCHPEA-CCH01 [RES.CHP.EXISTING-AVERAGE: .01.COMBINED-CYCLE.HYG.],UK,2010,P,Evening,1.000000,0.000000
RCHPEA-CCH01 [RES.CHP.EXISTING-AVERAGE: .01.COMBINED-CYCLE.HYG.],UK,2010,P,Night,1.000000,0.000000
RCHPEA-CCH01 [RES.CHP.EXISTING-AVERAGE: .01.COMBINED-CYCLE.HYG.],UK,2010,P,Peak,1.000000,0.000000
RCHPEA-CCH01 [RES.CHP.EXISTING-AVERAGE: .01.COMBINED-CYCLE.HYG.],UK,2010,S,Day,1.000000,0.000000
RCHPEA-CCH01 [RES.CHP.EXISTING-AVERAGE: .01.COMBINED-CYCLE.HYG.],UK,2010,S,Evening,1.000000,0.000000
RCHPEA-CCH01 [RES.CHP.EXISTING-AVERAGE: .01.COMBINED-CYCLE.HYG.],UK,2010,S,Night,1.000000,0.000000
RCHPEA-CCH01 [RES.CHP.EXISTING-AVERAGE: .01.COMBINED-CYCLE.HYG.],UK,2010,S,Peak,1.000000,0.000000
RCHPEA-CCH01 [RES.CHP.EXISTING-AVERAGE: .01.COMBINED-CYCLE.HYG.],UK,2010,W,Day,1.000000,0.000000
RCHPEA-CCH01 [RES.CHP.EXISTING-AVERAGE: .01.COMBINED-CYCLE.HYG.],UK,2010,W,Evening,1.000000,0.000000
RCHPEA-CCH01 [RES.CHP.EXISTING-AVERAGE: .01.COMBINED-CYCLE.HYG.],UK,2010,W,Night,1.000000,0.000000
RCHPEA-CCH01 [RES.CHP.EXISTING-AVERAGE: .01.COMBINED-CYCLE.HYG.],UK,2010,W,Peak,1.000000,0.000000
RCHPEA-FCH01 [RES.CHP.EXISTING-AVERAGE: .01.FUEL-CELL.HYG.],UK,2010,A,Day,1.000000,0.000000
RCHPEA-FCH01 [RES.CHP.EXISTING-AVERAGE: .01.FUEL-CELL.HYG.],UK,2010,A,Evening,1.000000,0.000000
RCHPEA-FCH01 [RES.CHP.EXISTING-AVERAGE: .01.FUEL-CELL.HYG.],UK,2010,A,Night,1.000000,0.000000
RCHPEA-FCH01 [RES.CHP.EXISTING-AVERAGE: .01.FUEL-CELL.HYG.],UK,2010,A,Peak,1.000000,0.000000
RCHPEA-FCH01 [RES.CHP.EXISTING-AVERAGE: .01.FUEL-CELL.HYG.],UK,2010,P,Day,1.000000,0.000000
RCHPEA-FCH01 [RES.CHP.EXISTING-AVERAGE: .01.FUEL-CELL.HYG.],UK,2010,P,Evening,1.000000,0.000000
RCHPEA-FCH01 [RES.CHP.EXISTING-AVERAGE: .01.FUEL-CELL.HYG.],UK,2010,P,Night,1.000000,0.000000
RCHPEA-FCH01 [RES.CHP.EXISTING-AVERAGE: .01.FUEL-CELL.HYG.],UK,2010,P,Peak,1.000000,0.000000
RCHPEA-FCH01 [RES.CHP.EXISTING-AVERAGE: .01.FUEL-CELL.HYG.],UK,2010,S,Day,1.000000,0.000000
RCHPEA-FCH01 [RES.CHP.EXISTING-AVERAGE: .01.FUEL-CELL.HYG.],UK,2010,S,Evening,1.000000,0.000000
RCHPEA-FCH01 [RES.CHP.EXISTING-AVERAGE: .01.FUEL-CELL.HYG.],UK,2010,S,Night,1.000000,0.000000
RCHPEA-FCH01 [RES.CHP.EXISTING-AVERAGE: .01.FUEL-CELL.HYG.],UK,2010,S,Peak,1.000000,0.000000
RCHPEA-FCH01 [RES.CHP.EXISTING-AVERAGE: .01.FUEL-CELL.HYG.],UK,2010,W,Day,1.000000,0.000000
RCHPEA-FCH01 [RES.CHP.EXISTING-AVERAGE: .01.FUEL-CELL.HYG.],UK,2010,W,Evening,1.000000,0.000000
RCHPEA-FCH01 [RES.CHP.EXISTING-AVERAGE: .01.FUEL-CELL.HYG.],UK,2010,W,Night,1.000000,0.000000
RCHPEA-FCH01 [RES.CHP.EXISTING-AVERAGE: .01.FUEL-CELL.HYG.],UK,2010,W,Peak,1.000000,0.000000
RCHPEA-STW01 [RES.CHP.EXISTING-AVERAGE: .01.STEAM-TURBINE.BIOMASS.],UK,2010,A,Day,1.000000,0.000000
RCHPEA-STW01 [RES.CHP.EXISTING-AVERAGE: .01.STEAM-TURBINE.BIOMASS.],UK,2010,A,Evening,1.000000,0.000000
RCHPEA-STW01 [RES.CHP.EXISTING-AVERAGE: .01.STEAM-TURBINE.BIOMASS.],UK,2010,A,Night,1.000000,0.000000
RCHPEA-STW01 [RES.CHP.EXISTING-AVERAGE: .01.STEAM-TURBINE.BIOMASS.],UK,2010,A,Peak,1.000000,0.000000
RCHPEA-STW01 [RES.CHP.EXISTING-AVERAGE: .01.STEAM-TURBINE.BIOMASS.],UK,2010,P,Day,1.000000,0.000000
RCHPEA-STW01 [RES.CHP.EXISTING-AVERAGE: .01.STEAM-TURBINE.BIOMASS.],UK,2010,P,Evening,1.000000,0.000000
RCHPEA-STW01 [RES.CHP.EXISTING-AVERAGE: .01.STEAM-TURBINE.BIOMASS.],UK,2010,P,Night,1.000000,0.000000
RCHPEA-STW01 [RES.CHP.EXISTING-AVERAGE: .01.STEAM-TURBINE.BIOMASS.],UK,2010,P,Peak,1.000000,0.000000
RCHPEA-STW01 [RES.CHP.EXISTING-AVERAGE: .01.STEAM-TURBINE.BIOMASS.],UK,2010,S,Day,1.000000,0.000000
RCHPEA-STW01 [RES.CHP.EXISTING-AVERAGE: .01.STEAM-TURBINE.BIOMASS.],UK,2010,S,Evening,1.000000,0.000000
RCHPEA-STW01 [RES.CHP.EXISTING-AVERAGE: .01.STEAM-TURBINE.BIOMASS.],UK,2010,S,Night,1.000000,0.000000
RCHPEA-STW01 [RES.CHP.EXISTING-AVERAGE: .01.STEAM-TURBINE.BIOMASS.],UK,2010,S,Peak,1.000000,0.000000
RCHPEA-STW01 [RES.CHP.EXISTING-AVERAGE: .01.STEAM-TURBINE.BIOMASS.],UK,2010,W,Day,1.000000,0.000000
RCHPEA-STW01 [RES.CHP.EXISTING-AVERAGE: .01.STEAM-TURBINE.BIOMASS.],UK,2010,W,Evening,1.000000,0.000000
RCHPEA-STW01 [RES.CHP.EXISTING-AVERAGE: .01.STEAM-TURBINE.BIOMASS.],UK,2010,W,Night,1.000000,0.000000
RCHPEA-STW01 [RES.CHP.EXISTING-AVERAGE: .01.STEAM-TURBINE.BIOMASS.],UK,2010,W,Peak,1.000000,0.000000
RCHPNA-CCG01 [RES.CHP.NEW-AVERAGE: .01.COMBINED-CYCLE.NGA.],UK,2010,A,Day,1.000000,0.000000
RCHPNA-CCG01 [RES.CHP.NEW-AVERAGE: .01.COMBINED-CYCLE.NGA.],UK,2010,A,Evening,1.000000,0.000000
RCHPNA-CCG01 [RES.CHP.NEW-AVERAGE: .01.COMBINED-CYCLE.NGA.],UK,2010,A,Night,1.000000,0.000000
RCHPNA-CCG01 [RES.CHP.NEW-AVERAGE: .01.COMBINED-CYCLE.NGA.],UK,2010,A,Peak,1.000000,0.000000
RCHPNA-CCG01 [RES.CHP.NEW-AVERAGE: .01.COMBINED-CYCLE.NGA.],UK,2010,P,Day,1.000000,0.000000
RCHPNA-CCG01 [RES.CHP.NEW-AVERAGE: .01.COMBINED-CYCLE.NGA.],UK,2010,P,Evening,1.000000,0.000000
RCHPNA-CCG01 [RES.CHP.NEW-AVERAGE: .01.COMBINED-CYCLE.NGA.],UK,2010,P,Night,1.000000,0.000000
RCHPNA-CCG01 [RES.CHP.NEW-AVERAGE: .01.COMBINED-CYCLE.NGA.],UK,2010,P,Peak,1.000000,0.000000
RCHPNA-CCG01 [RES.CHP.NEW-AVERAGE: .01.COMBINED-CYCLE.NGA.],UK,2010,S,Day,1.000000,0.000000
RCHPNA-CCG01 [RES.CHP.NEW-AVERAGE: .01.COMBINED-CYCLE.NGA.],UK,2010,S,Evening,1.000000,0.000000
RCHPNA-CCG01 [RES.CHP.NEW-AVERAGE: .01.COMBINED-CYCLE.NGA.],UK,2010,S,Night,1.000000,0.000000
RCHPNA-CCG01 [RES.CHP.NEW-AVERAGE: .01.COMBINED-CYCLE.NGA.],UK,2010,S,Peak,1.000000,0.000000
RCHPNA-CCG01 [RES.CHP.NEW-AVERAGE: .01.COMBINED-CYCLE.NGA.],UK,2010,W,Day,1.000000,0.000000
RCHPNA-CCG01 [RES.CHP.NEW-AVERAGE: .01.COMBINED-CYCLE.NGA.],UK,2010,W,Evening,1.000000,0.000000
RCHPNA-CCG01 [RES.CHP.NEW-AVERAGE: .01.COMBINED-CYCLE.NGA.],UK,2010,W,Night,1.000000,0.000000
RCHPNA-CCG01 [RES.CHP.NEW-AVERAGE: .01.COMBINED-CYCLE.NGA.],UK,2010,W,Peak,1.000000,0.000000
RCHPNA-CCH01 [RES.CHP.NEW-AVERAGE: .01.COMBINED-CYCLE.HYG.],UK,2010,A,Day,1.000000,0.000000
RCHPNA-CCH01 [RES.CHP.NEW-AVERAGE: .01.COMBINED-CYCLE.HYG.],UK,2010,A,Evening,1.000000,0.000000
RCHPNA-CCH01 [RES.CHP.NEW-AVERAGE: .01.COMBINED-CYCLE.HYG.],UK,2010,A,Night,1.000000,0.000000
RCHPNA-CCH01 [RES.CHP.NEW-AVERAGE: .01.COMBINED-CYCLE.HYG.],UK,2010,A,Peak,1.000000,0.000000
RCHPNA-CCH01 [RES.CHP.NEW-AVERAGE: .01.COMBINED-CYCLE.HYG.],UK,2010,P,Day,1.000000,0.000000
RCHPNA-CCH01 [RES.CHP.NEW-AVERAGE: .01.COMBINED-CYCLE.HYG.],UK,2010,P,Evening,1.000000,0.000000
RCHPNA-CCH01 [RES.CHP.NEW-AVERAGE: .01.COMBINED-CYCLE.HYG.],UK,2010,P,Night,1.000000,0.000000
RCHPNA-CCH01 [RES.CHP.NEW-AVERAGE: .01.COMBINED-CYCLE.HYG.],UK,2010,P,Peak,1.000000,0.000000
RCHPNA-CCH01 [RES.CHP.NEW-AVERAGE: .01.COMBINED-CYCLE.HYG.],UK,2010,S,Day,1.000000,0.000000
RCHPNA-CCH01 [RES.CHP.NEW-AVERAGE: .01.COMBINED-CYCLE.HYG.],UK,2010,S,Evening,1.000000,0.000000
RCHPNA-CCH01 [RES.CHP.NEW-AVERAGE: .01.COMBINED-CYCLE.HYG.],UK,2010,S,Night,1.000000,0.000000
RCHPNA-CCH01 [RES.CHP.NEW-AVERAGE: .01.COMBINED-CYCLE.HYG.],UK,2010,S,Peak,1.000000,0.000000
RCHPNA-CCH01 [RES.CHP.NEW-AVERAGE: .01.COMBINED-CYCLE.HYG.],UK,2010,W,Day,1.000000,0.000000
RCHPNA-CCH01 [RES.CHP.NEW-AVERAGE: .01.COMBINED-CYCLE.HYG.],UK,2010,W,Evening,1.000000,0.000000
RCHPNA-CCH01 [RES.CHP.NEW-AVERAGE: .01.COMBINED-CYCLE.HYG.],UK,2010,W,Night,1.000000,0.000000
RCHPNA-CCH01 [RES.CHP.NEW-AVERAGE: .01.COMBINED-CYCLE.HYG.],UK,2010,W,Peak,1.000000,0.000000
RCHPNA-FCH01 [RES.CHP.NEW-AVERAGE: .01.FUEL-CELL.HYG.],UK,2010,A,Day,1.000000,0.000000
RCHPNA-FCH01 [RES.CHP.NEW-AVERAGE: .01.FUEL-CELL.HYG.],UK,2010,A,Evening,1.000000,0.000000
RCHPNA-FCH01 [RES.CHP.NEW-AVERAGE: .01.FUEL-CELL.HYG.],UK,2010,A,Night,1.000000,0.000000
RCHPNA-FCH01 [RES.CHP.NEW-AVERAGE: .01.FUEL-CELL.HYG.],UK,2010,A,Peak,1.000000,0.000000
RCHPNA-FCH01 [RES.CHP.NEW-AVERAGE: .01.FUEL-CELL.HYG.],UK,2010,P,Day,1.000000,0.000000
RCHPNA-FCH01 [RES.CHP.NEW-AVERAGE: .01.FUEL-CELL.HYG.],UK,2010,P,Evening,1.000000,0.000000
RCHPNA-FCH01 [RES.CHP.NEW-AVERAGE: .01.FUEL-CELL.HYG.],UK,2010,P,Night,1.000000,0.000000
RCHPNA-FCH01 [RES.CHP.NEW-AVERAGE: .01.FUEL-CELL.HYG.],UK,2010,P,Peak,1.000000,0.000000
RCHPNA-FCH01 [RES.CHP.NEW-AVERAGE: .01.FUEL-CELL.HYG.],UK,2010,S,Day,1.000000,0.000000
RCHPNA-FCH01 [RES.CHP.NEW-AVERAGE: .01.FUEL-CELL.HYG.],UK,2010,S,Evening,1.000000,0.000000
RCHPNA-FCH01 [RES.CHP.NEW-AVERAGE: .01.FUEL-CELL.HYG.],UK,2010,S,Night,1.000000,0.000000
RCHPNA-FCH01 [RES.CHP.NEW-AVERAGE: .01.FUEL-CELL.HYG.],UK,2010,S,Peak,1.000000,0.000000
RCHPNA-FCH01 [RES.CHP.NEW-AVERAGE: .01.FUEL-CELL.HYG.],UK,2010,W,Day,1.000000,0.000000
RCHPNA-FCH01 [RES.CHP.NEW-AVERAGE: .01.FUEL-CELL.HYG.],UK,2010,W,Evening,1.000000,0.000000
RCHPNA-FCH01 [RES.CHP.NEW-AVERAGE: .01.FUEL-CELL.HYG.],UK,2010,W,Night,1.000000,0.000000
RCHPNA-FCH01 [RES.CHP.NEW-AVERAGE: .01.FUEL-CELL.HYG.],UK,2010,W,Peak,1.000000,0.000000
RCHPNA-STW01 [RES.CHP.NEW-AVERAGE: .01.STEAM-TURBINE.BIOMASS.],UK,2010,A,Day,1.000000,0.000000
RCHPNA-STW01 [RES.CHP.NEW-AVERAGE: .01.STEAM-TURBINE.BIOMASS.],UK,2010,A,Evening,1.000000,0.000000
RCHPNA-STW01 [RES.CHP.NEW-AVERAGE: .01.STEAM-TURBINE.BIOMASS.],UK,2010,A,Night,1.000000,0.000000
RCHPNA-STW01 [RES.CHP.NEW-AVERAGE: .01.STEAM-TURBINE.BIOMASS.],UK,2010,A,Peak,1.000000,0.000000
RCHPNA-STW01 [RES.CHP.NEW-AVERAGE: .01.STEAM-TURBINE.BIOMASS.],UK,2010,P,Day,1.000000,0.000000
RCHPNA-STW01 [RES.CHP.NEW-AVERAGE: .01.STEAM-TURBINE.BIOMASS.],UK,2010,P,Evening,1.000000,0.000000
RCHPNA-STW01 [RES.CHP.NEW-AVERAGE: .01.STEAM-TURBINE.BIOMASS.],UK,2010,P,Night,1.000000,0.000000
RCHPNA-STW01 [RES.CHP.NEW-AVERAGE: .01.STEAM-TURBINE.BIOMASS.],UK,2010,P,Peak,1.000000,0.000000
RCHPNA-STW01 [RES.CHP.NEW-AVERAGE: .01.STEAM-TURBINE.BIOMASS.],UK,2010,S,Day,1.000000,0.000000
RCHPNA-STW01 [RES.CHP.NEW-AVERAGE: .01.STEAM-TURBINE.BIOMASS.],UK,2010,S,Evening,1.000000,0.000000
RCHPNA-STW01 [RES.CHP.NEW-AVERAGE: .01.STEAM-TURBINE.BIOMASS.],UK,2010,S,Night,1.000000,0.000000
RCHPNA-STW01 [RES.CHP.NEW-AVERAGE: .01.STEAM-TURBINE.BIOMASS.],UK,2010,S,Peak,1.000000,0.000000
RCHPNA-STW01 [RES.CHP.NEW-AVERAGE: .01.STEAM-TURBINE.BIOMASS.],UK,2010,W,Day,1.000000,0.000000
RCHPNA-STW01 [RES.CHP.NEW-AVERAGE: .01.STEAM-TURBINE.BIOMASS.],UK,2010,W,Evening,1.000000,0.000000
RCHPNA-STW01 [RES.CHP.NEW-AVERAGE: .01.STEAM-TURBINE.BIOMASS.],UK,2010,W,Night,1.000000,0.000000
RCHPNA-STW01 [RES.CHP.NEW-AVERAGE: .01.STEAM-TURBINE.BIOMASS.],UK,2010,W,Peak,1.000000,0.000000
REAIRCON01 [RES.AIR-CONDITIONER: .01.],UK,2010,A,Day,1.000000,0.000000
REAIRCON01 [RES.AIR-CONDITIONER: .01.],UK,2010,A,Evening,1.000000,0.000000
REAIRCON01 [RES.AIR-CONDITIONER: .01.],UK,2010,A,Night,1.000000,0.000000
REAIRCON01 [RES.AIR-CONDITIONER: .01.],UK,2010,A,Peak,1.000000,0.000000
REAIRCON01 [RES.AIR-CONDITIONER: .01.],UK,2010,P,Day,1.000000,0.000000
REAIRCON01 [RES.AIR-CONDITIONER: .01.],UK,2010,P,Evening,1.000000,0.000000
REAIRCON01 [RES.AIR-CONDITIONER: .01.],UK,2010,P,Night,1.000000,0.000000
REAIRCON01 [RES.AIR-CONDITIONER: .01.],UK,2010,P,Peak,1.000000,0.000000
REAIRCON01 [RES.AIR-CONDITIONER: .01.],UK,2010,S,Day,1.000000,0.000000
REAIRCON01 [RES.AIR-CONDITIONER: .01.],UK,2010,S,Evening,1.000000,0.000000
REAIRCON01 [RES.AIR-CONDITIONER: .01.],UK,2010,S,Night,1.000000,0.000000
REAIRCON01 [RES.AIR-CONDITIONER: .01.],UK,2010,S,Peak,1.000000,0.000000
REAIRCON01 [RES.AIR-CONDITIONER: .01.],UK,2010,W,Day,1.000000,0.000000
REAIRCON01 [RES.AIR-CONDITIONER: .01.],UK,2010,W,Evening,1.000000,0.000000
REAIRCON01 [RES.AIR-CONDITIONER: .01.],UK,2010,W,Night,1.000000,0.000000
REAIRCON01 [RES.AIR-CONDITIONER: .01.],UK,2010,W,Peak,1.000000,0.000000
REAUDVIS01 [RES.CONSUMER-ELECTRONICS: .01.TV.DVD.SET-TOP-BOX.GAME-CONSOLE.],UK,2010,A,Day,1.000000,0.000000
REAUDVIS01 [RES.CONSUMER-ELECTRONICS: .01.TV.DVD.SET-TOP-BOX.GAME-CONSOLE.],UK,2010,A,Evening,1.000000,0.000000
REAUDVIS01 [RES.CONSUMER-ELECTRONICS: .01.TV.DVD.SET-TOP-BOX.GAME-CONSOLE.],UK,2010,A,Night,1.000000,0.000000
REAUDVIS01 [RES.CONSUMER-ELECTRONICS: .01.TV.DVD.SET-TOP-BOX.GAME-CONSOLE.],UK,2010,A,Peak,1.000000,0.000000
REAUDVIS01 [RES.CONSUMER-ELECTRONICS: .01.TV.DVD.SET-TOP-BOX.GAME-CONSOLE.],UK,2010,P,Day,1.000000,0.000000
REAUDVIS01 [RES.CONSUMER-ELECTRONICS: .01.TV.DVD.SET-TOP-BOX.GAME-CONSOLE.],UK,2010,P,Evening,1.000000,0.000000
REAUDVIS01 [RES.CONSUMER-ELECTRONICS: .01.TV.DVD.SET-TOP-BOX.GAME-CONSOLE.],UK,2010,P,Night,1.000000,0.000000
REAUDVIS01 [RES.CONSUMER-ELECTRONICS: .01.TV.DVD.SET-TOP-BOX.GAME-CONSOLE.],UK,2010,P,Peak,1.000000,0.000000
REAUDVIS01 [RES.CONSUMER-ELECTRONICS: .01.TV.DVD.SET-TOP-BOX.GAME-CONSOLE.],UK,2010,S,Day,1.000000,0.000000
REAUDVIS01 [RES.CONSUMER-ELECTRONICS: .01.TV.DVD.SET-TOP-BOX.GAME-CONSOLE.],UK,2010,S,Evening,1.000000,0.000000
REAUDVIS01 [RES.CONSUMER-ELECTRONICS: .01.TV.DVD.SET-TOP-BOX.GAME-CONSOLE.],UK,2010,S,Night,1.000000,0.000000
REAUDVIS01 [RES.CONSUMER-ELECTRONICS: .01.TV.DVD.SET-TOP-BOX.GAME-CONSOLE.],UK,2010,S,Peak,1.000000,0.000000
REAUDVIS01 [RES.CONSUMER-ELECTRONICS: .01.TV.DVD.SET-TOP-BOX.GAME-CONSOLE.],UK,2010,W,Day,1.000000,0.000000
REAUDVIS01 [RES.CONSUMER-ELECTRONICS: .01.TV.DVD.SET-TOP-BOX.GAME-CONSOLE.],UK,2010,W,Evening,1.000000,0.000000
REAUDVIS01 [RES.CONSUMER-ELECTRONICS: .01.TV.DVD.SET-TOP-BOX.GAME-CONSOLE.],UK,2010,W,Night,1.000000,0.000000
REAUDVIS01 [RES.CONSUMER-ELECTRONICS: .01.TV.DVD.SET-TOP-BOX.GAME-CONSOLE.],UK,2010,W,Peak,1.000000,0.000000
RECOLFRE01 [RES.FREEZERS: .01.CLASS-A+.],UK,2010,A,Day,1.000000,0.000000
RECOLFRE01 [RES.FREEZERS: .01.CLASS-A+.],UK,2010,A,Evening,1.000000,0.000000
RECOLFRE01 [RES.FREEZERS: .01.CLASS-A+.],UK,2010,A,Night,1.000000,0.000000
RECOLFRE01 [RES.FREEZERS: .01.CLASS-A+.],UK,2010,A,Peak,1.000000,0.000000
RECOLFRE01 [RES.FREEZERS: .01.CLASS-A+.],UK,2010,P,Day,1.000000,0.000000
RECOLFRE01 [RES.FREEZERS: .01.CLASS-A+.],UK,2010,P,Evening,1.000000,0.000000
RECOLFRE01 [RES.FREEZERS: .01.CLASS-A+.],UK,2010,P,Night,1.000000,0.000000
RECOLFRE01 [RES.FREEZERS: .01.CLASS-A+.],UK,2010,P,Peak,1.000000,0.000000
RECOLFRE01 [RES.FREEZERS: .01.CLASS-A+.],UK,2010,S,Day,1.000000,0.000000
RECOLFRE01 [RES.FREEZERS: .01.CLASS-A+.],UK,2010,S,Evening,1.000000,0.000000
RECOLFRE01 [RES.FREEZERS: .01.CLASS-A+.],UK,2010,S,Night,1.000000,0.000000
RECOLFRE01 [RES.FREEZERS: .01.CLASS-A+.],UK,2010,S,Peak,1.000000,0.000000
RECOLFRE01 [RES.FREEZERS: .01.CLASS-A+.],UK,2010,W,Day,1.000000,0.000000
RECOLFRE01 [RES.FREEZERS: .01.CLASS-A+.],UK,2010,W,Evening,1.000000,0.000000
RECOLFRE01 [RES.FREEZERS: .01.CLASS-A+.],UK,2010,W,Night,1.000000,0.000000
RECOLFRE01 [RES.FREEZERS: .01.CLASS-A+.],UK,2010,W,Peak,1.000000,0.000000
RECOLFRE02 [RES.FREEZERS: .01.CLASS-A+++.],UK,2010,A,Day,1.000000,0.000000
RECOLFRE02 [RES.FREEZERS: .01.CLASS-A+++.],UK,2010,A,Evening,1.000000,0.000000
RECOLFRE02 [RES.FREEZERS: .01.CLASS-A+++.],UK,2010,A,Night,1.000000,0.000000
RECOLFRE02 [RES.FREEZERS: .01.CLASS-A+++.],UK,2010,A,Peak,1.000000,0.000000
RECOLFRE02 [RES.FREEZERS: .01.CLASS-A+++.],UK,2010,P,Day,1.000000,0.000000
RECOLFRE02 [RES.FREEZERS: .01.CLASS-A+++.],UK,2010,P,Evening,1.000000,0.000000
RECOLFRE02 [RES.FREEZERS: .01.CLASS-A+++.],UK,2010,P,Night,1.000000,0.000000
RECOLFRE02 [RES.FREEZERS: .01.CLASS-A+++.],UK,2010,P,Peak,1.000000,0.000000
RECOLFRE02 [RES.FREEZERS: .01.CLASS-A+++.],UK,2010,S,Day,1.000000,0.000000
RECOLFRE02 [RES.FREEZERS: .01.CLASS-A+++.],UK,2010,S,Evening,1.000000,0.000000
RECOLFRE02 [RES.FREEZERS: .01.CLASS-A+++.],UK,2010,S,Night,1.000000,0.000000
RECOLFRE02 [RES.FREEZERS: .01.CLASS-A+++.],UK,2010,S,Peak,1.000000,0.000000
RECOLFRE02 [RES.FREEZERS: .01.CLASS-A+++.],UK,2010,W,Day,1.000000,0.000000
RECOLFRE02 [RES.FREEZERS: .01.CLASS-A+++.],UK,2010,W,Evening,1.000000,0.000000
RECOLFRE02 [RES.FREEZERS: .01.CLASS-A+++.],UK,2010,W,Night,1.000000,0.000000
RECOLFRE02 [RES.FREEZERS: .01.CLASS-A+++.],UK,2010,W,Peak,1.000000,0.000000
RECOLREF01 [RES.REFRIGERATORS: .01.CLASS-A+.],UK,2010,A,Day,1.000000,0.000000
RECOLREF01 [RES.REFRIGERATORS: .01.CLASS-A+.],UK,2010,A,Evening,1.000000,0.000000
RECOLREF01 [RES.REFRIGERATORS: .01.CLASS-A+.],UK,2010,A,Night,1.000000,0.000000
RECOLREF01 [RES.REFRIGERATORS: .01.CLASS-A+.],UK,2010,A,Peak,1.000000,0.000000
RECOLREF01 [RES.REFRIGERATORS: .01.CLASS-A+.],UK,2010,P,Day,1.000000,0.000000
RECOLREF01 [RES.REFRIGERATORS: .01.CLASS-A+.],UK,2010,P,Evening,1.000000,0.000000
RECOLREF01 [RES.REFRIGERATORS: .01.CLASS-A+.],UK,2010,P,Night,1.000000,0.000000
RECOLREF01 [RES.REFRIGERATORS: .01.CLASS-A+.],UK,2010,P,Peak,1.000000,0.000000
RECOLREF01 [RES.REFRIGERATORS: .01.CLASS-A+.],UK,2010,S,Day,1.000000,0.000000
RECOLREF01 [RES.REFRIGERATORS: .01.CLASS-A+.],UK,2010,S,Evening,1.000000,0.000000
RECOLREF01 [RES.REFRIGERATORS: .01.CLASS-A+.],UK,2010,S,Night,1.000000,0.000000
RECOLREF01 [RES.REFRIGERATORS: .01.CLASS-A+.],UK,2010,S,Peak,1.000000,0.000000
RECOLREF01 [RES.REFRIGERATORS: .01.CLASS-A+.],UK,2010,W,Day,1.000000,0.000000
RECOLREF01 [RES.REFRIGERATORS: .01.CLASS-A+.],UK,2010,W,Evening,1.000000,0.000000
RECOLREF01 [RES.REFRIGERATORS: .01.CLASS-A+.],UK,2010,W,Night,1.000000,0.000000
RECOLREF01 [RES.REFRIGERATORS: .01.CLASS-A+.],UK,2010,W,Peak,1.000000,0.000000
RECOLREF02 [RES.REFRIGERATORS: .01.CLASS-A+++.],UK,2010,A,Day,1.000000,0.000000
RECOLREF02 [RES.REFRIGERATORS: .01.CLASS-A+++.],UK,2010,A,Evening,1.000000,0.000000
RECOLREF02 [RES.REFRIGERATORS: .01.CLASS-A+++.],UK,2010,A,Night,1.000000,0.000000
RECOLREF02 [RES.REFRIGERATORS: .01.CLASS-A+++.],UK,2010,A,Peak,1.000000,0.000000
RECOLREF02 [RES.REFRIGERATORS: .01.CLASS-A+++.],UK,2010,P,Day,1.000000,0.000000
RECOLREF02 [RES.REFRIGERATORS: .01.CLASS-A+++.],UK,2010,P,Evening,1.000000,0.000000
RECOLREF02 [RES.REFRIGERATORS: .01.CLASS-A+++.],UK,2010,P,Night,1.000000,0.000000
