RegionName,Timeslice,RES.COOKING.OTHER,RES.COOKING.HOBS,RES.COOKING.OVENS,RES.CONSUMER-ELECTRONICS.TV,RES.FREEZERS,RES.COOLING,RES.COMPUTERS,RES.REFRIGERATORS,RES.LIGHTING,RES.OTHER,RES.WET.APPLIANCES,RES.SPACE-HEAT.EXISTING-AVERAGE,RES.SPACE-HEAT.NEW-AVERAGE,RES.HOT-WATER.EXISTING-AVERAGE,RES.HOT-WATER.NEW-AVERAGE
UK,1,2.474042136637475,3.375,3.0375,5.729046697005,1.53704825,0.0,1.638277666917095,3.516778125,17.2998,2.442945895764766,4.622072378209831,90.81419824378845,0.0980869849436303,23.115482963433486,0.109428079854203
UK,2,0.494808427327495,0.675,0.6075,2.291618678802,0.4391566428571427,0.0,0.8936060001366,1.0047937499999995,69.1992,0.9771783583059084,1.848828951283929,30.20277130643207,0.0326215375093348,4.568573898455691,0.0216275069904825
UK,3,0.2474042136637475,0.3375,0.30375,1.43226167425125,0.768524125,0.0,0.2382949333697605,1.7583890625,17.2998,0.8550310635176691,0.0,34.50569523415485,0.0372690578604931,15.31807093172869,0.0725153392546972
UK,4,1.7318294956462323,2.3625,2.1262499999999998,2.0051663439517498,0.3293674821428573,0.0,0.80424540012294,0.7535953125000004,69.1992,0.7328837687294298,1.3866217134629462,50.45955351143284,0.0545005688675642,11.129225542024589,0.0526854568972072
UK,5,2.474042136637475,3.375,3.0375,5.729046697005,1.53704825,0.0,1.638277666917095,3.516778125,17.2998,2.442945895764766,4.622072378209831,112.94290586768439,0.121987853458709,23.270503480309724,0.110161942846666
UK,6,0.494808427327495,0.675,0.6075,2.291618678802,0.4391566428571427,0.0,0.8936060001366,1.0047937499999995,69.1992,0.9771783583059084,1.848828951283929,38.26972713651619,0.0413345294241262,4.659459549449846,0.0220577572383498
UK,7,0.2474042136637475,0.3375,0.30375,1.43226167425125,0.768524125,0.0,0.2382949333697605,1.7583890625,17.2998,0.8550310635176691,0.0,42.48090788903317,0.0458829594169582,15.494544567769713,0.0733507607411272
UK,8,1.7318294956462323,2.3625,2.1262499999999998,2.0051663439517498,0.3293674821428573,0.0,0.80424540012294,0.7535953125000004,69.1992,0.7328837687294298,1.3866217134629462,63.08344775039626,0.0681354381731673,11.129225542024589,0.0526854568972072
UK,9,2.474042136637475,3.375,3.0375,5.729046697005,1.8444578999999999,0.0,1.3106221335336805,4.22013375,13.839839999999999,2.442945895764766,4.622072378209831,8.790213544960618,0.00949417117928276,20.241748852563827,0.0958238992164266
UK,10,0.494808427327495,0.675,0.6075,2.291618678802,0.5269879714285719,0.0,0.71488480010928,1.2057525000000011,55.359359999999995,0.9771783583059084,1.848828951283929,2.155260866645136,0.00232786331063245,3.7292642238824816,0.0176542373756148
UK,11,0.2474042136637475,0.3375,0.30375,1.43226167425125,0.9222289499999999,0.0,0.1906359466958075,2.110066875,13.839839999999999,0.8550310635176691,0.0,5.275852923472361,0.00569836563309457,13.70741935254423,0.0648905576352473
UK,12,1.7318294956462323,2.3625,2.1262499999999998,2.0051663439517498,0.39524097857142804,0.0,0.6433963200983519,0.9043143749999988,55.359359999999995,0.7328837687294298,1.3866217134629462,2.8945991693491044,0.0031264109647217,10.196518630080645,0.04827004725155
UK,13,2.474042136637475,3.375,3.0375,5.729046697005,1.2296386000000001,0.0,1.96593320030052,2.8134225,20.759759999999996,2.442945895764766,4.622072378209831,209.38005352909096,0.226148097491013,23.270503480309724,0.110161942846666
UK,14,0.494808427327495,0.675,0.6075,2.291618678802,0.3513253142857146,0.0,1.07232720016392,0.8038350000000007,83.03903999999999,0.9771783583059084,1.848828951283929,71.00223653189528,0.0766883971928304,4.707766706200969,0.0222864420300478
UK,15,0.2474042136637475,0.3375,0.30375,1.43226167425125,0.6148193000000001,0.0,0.285953920043712,1.40671125,20.759759999999996,0.8550310635176691,0.0,60.641646067181526,0.0654980866403832,15.571510630058272,0.0737151160273005
UK,16,1.7318294956462323,2.3625,2.1262499999999998,2.0051663439517498,0.2634939857142854,0.0,0.9650944801475281,0.6028762499999992,83.03903999999999,0.7328837687294298,1.3866217134629462,102.95463360763493,0.111199677934059,11.129225542024589,0.0526854568972072
