commodity,consumption,period,region,season,timeslice,units_prices,year
oil,1.54260000000,Night,UK,S,8,19.7944343,2015
hco,0.35000000000,Night,UK,S,8,19.7944343,2015
wood,0.07830000000,Night,UK,S,8,10.019,2015
res.cooking.other,2.59020000000,Night,UK,S,8,0,2015
res.cooking.hobs,3.53340000000,Night,UK,S,8,0,2015
res.cooking.ovens,3.18010000000,Night,UK,S,8,0,2015
res.consumer-electronics.tv,5.92830000000,Night,UK,S,8,0,2015
res.freezers,1.93100000000,Night,UK,S,8,0,2015
res.computers,1.35620000000,Night,UK,S,8,0,2015
res.refrigerators,4.41820000000,Night,UK,S,8,0,2015
res.lighting,14.48950000000,Night,UK,S,8,0,2015
res.other,2.55760000000,Night,UK,S,8,0,2015
res.wet.appliances,4.83900000000,Night,UK,S,8,0,2015
res.space-heat.existing-average,8.68680000000,Night,UK,S,8,0,2015
res.space-heat.new-average,0.23600000000,Night,UK,S,8,0,2015
res.hot-water.existing-average,20.00370000000,Night,UK,S,8,0,2015
res.hot-water.new-average,1.06700000000,Night,UK,S,8,0,2015
elc,23.81200000000,Day,UK,S,9,43.34267522,2015
nga,23.36880000000,Day,UK,S,9,12.552,2015
oil,2.35920000000,Day,UK,S,9,19.7944343,2015
hco,0.53520000000,Day,UK,S,9,19.7944343,2015
wood,0.11980000000,Day,UK,S,9,10.019,2015
res.cooking.other,0.51800000000,Day,UK,S,9,0,2015
res.cooking.hobs,0.70670000000,Day,UK,S,9,0,2015
res.cooking.ovens,0.63600000000,Day,UK,S,9,0,2015
res.consumer-electronics.tv,2.37130000000,Day,UK,S,9,0,2015
res.freezers,0.55170000000,Day,UK,S,9,0,2015
res.computers,0.73980000000,Day,UK,S,9,0,2015
res.refrigerators,1.26240000000,Day,UK,S,9,0,2015
res.lighting,57.95810000000,Day,UK,S,9,0,2015
res.other,1.02310000000,Day,UK,S,9,0,2015
res.wet.appliances,1.93560000000,Day,UK,S,9,0,2015
res.space-heat.existing-average,2.12990000000,Day,UK,S,9,0,2015
res.space-heat.new-average,0.05790000000,Day,UK,S,9,0,2015
res.hot-water.existing-average,3.68540000000,Day,UK,S,9,0,2015
res.hot-water.new-average,0.19660000000,Day,UK,S,9,0,2015
elc,27.65020000000,Peak,UK,S,10,43.34267522,2015
nga,10.56750000000,Peak,UK,S,10,12.552,2015
oil,1.06380000000,Peak,UK,S,10,19.7944343,2015
hco,0.24130000000,Peak,UK,S,10,19.7944343,2015
wood,0.05400000000,Peak,UK,S,10,10.019,2015
res.cooking.other,0.25900000000,Peak,UK,S,10,0,2015
res.cooking.hobs,0.35330000000,Peak,UK,S,10,0,2015
res.cooking.ovens,0.31800000000,Peak,UK,S,10,0,2015
res.consumer-electronics.tv,1.48210000000,Peak,UK,S,10,0,2015
res.freezers,0.96550000000,Peak,UK,S,10,0,2015
res.computers,0.19730000000,Peak,UK,S,10,0,2015
res.refrigerators,2.20910000000,Peak,UK,S,10,0,2015
res.lighting,14.48950000000,Peak,UK,S,10,0,2015
res.other,0.89520000000,Peak,UK,S,10,0,2015
res.space-heat.existing-average,5.21380000000,Peak,UK,S,10,0,2015
res.space-heat.new-average,0.14170000000,Peak,UK,S,10,0,2015
res.hot-water.existing-average,13.54620000000,Peak,UK,S,10,0,2015
res.hot-water.new-average,0.72250000000,Peak,UK,S,10,0,2015
elc,29.91350000000,Evening,UK,S,11,43.34267522,2015
nga,6.72050000000,Evening,UK,S,11,12.552,2015
oil,0.47820000000,Evening,UK,S,11,19.7944343,2015
hco,0.10850000000,Evening,UK,S,11,19.7944343,2015
wood,0.02430000000,Evening,UK,S,11,10.019,2015
res.cooking.other,1.81310000000,Evening,UK,S,11,0,2015
res.cooking.hobs,2.47340000000,Evening,UK,S,11,0,2015
res.cooking.ovens,2.22610000000,Evening,UK,S,11,0,2015
res.consumer-electronics.tv,2.07490000000,Evening,UK,S,11,0,2015
res.freezers,0.41380000000,Evening,UK,S,11,0,2015
res.computers,0.66580000000,Evening,UK,S,11,0,2015
res.refrigerators,0.94680000000,Evening,UK,S,11,0,2015
res.lighting,57.95810000000,Evening,UK,S,11,0,2015
res.other,0.76730000000,Evening,UK,S,11,0,2015
res.wet.appliances,1.45170000000,Evening,UK,S,11,0,2015
res.space-heat.existing-average,2.86060000000,Evening,UK,S,11,0,2015
res.space-heat.new-average,0.07770000000,Evening,UK,S,11,0,2015
res.hot-water.existing-average,10.07660000000,Evening,UK,S,11,0,2015
res.hot-water.new-average,0.53750000000,Evening,UK,S,11,0,2015
elc,245.72530000000,Night,UK,A,12,43.34267522,2015
nga,42.09470000000,Night,UK,A,12,12.552,2015
oil,4.04870000000,Night,UK,A,12,19.7944343,2015
hco,0.91850000000,Night,UK,A,12,19.7944343,2015
wood,0.20560000000,Night,UK,A,12,10.019,2015
res.cooking.other,2.59020000000,Night,UK,A,12,0,2015
res.cooking.hobs,3.53340000000,Night,UK,A,12,0,2015
res.cooking.ovens,3.18010000000,Night,UK,A,12,0,2015
res.consumer-electronics.tv,5.92830000000,Night,UK,A,12,0,2015
res.freezers,1.28740000000,Night,UK,A,12,0,2015
res.computers,2.03430000000,Night,UK,A,12,0,2015
res.refrigerators,2.94550000000,Night,UK,A,12,0,2015
res.lighting,21.73430000000,Night,UK,A,12,0,2015
res.other,2.55760000000,Night,UK,A,12,0,2015
res.wet.appliances,4.83900000000,Night,UK,A,12,0,2015
res.space-heat.existing-average,206.91780000000,Night,UK,A,12,0,2015
res.space-heat.new-average,5.62180000000,Night,UK,A,12,0,2015
res.hot-water.existing-average,22.99680000000,Night,UK,A,12,0,2015
res.hot-water.new-average,1.22660000000,Night,UK,A,12,0,2015
elc,88.79320000000,Day,UK,A,13,43.34267522,2015
nga,89.95060000000,Day,UK,A,13,12.552,2015
oil,9.25790000000,Day,UK,A,13,19.7944343,2015
hco,2.10030000000,Day,UK,A,13,19.7944343,2015
wood,0.47010000000,Day,UK,A,13,10.019,2015
res.cooking.other,0.51800000000,Day,UK,A,13,0,2015
res.cooking.hobs,0.70670000000,Day,UK,A,13,0,2015
res.cooking.ovens,0.63600000000,Day,UK,A,13,0,2015
res.consumer-electronics.tv,2.37130000000,Day,UK,A,13,0,2015
res.freezers,0.36780000000,Day,UK,A,13,0,2015
res.computers,1.10960000000,Day,UK,A,13,0,2015
res.refrigerators,0.84160000000,Day,UK,A,13,0,2015
res.lighting,86.93720000000,Day,UK,A,13,0,2015
res.other,1.02310000000,Day,UK,A,13,0,2015
res.wet.appliances,1.93560000000,Day,UK,A,13,0,2015
res.space-heat.existing-average,70.16730000000,Day,UK,A,13,0,2015
res.space-heat.new-average,1.90640000000,Day,UK,A,13,0,2015
res.hot-water.existing-average,4.65240000000,Day,UK,A,13,0,2015
res.hot-water.new-average,0.24820000000,Day,UK,A,13,0,2015
elc,71.50990000000,Peak,UK,A,14,43.34267522,2015
nga,48.61180000000,Peak,UK,A,14,12.552,2015
oil,5.00480000000,Peak,UK,A,14,19.7944343,2015
hco,1.13540000000,Peak,UK,A,14,19.7944343,2015
wood,0.25410000000,Peak,UK,A,14,10.019,2015
res.cooking.other,0.25900000000,Peak,UK,A,14,0,2015
res.cooking.hobs,0.35330000000,Peak,UK,A,14,0,2015
res.cooking.ovens,0.31800000000,Peak,UK,A,14,0,2015
res.consumer-electronics.tv,1.48210000000,Peak,UK,A,14,0,2015
res.freezers,0.64370000000,Peak,UK,A,14,0,2015
res.computers,0.29590000000,Peak,UK,A,14,0,2015
res.refrigerators,1.47270000000,Peak,UK,A,14,0,2015
res.lighting,21.73430000000,Peak,UK,A,14,0,2015
res.other,0.89520000000,Peak,UK,A,14,0,2015
res.space-heat.existing-average,59.92850000000,Peak,UK,A,14,0,2015
res.space-heat.new-average,1.62820000000,Peak,UK,A,14,0,2015
res.hot-water.existing-average,15.38840000000,Peak,UK,A,14,0,2015
res.hot-water.new-average,0.82080000000,Peak,UK,A,14,0,2015
elc,121.13240000000,Evening,UK,A,15,43.34267522,2015
nga,29.38050000000,Evening,UK,A,15,12.552,2015
oil,2.82560000000,Evening,UK,A,15,19.7944343,2015
hco,0.64100000000,Evening,UK,A,15,19.7944343,2015
wood,0.14350000000,Evening,UK,A,15,10.019,2015
res.cooking.other,1.81310000000,Evening,UK,A,15,0,2015
res.cooking.hobs,2.47340000000,Evening,UK,A,15,0,2015
res.cooking.ovens,2.22610000000,Evening,UK,A,15,0,2015
res.consumer-electronics.tv,2.07490000000,Evening,UK,A,15,0,2015
res.freezers,0.27590000000,Evening,UK,A,15,0,2015
res.computers,0.99870000000,Evening,UK,A,15,0,2015
res.refrigerators,0.63120000000,Evening,UK,A,15,0,2015
res.lighting,86.93720000000,Evening,UK,A,15,0,2015
res.other,0.76730000000,Evening,UK,A,15,0,2015
res.wet.appliances,1.45170000000,Evening,UK,A,15,0,2015
res.space-heat.existing-average,101.74390000000,Evening,UK,A,15,0,2015
res.space-heat.new-average,2.76430000000,Evening,UK,A,15,0,2015
res.hot-water.existing-average,10.99830000000,Evening,UK,A,15,0,2015
res.hot-water.new-average,0.58660000000,Evening,UK,A,15,0,2015
elc,144.83260000000,Night,UK,W,0,43.34267522,2020
nga,31.96050000000,Night,UK,W,0,12.552,2020
oil,3.09660000000,Night,UK,W,0,19.7944343,2020
hco,0.70250000000,Night,UK,W,0,19.7944343,2020
wood,0.17970000000,Night,UK,W,0,10.019,2020
res.cooking.other,2.70630000000,Night,UK,W,0,0,2020
res.cooking.hobs,3.69190000000,Night,UK,W,0,0,2020
res.cooking.ovens,3.32270000000,Night,UK,W,0,0,2020
res.consumer-electronics.tv,6.12760000000,Night,UK,W,0,0,2020
res.freezers,1.68140000000,Night,UK,W,0,0,2020
res.computers,1.75230000000,Night,UK,W,0,0,2020
res.refrigerators,3.84700000000,Night,UK,W,0,0,2020
res.lighting,18.92400000000,Night,UK,W,0,0,2020
res.other,2.67230000000,Night,UK,W,0,0,2020
res.wet.appliances,5.05600000000,Night,UK,W,0,0,2020
res.space-heat.existing-average,88.67830000000,Night,UK,W,0,0,2020
res.space-heat.new-average,4.77860000000,Night,UK,W,0,0,2020
res.hot-water.existing-average,22.57180000000,Night,UK,W,0,0,2020
res.hot-water.new-average,2.32750000000,Night,UK,W,0,0,2020
elc,53.27250000000,Day,UK,W,1,43.34267522,2020
nga,91.63990000000,Day,UK,W,1,12.552,2020
oil,9.45270000000,Day,UK,W,1,19.7944343,2020
hco,2.14450000000,Day,UK,W,1,19.7944343,2020
wood,0.54860000000,Day,UK,W,1,10.019,2020
res.cooking.other,0.54130000000,Day,UK,W,1,0,2020
res.cooking.hobs,0.73840000000,Day,UK,W,1,0,2020
res.cooking.ovens,0.66450000000,Day,UK,W,1,0,2020
res.consumer-electronics.tv,2.45110000000,Day,UK,W,1,0,2020
res.freezers,0.48040000000,Day,UK,W,1,0,2020
res.computers,0.95580000000,Day,UK,W,1,0,2020
res.refrigerators,1.09910000000,Day,UK,W,1,0,2020
res.lighting,75.69610000000,Day,UK,W,1,0,2020
res.other,1.06890000000,Day,UK,W,1,0,2020
res.wet.appliances,2.02240000000,Day,UK,W,1,0,2020
res.space-heat.existing-average,29.49240000000,Day,UK,W,1,0,2020
res.space-heat.new-average,1.58930000000,Day,UK,W,1,0,2020
res.hot-water.existing-average,4.46110000000,Day,UK,W,1,0,2020
res.hot-water.new-average,0.46000000000,Day,UK,W,1,0,2020
elc,51.71120000000,Peak,UK,W,2,43.34267522,2020
nga,44.94530000000,Peak,UK,W,2,12.552,2020
oil,4.63530000000,Peak,UK,W,2,19.7944343,2020
hco,1.05160000000,Peak,UK,W,2,19.7944343,2020
wood,0.26900000000,Peak,UK,W,2,10.019,2020
res.cooking.other,0.27060000000,Peak,UK,W,2,0,2020
res.cooking.hobs,0.36920000000,Peak,UK,W,2,0,2020
res.cooking.ovens,0.33230000000,Peak,UK,W,2,0,2020
res.consumer-electronics.tv,1.53190000000,Peak,UK,W,2,0,2020
res.freezers,0.84070000000,Peak,UK,W,2,0,2020
res.computers,0.25490000000,Peak,UK,W,2,0,2020
res.refrigerators,1.92350000000,Peak,UK,W,2,0,2020
res.lighting,18.92400000000,Peak,UK,W,2,0,2020
res.other,0.93530000000,Peak,UK,W,2,0,2020
res.space-heat.existing-average,33.69410000000,Peak,UK,W,2,0,2020
res.space-heat.new-average,1.81570000000,Peak,UK,W,2,0,2020
res.hot-water.existing-average,14.95780000000,Peak,UK,W,2,0,2020
res.hot-water.new-average,1.54240000000,Peak,UK,W,2,0,2020
elc,74.01000000000,Evening,UK,W,3,43.34267522,2020
nga,31.13930000000,Evening,UK,W,3,12.552,2020
oil,3.07610000000,Evening,UK,W,3,19.7944343,2020
hco,0.69790000000,Evening,UK,W,3,19.7944343,2020
wood,0.17850000000,Evening,UK,W,3,10.019,2020
res.cooking.other,1.89440000000,Evening,UK,W,3,0,2020
res.cooking.hobs,2.58430000000,Evening,UK,W,3,0,2020
res.cooking.ovens,2.32590000000,Evening,UK,W,3,0,2020
res.consumer-electronics.tv,2.14470000000,Evening,UK,W,3,0,2020
res.freezers,0.36030000000,Evening,UK,W,3,0,2020
res.computers,0.86020000000,Evening,UK,W,3,0,2020
res.refrigerators,0.82430000000,Evening,UK,W,3,0,2020
res.lighting,75.69610000000,Evening,UK,W,3,0,2020
res.other,0.80170000000,Evening,UK,W,3,0,2020
res.wet.appliances,1.51680000000,Evening,UK,W,3,0,2020
res.space-heat.existing-average,49.27280000000,Evening,UK,W,3,0,2020
res.space-heat.new-average,2.65520000000,Evening,UK,W,3,0,2020
res.hot-water.existing-average,10.86750000000,Evening,UK,W,3,0,2020
res.hot-water.new-average,1.12060000000,Evening,UK,W,3,0,2020
elc,167.57330000000,Night,UK,P,4,43.34267522,2020
nga,24.81100000000,Night,UK,P,4,12.552,2020
oil,2.35560000000,Night,UK,P,4,19.7944343,2020
hco,0.53440000000,Night,UK,P,4,19.7944343,2020
wood,0.13670000000,Night,UK,P,4,10.019,2020
res.cooking.other,2.70630000000,Night,UK,P,4,0,2020
res.cooking.hobs,3.69190000000,Night,UK,P,4,0,2020
res.cooking.ovens,3.32270000000,Night,UK,P,4,0,2020
res.consumer-electronics.tv,6.12760000000,Night,UK,P,4,0,2020
res.freezers,1.68140000000,Night,UK,P,4,0,2020
res.computers,1.75230000000,Night,UK,P,4,0,2020
res.refrigerators,3.84700000000,Night,UK,P,4,0,2020
res.lighting,18.92400000000,Night,UK,P,4,0,2020
res.other,2.67230000000,Night,UK,P,4,0,2020
res.wet.appliances,5.05600000000,Night,UK,P,4,0,2020
res.space-heat.existing-average,110.28660000000,Night,UK,P,4,0,2020
res.space-heat.new-average,5.94300000000,Night,UK,P,4,0,2020
res.hot-water.existing-average,22.72320000000,Night,UK,P,4,0,2020
res.hot-water.new-average,2.34310000000,Night,UK,P,4,0,2020
elc,60.21730000000,Day,UK,P,5,43.34267522,2020
nga,53.82670000000,Day,UK,P,5,12.552,2020
oil,5.53440000000,Day,UK,P,5,19.7944343,2020
hco,1.25560000000,Day,UK,P,5,19.7944343,2020
wood,0.32120000000,Day,UK,P,5,10.019,2020
res.cooking.other,0.54130000000,Day,UK,P,5,0,2020
res.cooking.hobs,0.73840000000,Day,UK,P,5,0,2020
res.cooking.ovens,0.66450000000,Day,UK,P,5,0,2020
res.consumer-electronics.tv,2.45110000000,Day,UK,P,5,0,2020
res.freezers,0.48040000000,Day,UK,P,5,0,2020
res.computers,0.95580000000,Day,UK,P,5,0,2020
res.refrigerators,1.09910000000,Day,UK,P,5,0,2020
res.lighting,75.69610000000,Day,UK,P,5,0,2020
res.other,1.06890000000,Day,UK,P,5,0,2020
res.wet.appliances,2.02240000000,Day,UK,P,5,0,2020
res.space-heat.existing-average,37.36960000000,Day,UK,P,5,0,2020
res.space-heat.new-average,2.01370000000,Day,UK,P,5,0,2020
res.hot-water.existing-average,4.54990000000,Day,UK,P,5,0,2020
res.hot-water.new-average,0.46920000000,Day,UK,P,5,0,2020
elc,60.07100000000,Peak,UK,P,6,43.34267522,2020
nga,29.31340000000,Peak,UK,P,6,12.552,2020
oil,3.01530000000,Peak,UK,P,6,19.7944343,2020
hco,0.68410000000,Peak,UK,P,6,19.7944343,2020
wood,0.17500000000,Peak,UK,P,6,10.019,2020
res.cooking.other,0.27060000000,Peak,UK,P,6,0,2020
res.cooking.hobs,0.36920000000,Peak,UK,P,6,0,2020
res.cooking.ovens,0.33230000000,Peak,UK,P,6,0,2020
res.consumer-electronics.tv,1.53190000000,Peak,UK,P,6,0,2020
res.freezers,0.84070000000,Peak,UK,P,6,0,2020
res.computers,0.25490000000,Peak,UK,P,6,0,2020
res.refrigerators,1.92350000000,Peak,UK,P,6,0,2020
res.lighting,18.92400000000,Peak,UK,P,6,0,2020
res.other,0.93530000000,Peak,UK,P,6,0,2020
res.space-heat.existing-average,41.48180000000,Peak,UK,P,6,0,2020
res.space-heat.new-average,2.23530000000,Peak,UK,P,6,0,2020
res.hot-water.existing-average,15.13010000000,Peak,UK,P,6,0,2020
res.hot-water.new-average,1.56010000000,Peak,UK,P,6,0,2020
elc,88.26860000000,Evening,UK,P,7,43.34267522,2020
nga,18.28660000000,Evening,UK,P,7,12.552,2020
oil,1.74420000000,Evening,UK,P,7,19.7944343,2020
hco,0.39570000000,Evening,UK,P,7,19.7944343,2020
wood,0.10120000000,Evening,UK,P,7,10.019,2020
res.cooking.other,1.89440000000,Evening,UK,P,7,0,2020
res.cooking.hobs,2.58430000000,Evening,UK,P,7,0,2020
res.cooking.ovens,2.32590000000,Evening,UK,P,7,0,2020
res.consumer-electronics.tv,2.14470000000,Evening,UK,P,7,0,2020
res.freezers,0.36030000000,Evening,UK,P,7,0,2020
res.computers,0.86020000000,Evening,UK,P,7,0,2020
res.refrigerators,0.82430000000,Evening,UK,P,7,0,2020
res.lighting,75.69610000000,Evening,UK,P,7,0,2020
res.other,0.80170000000,Evening,UK,P,7,0,2020
res.wet.appliances,1.51680000000,Evening,UK,P,7,0,2020
res.space-heat.existing-average,61.59980000000,Evening,UK,P,7,0,2020
res.space-heat.new-average,3.31940000000,Evening,UK,P,7,0,2020
res.hot-water.existing-average,10.86750000000,Evening,UK,P,7,0,2020
res.hot-water.new-average,1.12060000000,Evening,UK,P,7,0,2020
elc,66.94710000000,Night,UK,S,8,43.34267522,2020
nga,9.51560000000,Night,UK,S,8,12.552,2020
oil,0.77130000000,Night,UK,S,8,19.7944343,2020
hco,0.17500000000,Night,UK,S,8,19.7944343,2020
wood,0.04480000000,Night,UK,S,8,10.019,2020
res.cooking.other,2.70630000000,Night,UK,S,8,0,2020
res.cooking.hobs,3.69190000000,Night,UK,S,8,0,2020
res.cooking.ovens,3.32270000000,Night,UK,S,8,0,2020
res.consumer-electronics.tv,6.12760000000,Night,UK,S,8,0,2020
res.freezers,2.01760000000,Night,UK,S,8,0,2020
res.computers,1.40180000000,Night,UK,S,8,0,2020
res.refrigerators,4.61640000000,Night,UK,S,8,0,2020
res.lighting,15.13920000000,Night,UK,S,8,0,2020
res.other,2.67230000000,Night,UK,S,8,0,2020
res.wet.appliances,5.05600000000,Night,UK,S,8,0,2020
res.space-heat.existing-average,8.58350000000,Night,UK,S,8,0,2020
res.space-heat.new-average,0.46250000000,Night,UK,S,8,0,2020
res.hot-water.existing-average,19.76570000000,Night,UK,S,8,0,2020
res.hot-water.new-average,2.03810000000,Night,UK,S,8,0,2020
elc,23.78970000000,Day,UK,S,9,43.34267522,2020
nga,11.79800000000,Day,UK,S,9,12.552,2020
oil,1.17960000000,Day,UK,S,9,19.7944343,2020
hco,0.26760000000,Day,UK,S,9,19.7944343,2020
wood,0.06850000000,Day,UK,S,9,10.019,2020
res.cooking.other,0.54130000000,Day,UK,S,9,0,2020
res.cooking.hobs,0.73840000000,Day,UK,S,9,0,2020
res.cooking.ovens,0.66450000000,Day,UK,S,9,0,2020
res.consumer-electronics.tv,2.45110000000,Day,UK,S,9,0,2020
res.freezers,0.57650000000,Day,UK,S,9,0,2020
res.computers,0.76460000000,Day,UK,S,9,0,2020
res.refrigerators,1.31900000000,Day,UK,S,9,0,2020
res.lighting,60.55690000000,Day,UK,S,9,0,2020
res.other,1.06890000000,Day,UK,S,9,0,2020
res.wet.appliances,2.02240000000,Day,UK,S,9,0,2020
res.space-heat.existing-average,2.10460000000,Day,UK,S,9,0,2020
res.space-heat.new-average,0.11340000000,Day,UK,S,9,0,2020
res.hot-water.existing-average,3.64160000000,Day,UK,S,9,0,2020
res.hot-water.new-average,0.37550000000,Day,UK,S,9,0,2020
elc,28.31710000000,Peak,UK,S,10,43.34267522,2020
nga,5.34070000000,Peak,UK,S,10,12.552,2020
oil,0.53190000000,Peak,UK,S,10,19.7944343,2020
hco,0.12070000000,Peak,UK,S,10,19.7944343,2020
wood,0.03090000000,Peak,UK,S,10,10.019,2020
res.cooking.other,0.27060000000,Peak,UK,S,10,0,2020
res.cooking.hobs,0.36920000000,Peak,UK,S,10,0,2020
res.cooking.ovens,0.33230000000,Peak,UK,S,10,0,2020
res.consumer-electronics.tv,1.53190000000,Peak,UK,S,10,0,2020
res.freezers,1.00880000000,Peak,UK,S,10,0,2020
res.computers,0.20390000000,Peak,UK,S,10,0,2020
res.refrigerators,2.30820000000,Peak,UK,S,10,0,2020
res.lighting,15.13920000000,Peak,UK,S,10,0,2020
res.other,0.93530000000,Peak,UK,S,10,0,2020
res.space-heat.existing-average,5.15180000000,Peak,UK,S,10,0,2020
res.space-heat.new-average,0.27760000000,Peak,UK,S,10,0,2020
res.hot-water.existing-average,13.38500000000,Peak,UK,S,10,0,2020
res.hot-water.new-average,1.38020000000,Peak,UK,S,10,0,2020
elc,30.86430000000,Evening,UK,S,11,43.34267522,2020
nga,3.75770000000,Evening,UK,S,11,12.552,2020
oil,0.23910000000,Evening,UK,S,11,19.7944343,2020
hco,0.05420000000,Evening,UK,S,11,19.7944343,2020
wood,0.01390000000,Evening,UK,S,11,10.019,2020
res.cooking.other,1.89440000000,Evening,UK,S,11,0,2020
res.cooking.hobs,2.58430000000,Evening,UK,S,11,0,2020
res.cooking.ovens,2.32590000000,Evening,UK,S,11,0,2020
res.consumer-electronics.tv,2.14470000000,Evening,UK,S,11,0,2020
res.freezers,0.43230000000,Evening,UK,S,11,0,2020
res.computers,0.68820000000,Evening,UK,S,11,0,2020
res.refrigerators,0.98920000000,Evening,UK,S,11,0,2020
res.lighting,60.55690000000,Evening,UK,S,11,0,2020
res.other,0.80170000000,Evening,UK,S,11,0,2020
res.wet.appliances,1.51680000000,Evening,UK,S,11,0,2020
res.space-heat.existing-average,2.82650000000,Evening,UK,S,11,0,2020
res.space-heat.new-average,0.15230000000,Evening,UK,S,11,0,2020
res.hot-water.existing-average,9.95670000000,Evening,UK,S,11,0,2020
res.hot-water.new-average,1.02670000000,Evening,UK,S,11,0,2020
elc,259.27740000000,Night,UK,A,12,43.34267522,2020
nga,21.62110000000,Night,UK,A,12,12.552,2020
oil,2.02440000000,Night,UK,A,12,19.7944343,2020
hco,0.45930000000,Night,UK,A,12,19.7944343,2020
wood,0.11750000000,Night,UK,A,12,10.019,2020
res.cooking.other,2.70630000000,Night,UK,A,12,0,2020
res.cooking.hobs,3.69190000000,Night,UK,A,12,0,2020
res.cooking.ovens,3.32270000000,Night,UK,A,12,0,2020
res.consumer-electronics.tv,6.12760000000,Night,UK,A,12,0,2020
res.freezers,1.34510000000,Night,UK,A,12,0,2020
res.computers,2.10270000000,Night,UK,A,12,0,2020
res.refrigerators,3.07760000000,Night,UK,A,12,0,2020
res.lighting,22.70880000000,Night,UK,A,12,0,2020
res.other,2.67230000000,Night,UK,A,12,0,2020
res.wet.appliances,5.05600000000,Night,UK,A,12,0,2020
res.space-heat.existing-average,204.45560000000,Night,UK,A,12,0,2020
res.space-heat.new-average,11.01750000000,Night,UK,A,12,0,2020
res.hot-water.existing-average,22.72320000000,Night,UK,A,12,0,2020
res.hot-water.new-average,2.34310000000,Night,UK,A,12,0,2020
elc,90.90580000000,Day,UK,A,13,43.34267522,2020
nga,45.09080000000,Day,UK,A,13,12.552,2020
oil,4.62900000000,Day,UK,A,13,19.7944343,2020
hco,1.05010000000,Day,UK,A,13,19.7944343,2020
wood,0.26860000000,Day,UK,A,13,10.019,2020
res.cooking.other,0.54130000000,Day,UK,A,13,0,2020
res.cooking.hobs,0.73840000000,Day,UK,A,13,0,2020
res.cooking.ovens,0.66450000000,Day,UK,A,13,0,2020
res.consumer-electronics.tv,2.45110000000,Day,UK,A,13,0,2020
res.freezers,0.38430000000,Day,UK,A,13,0,2020
res.computers,1.14690000000,Day,UK,A,13,0,2020
res.refrigerators,0.87930000000,Day,UK,A,13,0,2020
res.lighting,90.83540000000,Day,UK,A,13,0,2020
res.other,1.06890000000,Day,UK,A,13,0,2020
res.wet.appliances,2.02240000000,Day,UK,A,13,0,2020
res.space-heat.existing-average,69.33230000000,Day,UK,A,13,0,2020
res.space-heat.new-average,3.73610000000,Day,UK,A,13,0,2020
res.hot-water.existing-average,4.59700000000,Day,UK,A,13,0,2020
res.hot-water.new-average,0.47400000000,Day,UK,A,13,0,2020
elc,75.84840000000,Peak,UK,A,14,43.34267522,2020
nga,24.36500000000,Peak,UK,A,14,12.552,2020
oil,2.50240000000,Peak,UK,A,14,19.7944343,2020
hco,0.56770000000,Peak,UK,A,14,19.7944343,2020
wood,0.14520000000,Peak,UK,A,14,10.019,2020
res.cooking.other,0.27060000000,Peak,UK,A,14,0,2020
res.cooking.hobs,0.36920000000,Peak,UK,A,14,0,2020
res.cooking.ovens,0.33230000000,Peak,UK,A,14,0,2020
res.consumer-electronics.tv,1.53190000000,Peak,UK,A,14,0,2020
res.freezers,0.67250000000,Peak,UK,A,14,0,2020
res.computers,0.30580000000,Peak,UK,A,14,0,2020
res.refrigerators,1.53880000000,Peak,UK,A,14,0,2020
res.lighting,22.70880000000,Peak,UK,A,14,0,2020
res.other,0.93530000000,Peak,UK,A,14,0,2020
res.space-heat.existing-average,59.21540000000,Peak,UK,A,14,0,2020
res.space-heat.new-average,3.19090000000,Peak,UK,A,14,0,2020
res.hot-water.existing-average,15.20530000000,Peak,UK,A,14,0,2020
res.hot-water.new-average,1.56790000000,Peak,UK,A,14,0,2020
elc,127.02830000000,Evening,UK,A,15,43.34267522,2020
nga,15.09060000000,Evening,UK,A,15,12.552,2020
oil,1.41280000000,Evening,UK,A,15,19.7944343,2020
hco,0.32050000000,Evening,UK,A,15,19.7944343,2020
wood,0.08200000000,Evening,UK,A,15,10.019,2020
res.cooking.other,1.89440000000,Evening,UK,A,15,0,2020
res.cooking.hobs,2.58430000000,Evening,UK,A,15,0,2020
res.cooking.ovens,2.32590000000,Evening,UK,A,15,0,2020
res.consumer-electronics.tv,2.14470000000,Evening,UK,A,15,0,2020
res.freezers,0.28820000000,Evening,UK,A,15,0,2020
res.computers,1.03220000000,Evening,UK,A,15,0,2020
res.refrigerators,0.65950000000,Evening,UK,A,15,0,2020
res.lighting,90.83540000000,Evening,UK,A,15,0,2020
res.other,0.80170000000,Evening,UK,A,15,0,2020
res.wet.appliances,1.51680000000,Evening,UK,A,15,0,2020
res.space-heat.existing-average,100.53320000000,Evening,UK,A,15,0,2020
res.space-heat.new-average,5.41740000000,Evening,UK,A,15,0,2020
res.hot-water.existing-average,10.86750000000,Evening,UK,A,15,0,2020
res.hot-water.new-average,1.12060000000,Evening,UK,A,15,0,2020
elc,157.05650000000,Night,UK,W,0,43.34267522,2025
nga,1.07700000000,Night,UK,W,0,12.552,2025
wood,0.04490000000,Night,UK,W,0,10.019,2025
res.cooking.other,2.82120000000,Night,UK,W,0,0,2025
res.cooking.hobs,3.84860000000,Night,UK,W,0,0,2025
res.cooking.ovens,3.46370000000,Night,UK,W,0,0,2025
res.consumer-electronics.tv,6.30620000000,Night,UK,W,0,0,2025
