RegionName,Timeslice,RES.COOKING.OTHER,RES.COOKING.HOBS,RES.COOKING.OVENS,RES.CONSUMER-ELECTRONICS.TV,RES.FREEZERS,RES.COOLING,RES.COMPUTERS,RES.REFRIGERATORS,RES.LIGHTING,RES.OTHER,RES.WET.APPLIANCES,RES.SPACE-HEAT.EXISTING-AVERAGE,RES.SPACE-HEAT.NEW-AVERAGE,RES.HOT-WATER.EXISTING-AVERAGE,RES.HOT-WATER.NEW-AVERAGE,SER.COOLING.HIGH-CONSUMPTION,SER.COOKING,SER.COMPUTING,SER.SPACE-HEAT.HIGH-CONSUMPTION,SER.SPACE-HEAT.LOW-CONSUMPTION,SER.LIGHTING.OFFICE,SER.LIGHTING.OTHER,SER.OTHER,SER.REFRIGERATION,SER.HOT-WATER.HIGH-CONSUMPTION,SER.HOT-WATER.LOW-CONSUMPTION
UK,1,3.1406395628897377,4.284348422278325,3.8559135800505,6.769318801477725,1.951185257734275,0.0,1.9357537823003816,4.4643267589175375,21.960998766142424,3.10116485754996,5.86742770407098,84.49551087712861,13.2935370093662,21.507149542009703,6.474756571075223,19.96998613655597,9.080033504579983,3.076525242757151,24.41899655094831,12.320005725613989,32.88462584502567,14.846085336432935,2.8487997914443324,7.346654161874253,5.913062481757832,2.5159983249870344
UK,2,0.6281279125779475,0.856869684455665,0.7711827160101,2.7077275205910905,0.5574815022097926,0.0,1.055865699436575,1.2755219311192958,87.8439950645697,1.2404659430199865,2.3469710816283875,28.10131720363023,4.421133103764865,4.250700804445319,1.2796792485911777,1.516707807839694,1.5133389174299976,0.4733115758087924,6.155795718524298,4.404562014984038,10.961541948341887,4.948695112144312,1.13951991657773,2.9386616647496937,1.0941838454335229,0.5032702096514269
UK,3,0.3140639562889737,0.4284348422278325,0.38559135800505,1.692329700369431,0.9755926288671376,0.0,0.2815641865164205,2.2321633794587687,21.960998766142424,1.085407700142487,0.0,32.104851480972435,5.051002436841125,14.252267311263042,4.290664425151806,1.516707807839694,0.0,0.7099673637131887,6.881838347803442,4.632989217135617,14.615389264455851,6.59826014952575,1.994159854011027,5.142657913311963,3.8385875312303215,1.6669965842230372
UK,4,2.1984476940228164,2.999043895594827,2.69913950603535,2.3692615805172035,0.4181111266573449,0.0,0.9502791294929176,0.9566414483394728,87.8439950645697,0.930349457264988,1.7602283112212898,46.94866920627084,7.386355383324735,10.354874193964214,3.1173489354815773,2.2750617117595406,4.540016752289993,0.4733115758087924,12.851654445278417,6.552709327034089,14.615389264455851,6.59826014952575,0.8546399374332969,2.2039962485622686,2.856671451567655,1.2050404594492454
UK,5,3.1406395628897377,4.284348422278325,3.8559135800505,6.769318801477725,1.951185257734275,0.0,1.9357537823003816,4.4643267589175375,21.960998766142424,3.10116485754996,5.86742770407098,105.08454311977782,16.532774919918644,21.6513840122049,6.518178554162649,19.96998613655597,9.080033504579983,3.076525242757151,29.631263597143736,15.31514837555368,32.88462584502567,14.846085336432935,2.8487997914443324,7.346654161874253,6.19354426592038,2.519663034920063
UK,6,0.6281279125779475,0.856869684455665,0.7711827160101,2.7077275205910905,0.5574815022097926,0.0,1.055865699436575,1.2755219311192958,87.8439950645697,1.2404659430199865,2.3469710816283875,35.60698886365406,5.601987837429606,4.33526279651991,1.3051367511197531,1.516707807839694,1.5133389174299976,0.4733115758087924,7.837798704480535,5.373777404773241,10.961541948341887,4.948695112144312,1.13951991657773,2.9386616647496937,1.1798617309829298,0.5097434078587507
UK,7,0.3140639562889737,0.4284348422278325,0.38559135800505,1.692329700369431,0.9755926288671376,0.0,0.2815641865164205,2.2321633794587687,21.960998766142424,1.085407700142487,0.0,39.52516328969092,6.2184276482666085,14.416462231462658,4.340095528814476,1.516707807839694,0.0,0.7099673637131887,8.938994637245765,5.619324199864319,14.615389264455851,6.59826014952575,1.994159854011027,5.142657913311963,4.027518624823302,1.6809381198730806
UK,8,2.1984476940228164,2.999043895594827,2.69913950603535,2.3692615805172035,0.4181111266573449,0.0,0.9502791294929176,0.9566414483394728,87.8439950645697,0.930349457264988,1.7602283112212898,58.69421575744588,9.234262522442856,10.354874193964214,3.1173489354815773,2.2750617117595406,4.540016752289993,0.4733115758087924,16.279658008802382,8.083064895689375,14.615389264455851,6.59826014952575,0.8546399374332969,2.2039962485622686,3.092925925849407,1.2050404594492454
UK,9,3.1406395628897377,4.284348422278325,3.8559135800505,6.769318801477725,2.3414223092811297,0.0,1.5486030258403105,5.357192110701045,17.56879901291394,3.10116485754996,5.86742770407098,8.17860641357702,1.2867264297866396,18.83336464362713,5.669809997070673,66.56662045518657,9.080033504579983,3.076525242757151,4.813097472726871,1.2523424802447178,26.30770067602053,11.87686826914635,2.8487997914443324,8.815984994249074,4.396924401433621,2.349568838287789
UK,10,0.6281279125779475,0.856869684455665,0.7711827160101,2.7077275205910905,0.6689778026517521,0.0,0.84469255954926,1.5306263173431571,70.27519605165575,1.2404659430199865,2.3469710816283875,2.0053017206824237,0.3154907563977251,3.4697887762754243,1.0445846222229342,5.05569269279898,1.5133389174299976,0.4733115758087924,0.1446787879565211,0.4840963644426727,8.76923355867351,3.95895608971545,1.13951991657773,3.52639399769963,0.753917361911339,0.463039669340725
