technology,dst_region,region,installed,agent,sector,type,year,capacity
RCEOTHER00 [RES.COOKING: .00.OTHER.KETTLE.MICROWAVE],UK,UK,2010,A1,residential,newcapa,2010,1.61400000000
RCHEHOB00 [RES.COOKING: .00.HOB.ELECTRIC.],UK,UK,2010,A1,residential,newcapa,2010,0.98500000000
RCHEOVEN00 [RES.COOKING: .00.OVEN.ELECTRIC.],UK,UK,2010,A1,residential,newcapa,2010,1.38000000000
RCHGHOB00 [RES.COOKING: .00.HOB.GAS.],UK,UK,2010,A1,residential,newcapa,2010,1.21680000000
RCHGOVEN00 [RES.COOKING: .00.OVEN.GAS.],UK,UK,2010,A1,residential,newcapa,2010,0.60160000000
RCHPEA-CCG00 [RES.CHP.EXISTING-AVERAGE: .00.COMBINED-CYCLE.NGA.],UK,UK,2010,A1,residential,newcapa,2010,0.01090000000
REAUDVIS00 [RES.CONSUMER-ELECTRONICS: .00.TV.DVD.SET-TOP-BOX.GAME-CONSOLE.],UK,UK,2010,A1,residential,newcapa,2010,2.06300000000
RECOLFRE00 [RES.FREEZERS: .00.],UK,UK,2010,A1,residential,newcapa,2010,0.26980000000
RECOLREF00 [RES.REFRIGERATORS: .00.],UK,UK,2010,A1,residential,newcapa,2010,0.61730000000
RECOMPUT00 [RES.COMPUTERS: .00.],UK,UK,2010,A1,residential,newcapa,2010,1.01800000000
RELITCON00 [RES.LIGHTING: .00.CONVENTIONAL.],UK,UK,2010,A1,residential,newcapa,2010,55.98960000000
RELITENS00 [RES.LIGHTING: .00.ENERGY-SAVING.],UK,UK,2010,A1,residential,newcapa,2010,29.53310000000
RELITLED00 [RES.LIGHTING: .00.LED.],UK,UK,2010,A1,residential,newcapa,2010,0.55230000000
REOTHER00 [RES.OTHER: .00.ALL.],UK,UK,2010,A1,residential,newcapa,2010,0.53970000000
REWETALL00 [RES.WET-APPLIANCES: .00.WASHING-MACHINE.DRIER.DISHWASHER.],UK,UK,2010,A1,residential,newcapa,2010,1.38950000000
RHEABLCRG00 [RES.HEAT.EXISTING-AVERAGE: .00.NGA.BOILER.CON.RADIATOR.],UK,UK,2010,A1,residential,newcapa,2010,234.56720000000
RHEABLRRG00 [RES.HEAT.EXISTING-AVERAGE: .00.NGA.BOILER.STD.RADIATOR.],UK,UK,2010,A1,residential,newcapa,2010,666.27030000000
RHEASHTRG00 [RES.HEAT.EXISTING-AVERAGE: .00.NGA.HEATER.STANDALONE.],UK,UK,2010,A1,residential,newcapa,2010,16.31290000000
RWEAWHTRG00 [RES.WATER.EXISTING-AVERAGE: .00.NGA.BOILER.STD.STANDALONE.],UK,UK,2010,A1,residential,newcapa,2010,2.71880000000
RCEOTHER00 [RES.COOKING: .00.OTHER.KETTLE.MICROWAVE],UK,UK,2010,A2,residential,newcapa,2010,1.67700000000
RCHEHOB00 [RES.COOKING: .00.HOB.ELECTRIC.],UK,UK,2010,A2,residential,newcapa,2010,1.02340000000
RCHEOVEN00 [RES.COOKING: .00.OVEN.ELECTRIC.],UK,UK,2010,A2,residential,newcapa,2010,1.43390000000
RCHGHOB00 [RES.COOKING: .00.HOB.GAS.],UK,UK,2010,A2,residential,newcapa,2010,1.26430000000
RCHGOVEN00 [RES.COOKING: .00.OVEN.GAS.],UK,UK,2010,A2,residential,newcapa,2010,0.62500000000
RCHPEA-CCG00 [RES.CHP.EXISTING-AVERAGE: .00.COMBINED-CYCLE.NGA.],UK,UK,2010,A2,residential,newcapa,2010,0.00940000000
REAUDVIS00 [RES.CONSUMER-ELECTRONICS: .00.TV.DVD.SET-TOP-BOX.GAME-CONSOLE.],UK,UK,2010,A2,residential,newcapa,2010,2.14350000000
RECOLFRE00 [RES.FREEZERS: .00.],UK,UK,2010,A2,residential,newcapa,2010,0.28030000000
RECOLREF00 [RES.REFRIGERATORS: .00.],UK,UK,2010,A2,residential,newcapa,2010,0.64140000000
RECOMPUT00 [RES.COMPUTERS: .00.],UK,UK,2010,A2,residential,newcapa,2010,1.05770000000
RELITCON00 [RES.LIGHTING: .00.CONVENTIONAL.],UK,UK,2010,A2,residential,newcapa,2010,58.17440000000
RELITENS00 [RES.LIGHTING: .00.ENERGY-SAVING.],UK,UK,2010,A2,residential,newcapa,2010,30.68560000000
RELITLED00 [RES.LIGHTING: .00.LED.],UK,UK,2010,A2,residential,newcapa,2010,0.57380000000
REOTHER00 [RES.OTHER: .00.ALL.],UK,UK,2010,A2,residential,newcapa,2010,0.56080000000
REWETALL00 [RES.WET-APPLIANCES: .00.WASHING-MACHINE.DRIER.DISHWASHER.],UK,UK,2010,A2,residential,newcapa,2010,1.44380000000
RHEABLCRG00 [RES.HEAT.EXISTING-AVERAGE: .00.NGA.BOILER.CON.RADIATOR.],UK,UK,2010,A2,residential,newcapa,2010,203.04980000000
RHEABLRRG00 [RES.HEAT.EXISTING-AVERAGE: .00.NGA.BOILER.STD.RADIATOR.],UK,UK,2010,A2,residential,newcapa,2010,576.74760000000
RHEASHTRG00 [RES.HEAT.EXISTING-AVERAGE: .00.NGA.HEATER.STANDALONE.],UK,UK,2010,A2,residential,newcapa,2010,14.12110000000
RWEAWHTRG00 [RES.WATER.EXISTING-AVERAGE: .00.NGA.BOILER.STD.STANDALONE.],UK,UK,2010,A2,residential,newcapa,2010,2.35350000000
RCEOTHER00 [RES.COOKING: .00.OTHER.KETTLE.MICROWAVE],UK,UK,2010,A3,residential,newcapa,2010,2.07140000000
RCHEHOB00 [RES.COOKING: .00.HOB.ELECTRIC.],UK,UK,2010,A3,residential,newcapa,2010,1.26410000000
RCHEOVEN00 [RES.COOKING: .00.OVEN.ELECTRIC.],UK,UK,2010,A3,residential,newcapa,2010,1.77110000000
RCHGHOB00 [RES.COOKING: .00.HOB.GAS.],UK,UK,2010,A3,residential,newcapa,2010,1.56160000000
RCHGOVEN00 [RES.COOKING: .00.OVEN.GAS.],UK,UK,2010,A3,residential,newcapa,2010,0.77200000000
RCHPEA-CCG00 [RES.CHP.EXISTING-AVERAGE: .00.COMBINED-CYCLE.NGA.],UK,UK,2010,A3,residential,newcapa,2010,0.01060000000
REAUDVIS00 [RES.CONSUMER-ELECTRONICS: .00.TV.DVD.SET-TOP-BOX.GAME-CONSOLE.],UK,UK,2010,A3,residential,newcapa,2010,2.64760000000
RECOLFRE00 [RES.FREEZERS: .00.],UK,UK,2010,A3,residential,newcapa,2010,0.34630000000
RECOLREF00 [RES.REFRIGERATORS: .00.],UK,UK,2010,A3,residential,newcapa,2010,0.79230000000
RECOMPUT00 [RES.COMPUTERS: .00.],UK,UK,2010,A3,residential,newcapa,2010,1.30650000000
RELITCON00 [RES.LIGHTING: .00.CONVENTIONAL.],UK,UK,2010,A3,residential,newcapa,2010,71.85530000000
RELITENS00 [RES.LIGHTING: .00.ENERGY-SAVING.],UK,UK,2010,A3,residential,newcapa,2010,37.90200000000
RELITLED00 [RES.LIGHTING: .00.LED.],UK,UK,2010,A3,residential,newcapa,2010,0.70880000000
REOTHER00 [RES.OTHER: .00.ALL.],UK,UK,2010,A3,residential,newcapa,2010,0.69270000000
REWETALL00 [RES.WET-APPLIANCES: .00.WASHING-MACHINE.DRIER.DISHWASHER.],UK,UK,2010,A3,residential,newcapa,2010,1.78330000000
RHEABLCRG00 [RES.HEAT.EXISTING-AVERAGE: .00.NGA.BOILER.CON.RADIATOR.],UK,UK,2010,A3,residential,newcapa,2010,227.89470000000
RHEABLRRG00 [RES.HEAT.EXISTING-AVERAGE: .00.NGA.BOILER.STD.RADIATOR.],UK,UK,2010,A3,residential,newcapa,2010,647.31760000000
RHEASHTRG00 [RES.HEAT.EXISTING-AVERAGE: .00.NGA.HEATER.STANDALONE.],UK,UK,2010,A3,residential,newcapa,2010,15.84890000000
RWEAWHTRG00 [RES.WATER.EXISTING-AVERAGE: .00.NGA.BOILER.STD.STANDALONE.],UK,UK,2010,A3,residential,newcapa,2010,2.64150000000
RCEOTHER00 [RES.COOKING: .00.OTHER.KETTLE.MICROWAVE],UK,UK,2010,B4,residential,newcapa,2010,1.47750000000
RCHEHOB00 [RES.COOKING: .00.HOB.ELECTRIC.],UK,UK,2010,B4,residential,newcapa,2010,0.90170000000
RCHEOVEN00 [RES.COOKING: .00.OVEN.ELECTRIC.],UK,UK,2010,B4,residential,newcapa,2010,1.26330000000
RCHGHOB00 [RES.COOKING: .00.HOB.GAS.],UK,UK,2010,B4,residential,newcapa,2010,1.11390000000
RCHGOVEN00 [RES.COOKING: .00.OVEN.GAS.],UK,UK,2010,B4,residential,newcapa,2010,0.55070000000
REAUDVIS00 [RES.CONSUMER-ELECTRONICS: .00.TV.DVD.SET-TOP-BOX.GAME-CONSOLE.],UK,UK,2010,B4,residential,newcapa,2010,0.85460000000
RECOLFRE00 [RES.FREEZERS: .00.],UK,UK,2010,B4,residential,newcapa,2010,0.13730000000
RECOLREF00 [RES.REFRIGERATORS: .00.],UK,UK,2010,B4,residential,newcapa,2010,0.31420000000
RECOMPUT00 [RES.COMPUTERS: .00.],UK,UK,2010,B4,residential,newcapa,2010,0.76130000000
RELITCON00 [RES.LIGHTING: .00.CONVENTIONAL.],UK,UK,2010,B4,residential,newcapa,2010,36.99840000000
RELITENS00 [RES.LIGHTING: .00.ENERGY-SAVING.],UK,UK,2010,B4,residential,newcapa,2010,19.51570000000
RELITLED00 [RES.LIGHTING: .00.LED.],UK,UK,2010,B4,residential,newcapa,2010,0.36500000000
REOTHER00 [RES.OTHER: .00.ALL.],UK,UK,2010,B4,residential,newcapa,2010,0.38390000000
REWETALL00 [RES.WET-APPLIANCES: .00.WASHING-MACHINE.DRIER.DISHWASHER.],UK,UK,2010,B4,residential,newcapa,2010,0.55570000000
RHEAAHPRE00 [RES.HEAT.EXISTING-AVERAGE: .00.ELC.HEAT PUMP.AIR.RADIATOR.],UK,UK,2010,B4,residential,newcapa,2010,0.68310000000
RHEABLRRE00 [RES.HEAT.EXISTING-AVERAGE: .00.ELC.BOILER.STD.RADIATOR.],UK,UK,2010,B4,residential,newcapa,2010,6.67900000000
RHEANSTRE00 [RES.HEAT.EXISTING-AVERAGE: .00.ELC.RESISTANCE.STANDALONE.NIGHT-STORAGE.],UK,UK,2010,B4,residential,newcapa,2010,147.54120000000
RHEARAD00 [RES.HEAT.EXISTING-AVERAGE: .00.HTP.RADIATOR.],UK,UK,2010,B4,residential,newcapa,2010,572.64290000000
RHEASA00 [RES.HEAT.EXISTING-AVERAGE: .00.STANDALONE.DELIVERY.],UK,UK,2010,B4,residential,newcapa,2010,45.37910000000
RHEASHTRE00 [RES.HEAT.EXISTING-AVERAGE: .00.ELC.RESISTANCE.STANDALONE.],UK,UK,2010,B4,residential,newcapa,2010,37.92320000000
RHEASTGNT00 [RES.HEAT.EXISTING-AVERAGE .00.ELC.NIGHT-STORAGE.HEAT-SUPPLY.],UK,UK,2010,B4,residential,newcapa,2010,147.54120000000
RHNADUMMY00 [RES.HEAT.NEW-AVERAGE: .00.DUMMY-TECH.],UK,UK,2010,B4,residential,newcapa,2010,1.02020000000
RWEASA00 [RES.WATER.EXISTING-AVERAGE: .00.STANDALONE.DELIVERY.],UK,UK,2010,B4,residential,newcapa,2010,4.90540000000
RWEAWHTRE00 [RES.WATER.EXISTING-AVERAGE: .00.ELC.RESISTANCE.STANDALONE.],UK,UK,2010,B4,residential,newcapa,2010,30.91070000000
RCEOTHER00 [RES.COOKING: .00.OTHER.KETTLE.MICROWAVE],UK,UK,2010,B5,residential,newcapa,2010,3.29220000000
RCHEHOB00 [RES.COOKING: .00.HOB.ELECTRIC.],UK,UK,2010,B5,residential,newcapa,2010,2.00920000000
RCHEOVEN00 [RES.COOKING: .00.OVEN.ELECTRIC.],UK,UK,2010,B5,residential,newcapa,2010,2.81500000000
RCHGHOB00 [RES.COOKING: .00.HOB.GAS.],UK,UK,2010,B5,residential,newcapa,2010,2.48200000000
RCHGOVEN00 [RES.COOKING: .00.OVEN.GAS.],UK,UK,2010,B5,residential,newcapa,2010,1.22710000000
REAUDVIS00 [RES.CONSUMER-ELECTRONICS: .00.TV.DVD.SET-TOP-BOX.GAME-CONSOLE.],UK,UK,2010,B5,residential,newcapa,2010,3.58460000000
RECOLFRE00 [RES.FREEZERS: .00.],UK,UK,2010,B5,residential,newcapa,2010,0.53690000000
RECOLREF00 [RES.REFRIGERATORS: .00.],UK,UK,2010,B5,residential,newcapa,2010,1.22850000000
RECOMPUT00 [RES.COMPUTERS: .00.],UK,UK,2010,B5,residential,newcapa,2010,1.44550000000
RELITCON00 [RES.LIGHTING: .00.CONVENTIONAL.],UK,UK,2010,B5,residential,newcapa,2010,87.47130000000
RELITENS00 [RES.LIGHTING: .00.ENERGY-SAVING.],UK,UK,2010,B5,residential,newcapa,2010,46.13900000000
RELITLED00 [RES.LIGHTING: .00.LED.],UK,UK,2010,B5,residential,newcapa,2010,0.86280000000
REOTHER00 [RES.OTHER: .00.ALL.],UK,UK,2010,B5,residential,newcapa,2010,2.03560000000
REWETALL00 [RES.WET-APPLIANCES: .00.WASHING-MACHINE.DRIER.DISHWASHER.],UK,UK,2010,B5,residential,newcapa,2010,2.63020000000
RHEAAHPRE00 [RES.HEAT.EXISTING-AVERAGE: .00.ELC.HEAT PUMP.AIR.RADIATOR.],UK,UK,2010,B5,residential,newcapa,2010,0.93670000000
RHEABLRRE00 [RES.HEAT.EXISTING-AVERAGE: .00.ELC.BOILER.STD.RADIATOR.],UK,UK,2010,B5,residential,newcapa,2010,9.15840000000
RHEABLRRW00 [RES.HEAT.EXISTING-AVERAGE: .00.WOD.BOILER.STD.RADIATOR.],UK,UK,2010,B5,residential,newcapa,2010,3.07970000000
RHEANSTRE00 [RES.HEAT.EXISTING-AVERAGE: .00.ELC.RESISTANCE.STANDALONE.NIGHT-STORAGE.],UK,UK,2010,B5,residential,newcapa,2010,202.31330000000
RHEARAD00 [RES.HEAT.EXISTING-AVERAGE: .00.HTP.RADIATOR.],UK,UK,2010,B5,residential,newcapa,2010,785.22670000000
RHEASA00 [RES.HEAT.EXISTING-AVERAGE: .00.STANDALONE.DELIVERY.],UK,UK,2010,B5,residential,newcapa,2010,62.22530000000
RHEASHTRE00 [RES.HEAT.EXISTING-AVERAGE: .00.ELC.RESISTANCE.STANDALONE.],UK,UK,2010,B5,residential,newcapa,2010,52.00160000000
RHEASTGNT00 [RES.HEAT.EXISTING-AVERAGE .00.ELC.NIGHT-STORAGE.HEAT-SUPPLY.],UK,UK,2010,B5,residential,newcapa,2010,202.31330000000
RHNADUMMY00 [RES.HEAT.NEW-AVERAGE: .00.DUMMY-TECH.],UK,UK,2010,B5,residential,newcapa,2010,1.39890000000
RWEASA00 [RES.WATER.EXISTING-AVERAGE: .00.STANDALONE.DELIVERY.],UK,UK,2010,B5,residential,newcapa,2010,6.72640000000
RWEAWHTRE00 [RES.WATER.EXISTING-AVERAGE: .00.ELC.RESISTANCE.STANDALONE.],UK,UK,2010,B5,residential,newcapa,2010,42.38580000000
RCEOTHER00 [RES.COOKING: .00.OTHER.KETTLE.MICROWAVE],UK,UK,2010,B6,residential,newcapa,2010,1.78240000000
RCHEHOB00 [RES.COOKING: .00.HOB.ELECTRIC.],UK,UK,2010,B6,residential,newcapa,2010,1.08770000000
RCHEOVEN00 [RES.COOKING: .00.OVEN.ELECTRIC.],UK,UK,2010,B6,residential,newcapa,2010,1.52400000000
RCHGHOB00 [RES.COOKING: .00.HOB.GAS.],UK,UK,2010,B6,residential,newcapa,2010,1.34370000000
RCHGOVEN00 [RES.COOKING: .00.OVEN.GAS.],UK,UK,2010,B6,residential,newcapa,2010,0.66430000000
RCHPEA-CCG00 [RES.CHP.EXISTING-AVERAGE: .00.COMBINED-CYCLE.NGA.],UK,UK,2010,B6,residential,newcapa,2010,0.01050000000
REAUDVIS00 [RES.CONSUMER-ELECTRONICS: .00.TV.DVD.SET-TOP-BOX.GAME-CONSOLE.],UK,UK,2010,B6,residential,newcapa,2010,2.27810000000
RECOLFRE00 [RES.FREEZERS: .00.],UK,UK,2010,B6,residential,newcapa,2010,0.29800000000
RECOLREF00 [RES.REFRIGERATORS: .00.],UK,UK,2010,B6,residential,newcapa,2010,0.68170000000
RECOMPUT00 [RES.COMPUTERS: .00.],UK,UK,2010,B6,residential,newcapa,2010,1.12420000000
RELITCON00 [RES.LIGHTING: .00.CONVENTIONAL.],UK,UK,2010,B6,residential,newcapa,2010,61.82950000000
RELITENS00 [RES.LIGHTING: .00.ENERGY-SAVING.],UK,UK,2010,B6,residential,newcapa,2010,32.61360000000
RELITLED00 [RES.LIGHTING: .00.LED.],UK,UK,2010,B6,residential,newcapa,2010,0.60990000000
REOTHER00 [RES.OTHER: .00.ALL.],UK,UK,2010,B6,residential,newcapa,2010,0.59600000000
REWETALL00 [RES.WET-APPLIANCES: .00.WASHING-MACHINE.DRIER.DISHWASHER.],UK,UK,2010,B6,residential,newcapa,2010,1.53450000000
RHEABLCRG00 [RES.HEAT.EXISTING-AVERAGE: .00.NGA.BOILER.CON.RADIATOR.],UK,UK,2010,B6,residential,newcapa,2010,225.81360000000
RHEABLRRG00 [RES.HEAT.EXISTING-AVERAGE: .00.NGA.BOILER.STD.RADIATOR.],UK,UK,2010,B6,residential,newcapa,2010,641.40630000000
RHEASHTRG00 [RES.HEAT.EXISTING-AVERAGE: .00.NGA.HEATER.STANDALONE.],UK,UK,2010,B6,residential,newcapa,2010,15.70410000000
RWEAWHTRG00 [RES.WATER.EXISTING-AVERAGE: .00.NGA.BOILER.STD.STANDALONE.],UK,UK,2010,B6,residential,newcapa,2010,2.61740000000
RCEOTHER00 [RES.COOKING: .00.OTHER.KETTLE.MICROWAVE],UK,UK,2010,C7,residential,newcapa,2010,2.14790000000
RCHEHOB00 [RES.COOKING: .00.HOB.ELECTRIC.],UK,UK,2010,C7,residential,newcapa,2010,1.31080000000
RCHEOVEN00 [RES.COOKING: .00.OVEN.ELECTRIC.],UK,UK,2010,C7,residential,newcapa,2010,1.83650000000
RCHGHOB00 [RES.COOKING: .00.HOB.GAS.],UK,UK,2010,C7,residential,newcapa,2010,1.61930000000
RCHGOVEN00 [RES.COOKING: .00.OVEN.GAS.],UK,UK,2010,C7,residential,newcapa,2010,0.80060000000
RCHPEA-CCG00 [RES.CHP.EXISTING-AVERAGE: .00.COMBINED-CYCLE.NGA.],UK,UK,2010,C7,residential,newcapa,2010,0.01310000000
REAUDVIS00 [RES.CONSUMER-ELECTRONICS: .00.TV.DVD.SET-TOP-BOX.GAME-CONSOLE.],UK,UK,2010,C7,residential,newcapa,2010,2.74540000000
RECOLFRE00 [RES.FREEZERS: .00.],UK,UK,2010,C7,residential,newcapa,2010,0.35910000000
RECOLREF00 [RES.REFRIGERATORS: .00.],UK,UK,2010,C7,residential,newcapa,2010,0.82150000000
RECOMPUT00 [RES.COMPUTERS: .00.],UK,UK,2010,C7,residential,newcapa,2010,1.35470000000
RELITCON00 [RES.LIGHTING: .00.CONVENTIONAL.],UK,UK,2010,C7,residential,newcapa,2010,74.50980000000
RELITENS00 [RES.LIGHTING: .00.ENERGY-SAVING.],UK,UK,2010,C7,residential,newcapa,2010,39.30210000000
RELITLED00 [RES.LIGHTING: .00.LED.],UK,UK,2010,C7,residential,newcapa,2010,0.73500000000
REOTHER00 [RES.OTHER: .00.ALL.],UK,UK,2010,C7,residential,newcapa,2010,0.71830000000
REWETALL00 [RES.WET-APPLIANCES: .00.WASHING-MACHINE.DRIER.DISHWASHER.],UK,UK,2010,C7,residential,newcapa,2010,1.84920000000
RHEABLCRG00 [RES.HEAT.EXISTING-AVERAGE: .00.NGA.BOILER.CON.RADIATOR.],UK,UK,2010,C7,residential,newcapa,2010,281.46780000000
RHEABLRRG00 [RES.HEAT.EXISTING-AVERAGE: .00.NGA.BOILER.STD.RADIATOR.],UK,UK,2010,C7,residential,newcapa,2010,799.48780000000
RHEASHTRG00 [RES.HEAT.EXISTING-AVERAGE: .00.NGA.HEATER.STANDALONE.],UK,UK,2010,C7,residential,newcapa,2010,19.57460000000
RWEAWHTRG00 [RES.WATER.EXISTING-AVERAGE: .00.NGA.BOILER.STD.STANDALONE.],UK,UK,2010,C7,residential,newcapa,2010,3.26240000000
RCEOTHER00 [RES.COOKING: .00.OTHER.KETTLE.MICROWAVE],UK,UK,2010,C8,residential,newcapa,2010,1.71580000000
RCHEHOB00 [RES.COOKING: .00.HOB.ELECTRIC.],UK,UK,2010,C8,residential,newcapa,2010,1.04710000000
RCHEOVEN00 [RES.COOKING: .00.OVEN.ELECTRIC.],UK,UK,2010,C8,residential,newcapa,2010,1.46710000000
RCHGHOB00 [RES.COOKING: .00.HOB.GAS.],UK,UK,2010,C8,residential,newcapa,2010,1.29350000000
RCHGOVEN00 [RES.COOKING: .00.OVEN.GAS.],UK,UK,2010,C8,residential,newcapa,2010,0.63950000000
REAUDVIS00 [RES.CONSUMER-ELECTRONICS: .00.TV.DVD.SET-TOP-BOX.GAME-CONSOLE.],UK,UK,2010,C8,residential,newcapa,2010,0.99250000000
RECOLFRE00 [RES.FREEZERS: .00.],UK,UK,2010,C8,residential,newcapa,2010,0.15950000000
RECOLREF00 [RES.REFRIGERATORS: .00.],UK,UK,2010,C8,residential,newcapa,2010,0.36490000000
RECOMPUT00 [RES.COMPUTERS: .00.],UK,UK,2010,C8,residential,newcapa,2010,0.88410000000
RELITCON00 [RES.LIGHTING: .00.CONVENTIONAL.],UK,UK,2010,C8,residential,newcapa,2010,42.96610000000
RELITENS00 [RES.LIGHTING: .00.ENERGY-SAVING.],UK,UK,2010,C8,residential,newcapa,2010,22.66360000000
RELITLED00 [RES.LIGHTING: .00.LED.],UK,UK,2010,C8,residential,newcapa,2010,0.42380000000
REOTHER00 [RES.OTHER: .00.ALL.],UK,UK,2010,C8,residential,newcapa,2010,0.44580000000
REWETALL00 [RES.WET-APPLIANCES: .00.WASHING-MACHINE.DRIER.DISHWASHER.],UK,UK,2010,C8,residential,newcapa,2010,0.64540000000
RHEAAHPRE00 [RES.HEAT.EXISTING-AVERAGE: .00.ELC.HEAT PUMP.AIR.RADIATOR.],UK,UK,2010,C8,residential,newcapa,2010,0.79330000000
RHEABLRRE00 [RES.HEAT.EXISTING-AVERAGE: .00.ELC.BOILER.STD.RADIATOR.],UK,UK,2010,C8,residential,newcapa,2010,7.75630000000
RHEANSTRE00 [RES.HEAT.EXISTING-AVERAGE: .00.ELC.RESISTANCE.STANDALONE.NIGHT-STORAGE.],UK,UK,2010,C8,residential,newcapa,2010,171.33910000000
RHEARAD00 [RES.HEAT.EXISTING-AVERAGE: .00.HTP.RADIATOR.],UK,UK,2010,C8,residential,newcapa,2010,665.00850000000
RHEASA00 [RES.HEAT.EXISTING-AVERAGE: .00.STANDALONE.DELIVERY.],UK,UK,2010,C8,residential,newcapa,2010,52.69860000000
RHEASHTRE00 [RES.HEAT.EXISTING-AVERAGE: .00.ELC.RESISTANCE.STANDALONE.],UK,UK,2010,C8,residential,newcapa,2010,44.04010000000
RHEASTGNT00 [RES.HEAT.EXISTING-AVERAGE .00.ELC.NIGHT-STORAGE.HEAT-SUPPLY.],UK,UK,2010,C8,residential,newcapa,2010,171.33910000000
RHNADUMMY00 [RES.HEAT.NEW-AVERAGE: .00.DUMMY-TECH.],UK,UK,2010,C8,residential,newcapa,2010,1.18470000000
RWEASA00 [RES.WATER.EXISTING-AVERAGE: .00.STANDALONE.DELIVERY.],UK,UK,2010,C8,residential,newcapa,2010,5.69660000000
RWEAWHTRE00 [RES.WATER.EXISTING-AVERAGE: .00.ELC.RESISTANCE.STANDALONE.],UK,UK,2010,C8,residential,newcapa,2010,35.89650000000
RCEOTHER00 [RES.COOKING: .00.OTHER.KETTLE.MICROWAVE],UK,UK,2010,C9,residential,newcapa,2010,1.96420000000
RCHEHOB00 [RES.COOKING: .00.HOB.ELECTRIC.],UK,UK,2010,C9,residential,newcapa,2010,1.19870000000
RCHEOVEN00 [RES.COOKING: .00.OVEN.ELECTRIC.],UK,UK,2010,C9,residential,newcapa,2010,1.67950000000
RCHGHOB00 [RES.COOKING: .00.HOB.GAS.],UK,UK,2010,C9,residential,newcapa,2010,1.48080000000
RCHGOVEN00 [RES.COOKING: .00.OVEN.GAS.],UK,UK,2010,C9,residential,newcapa,2010,0.73210000000
RCHPEA-CCG00 [RES.CHP.EXISTING-AVERAGE: .00.COMBINED-CYCLE.NGA.],UK,UK,2010,C9,residential,newcapa,2010,0.01370000000
REAUDVIS00 [RES.CONSUMER-ELECTRONICS: .00.TV.DVD.SET-TOP-BOX.GAME-CONSOLE.],UK,UK,2010,C9,residential,newcapa,2010,2.51060000000
RECOLFRE00 [RES.FREEZERS: .00.],UK,UK,2010,C9,residential,newcapa,2010,0.32840000000
RECOLREF00 [RES.REFRIGERATORS: .00.],UK,UK,2010,C9,residential,newcapa,2010,0.75130000000
RECOMPUT00 [RES.COMPUTERS: .00.],UK,UK,2010,C9,residential,newcapa,2010,1.23890000000
RELITCON00 [RES.LIGHTING: .00.CONVENTIONAL.],UK,UK,2010,C9,residential,newcapa,2010,68.13900000000
RELITENS00 [RES.LIGHTING: .00.ENERGY-SAVING.],UK,UK,2010,C9,residential,newcapa,2010,35.94170000000
RELITLED00 [RES.LIGHTING: .00.LED.],UK,UK,2010,C9,residential,newcapa,2010,0.67210000000
REOTHER00 [RES.OTHER: .00.ALL.],UK,UK,2010,C9,residential,newcapa,2010,0.65690000000
REWETALL00 [RES.WET-APPLIANCES: .00.WASHING-MACHINE.DRIER.DISHWASHER.],UK,UK,2010,C9,residential,newcapa,2010,1.69110000000
RHEABLCRG00 [RES.HEAT.EXISTING-AVERAGE: .00.NGA.BOILER.CON.RADIATOR.],UK,UK,2010,C9,residential,newcapa,2010,293.61130000000
RHEABLRRG00 [RES.HEAT.EXISTING-AVERAGE: .00.NGA.BOILER.STD.RADIATOR.],UK,UK,2010,C9,residential,newcapa,2010,833.98050000000
RHEASHTRG00 [RES.HEAT.EXISTING-AVERAGE: .00.NGA.HEATER.STANDALONE.],UK,UK,2010,C9,residential,newcapa,2010,20.41910000000
RWEAWHTRG00 [RES.WATER.EXISTING-AVERAGE: .00.NGA.BOILER.STD.STANDALONE.],UK,UK,2010,C9,residential,newcapa,2010,3.40320000000
RCEOTHER00 [RES.COOKING: .00.OTHER.KETTLE.MICROWAVE],UK,UK,2010,D10,residential,newcapa,2010,2.28450000000
RCHEHOB00 [RES.COOKING: .00.HOB.ELECTRIC.],UK,UK,2010,D10,residential,newcapa,2010,1.39420000000
RCHEOVEN00 [RES.COOKING: .00.OVEN.ELECTRIC.],UK,UK,2010,D10,residential,newcapa,2010,1.95330000000
RCHGHOB00 [RES.COOKING: .00.HOB.GAS.],UK,UK,2010,D10,residential,newcapa,2010,1.72220000000
RCHGOVEN00 [RES.COOKING: .00.OVEN.GAS.],UK,UK,2010,D10,residential,newcapa,2010,0.85150000000
RCHPEA-CCG00 [RES.CHP.EXISTING-AVERAGE: .00.COMBINED-CYCLE.NGA.],UK,UK,2010,D10,residential,newcapa,2010,0.01390000000
REAUDVIS00 [RES.CONSUMER-ELECTRONICS: .00.TV.DVD.SET-TOP-BOX.GAME-CONSOLE.],UK,UK,2010,D10,residential,newcapa,2010,2.91990000000
RECOLFRE00 [RES.FREEZERS: .00.],UK,UK,2010,D10,residential,newcapa,2010,0.38190000000
RECOLREF00 [RES.REFRIGERATORS: .00.],UK,UK,2010,D10,residential,newcapa,2010,0.87380000000
RECOMPUT00 [RES.COMPUTERS: .00.],UK,UK,2010,D10,residential,newcapa,2010,1.44090000000
RELITCON00 [RES.LIGHTING: .00.CONVENTIONAL.],UK,UK,2010,D10,residential,newcapa,2010,79.24710000000
RELITENS00 [RES.LIGHTING: .00.ENERGY-SAVING.],UK,UK,2010,D10,residential,newcapa,2010,41.80090000000
