technology,dst_region,region,installed,agent,sector,type,year,capacity
RCHEHOB01 [RES.COOKING: .01.HOB.ELECTRIC.],UK,UK,2010,Agent1,residential,newcapa,2015,2.68090000000
RCHEOVEN00 [RES.COOKING: .00.OVEN.ELECTRIC.],UK,UK,2010,Agent1,residential,newcapa,2015,36.25880000000
RCHEOVEN01 [RES.COOKING: .01.OVEN.ELECTRIC.],UK,UK,2010,Agent1,residential,newcapa,2015,2.41280000000
RCHGHOB00 [RES.COOKING: .00.HOB.GAS.],UK,UK,2010,Agent1,residential,newcapa,2015,29.84240000000
RCHGOVEN00 [RES.COOKING: .00.OVEN.GAS.],UK,UK,2010,Agent1,residential,newcapa,2015,14.75400000000
RCHPEA-CCG00 [RES.CHP.EXISTING-AVERAGE: .00.COMBINED-CYCLE.NGA.],UK,UK,2010,Agent1,residential,newcapa,2015,0.16370000000
REAUDVIS00 [RES.CONSUMER-ELECTRONICS: .00.TV.DVD.SET-TOP-BOX.GAME-CONSOLE.],UK,UK,2010,Agent1,residential,newcapa,2015,31.38840000000
REAUDVIS01 [RES.CONSUMER-ELECTRONICS: .01.TV.DVD.SET-TOP-BOX.GAME-CONSOLE.],UK,UK,2010,Agent1,residential,newcapa,2015,29.95730000000
RECOLFRE00 [RES.FREEZERS: .00.],UK,UK,2010,Agent1,residential,newcapa,2015,23.28010000000
RECOLFRE01 [RES.FREEZERS: .01.CLASS-A+.],UK,UK,2010,Agent1,residential,newcapa,2015,7.61660000000
RECOLREF00 [RES.REFRIGERATORS: .00.],UK,UK,2010,Agent1,residential,newcapa,2015,40.38500000000
RECOLREF01 [RES.REFRIGERATORS: .01.CLASS-A+.],UK,UK,2010,Agent1,residential,newcapa,2015,30.30690000000
RECOMPUT00 [RES.COMPUTERS: .00.],UK,UK,2010,Agent1,residential,newcapa,2015,10.00000000000
RECOMPUT01 [RES.COMPUTERS: .01.],UK,UK,2010,Agent1,residential,newcapa,2015,13.94960000000
RELITCON00 [RES.LIGHTING: .00.CONVENTIONAL.],UK,UK,2010,Agent1,residential,newcapa,2015,10.32000000000
RELITCON01 [RES.LIGHTING: .01.CONVENTIONAL.],UK,UK,2010,Agent1,residential,newcapa,2015,399.24730000000
RELITENS00 [RES.LIGHTING: .00.ENERGY-SAVING.],UK,UK,2010,Agent1,residential,newcapa,2015,466.18370000000
RELITENS01 [RES.LIGHTING: .01.ENERGY-SAVING.],UK,UK,2010,Agent1,residential,newcapa,2015,808.49470000000
RELITLED00 [RES.LIGHTING: .00.LED.],UK,UK,2010,Agent1,residential,newcapa,2015,23.75150000000
RELITLED01 [RES.LIGHTING: .01.LED.],UK,UK,2010,Agent1,residential,newcapa,2015,194.62370000000
REOTHER00 [RES.OTHER: .00.ALL.],UK,UK,2010,Agent1,residential,newcapa,2015,20.78400000000
REOTHER01 [RES.OTHER: .01.ALL.],UK,UK,2010,Agent1,residential,newcapa,2015,0.26320000000
REWETALL00 [RES.WET-APPLIANCES: .00.WASHING-MACHINE.DRIER.DISHWASHER.],UK,UK,2010,Agent1,residential,newcapa,2015,39.58130000000
REWETALL01 [RES.WET-APPLIANCES: .01.WASHING-MACHINE.DRIER.DISHWASHER.],UK,UK,2010,Agent1,residential,newcapa,2015,18.39140000000
RHEAAHPRE00 [RES.HEAT.EXISTING-AVERAGE: .00.ELC.HEAT PUMP.AIR.RADIATOR.],UK,UK,2010,Agent1,residential,newcapa,2015,3.11380000000
RHEABLCRG00 [RES.HEAT.EXISTING-AVERAGE: .00.NGA.BOILER.CON.RADIATOR.],UK,UK,2010,Agent1,residential,newcapa,2015,3226.32340000000
RHEABLCRO00 [RES.HEAT.EXISTING-AVERAGE: .00.OIL.BOILER.CON.RADIATOR.],UK,UK,2010,Agent1,residential,newcapa,2015,60.17230000000
RHEABLRRC00 [RES.HEAT.EXISTING-AVERAGE: .00.HCO.BOILER.STD.RADIATOR.],UK,UK,2010,Agent1,residential,newcapa,2015,166.80410000000
RHEABLRRE00 [RES.HEAT.EXISTING-AVERAGE: .00.ELC.BOILER.STD.RADIATOR.],UK,UK,2010,Agent1,residential,newcapa,2015,29.35670000000
RHEABLRRG00 [RES.HEAT.EXISTING-AVERAGE: .00.NGA.BOILER.STD.RADIATOR.],UK,UK,2010,Agent1,residential,newcapa,2015,9164.12640000000
RHEABLRRO00 [RES.HEAT.EXISTING-AVERAGE: .00.OIL.BOILER.STD.RADIATOR.],UK,UK,2010,Agent1,residential,newcapa,2015,858.48770000000
RHEABLRRW00 [RES.HEAT.EXISTING-AVERAGE: .00.WOD.BOILER.STD.RADIATOR.],UK,UK,2010,Agent1,residential,newcapa,2015,6.46020000000
RHEANSTRE00 [RES.HEAT.EXISTING-AVERAGE: .00.ELC.RESISTANCE.STANDALONE.NIGHT-STORAGE.],UK,UK,2010,Agent1,residential,newcapa,2015,648.50190000000
RHEARAD00 [RES.HEAT.EXISTING-AVERAGE: .00.HTP.RADIATOR.],UK,UK,2010,Agent1,residential,newcapa,2015,2936.49120000000
RHEASA00 [RES.HEAT.EXISTING-AVERAGE: .00.STANDALONE.DELIVERY.],UK,UK,2010,Agent1,residential,newcapa,2015,232.70220000000
RHEASHTRE00 [RES.HEAT.EXISTING-AVERAGE: .00.ELC.RESISTANCE.STANDALONE.],UK,UK,2010,Agent1,residential,newcapa,2015,166.68760000000
RHEASHTRG00 [RES.HEAT.EXISTING-AVERAGE: .00.NGA.HEATER.STANDALONE.],UK,UK,2010,Agent1,residential,newcapa,2015,224.37390000000
RHEASTGNT00 [RES.HEAT.EXISTING-AVERAGE .00.ELC.NIGHT-STORAGE.HEAT-SUPPLY.],UK,UK,2010,Agent1,residential,newcapa,2015,648.50190000000
RHNASA01 [RES.HEAT.NEW-AVERAGE: .01.STANDALONE.DELIVERY.],UK,UK,2010,Agent1,residential,newcapa,2015,77.09950000000
RWEACSV01 [RES.WATER.EXISTING-AVERAGE: .01.CONSERVATION-MEASURES.],UK,UK,2010,Agent1,residential,newcapa,2015,217.85630000000
RWEASA00 [RES.WATER.EXISTING-AVERAGE: .00.STANDALONE.DELIVERY.],UK,UK,2010,Agent1,residential,newcapa,2015,38.47640000000
RWEASA01 [RES.WATER.EXISTING-AVERAGE: .01.STANDALONE.DELIVERY.],UK,UK,2010,Agent1,residential,newcapa,2015,217.85630000000
RWEAWHTRE00 [RES.WATER.EXISTING-AVERAGE: .00.ELC.RESISTANCE.STANDALONE.],UK,UK,2010,Agent1,residential,newcapa,2015,135.86490000000
RWEAWHTRG00 [RES.WATER.EXISTING-AVERAGE: .00.NGA.BOILER.STD.STANDALONE.],UK,UK,2010,Agent1,residential,newcapa,2015,37.39560000000
RCEOTHER00 [RES.COOKING: .00.OTHER.KETTLE.MICROWAVE],UK,UK,2015,Agent1,residential,newcapa,2020,10.00000000000
RCEOTHER01 [RES.COOKING: .01.OTHER.KETTLE.MICROWAVE],UK,UK,2015,Agent1,residential,newcapa,2020,22.73310000000
RCHEHOB00 [RES.COOKING: .00.HOB.ELECTRIC.],UK,UK,2010,Agent1,residential,newcapa,2020,12.34390000000
RCHEHOB00 [RES.COOKING: .00.HOB.ELECTRIC.],UK,UK,2015,Agent1,residential,newcapa,2020,10.00790000000
RCHEHOB01 [RES.COOKING: .01.HOB.ELECTRIC.],UK,UK,2010,Agent1,residential,newcapa,2020,2.68090000000
RCHEHOB01 [RES.COOKING: .01.HOB.ELECTRIC.],UK,UK,2015,Agent1,residential,newcapa,2020,17.53090000000
RCHEOVEN00 [RES.COOKING: .00.OVEN.ELECTRIC.],UK,UK,2010,Agent1,residential,newcapa,2020,15.95120000000
RCHEOVEN00 [RES.COOKING: .00.OVEN.ELECTRIC.],UK,UK,2015,Agent1,residential,newcapa,2020,10.00720000000
RCHEOVEN01 [RES.COOKING: .01.OVEN.ELECTRIC.],UK,UK,2010,Agent1,residential,newcapa,2020,2.41280000000
RCHEOVEN01 [RES.COOKING: .01.OVEN.ELECTRIC.],UK,UK,2015,Agent1,residential,newcapa,2020,15.77780000000
RCHGHOB00 [RES.COOKING: .00.HOB.GAS.],UK,UK,2010,Agent1,residential,newcapa,2020,11.93690000000
RCHGHOB00 [RES.COOKING: .00.HOB.GAS.],UK,UK,2015,Agent1,residential,newcapa,2020,3.76540000000
RCHGHOB01 [RES.COOKING: .01.HOB.GAS.],UK,UK,2015,Agent1,residential,newcapa,2020,3.76540000000
RCHGOVEN00 [RES.COOKING: .00.OVEN.GAS.],UK,UK,2010,Agent1,residential,newcapa,2020,5.90160000000
RCHGOVEN00 [RES.COOKING: .00.OVEN.GAS.],UK,UK,2015,Agent1,residential,newcapa,2020,2.88890000000
RCHGOVEN01 [RES.COOKING: .01.OVEN.GAS.],UK,UK,2015,Agent1,residential,newcapa,2020,2.88890000000
RCHPEA-CCG00 [RES.CHP.EXISTING-AVERAGE: .00.COMBINED-CYCLE.NGA.],UK,UK,2010,Agent1,residential,newcapa,2020,0.10910000000
REAUDVIS00 [RES.CONSUMER-ELECTRONICS: .00.TV.DVD.SET-TOP-BOX.GAME-CONSOLE.],UK,UK,2010,Agent1,residential,newcapa,2020,10.00000000000
REAUDVIS00 [RES.CONSUMER-ELECTRONICS: .00.TV.DVD.SET-TOP-BOX.GAME-CONSOLE.],UK,UK,2015,Agent1,residential,newcapa,2020,10.10600000000
REAUDVIS01 [RES.CONSUMER-ELECTRONICS: .01.TV.DVD.SET-TOP-BOX.GAME-CONSOLE.],UK,UK,2010,Agent1,residential,newcapa,2020,29.95730000000
REAUDVIS01 [RES.CONSUMER-ELECTRONICS: .01.TV.DVD.SET-TOP-BOX.GAME-CONSOLE.],UK,UK,2015,Agent1,residential,newcapa,2020,22.03940000000
RECOLFRE00 [RES.FREEZERS: .00.],UK,UK,2010,Agent1,residential,newcapa,2020,16.64000000000
RECOLFRE00 [RES.FREEZERS: .00.],UK,UK,2015,Agent1,residential,newcapa,2020,8.02540000000
RECOLFRE01 [RES.FREEZERS: .01.CLASS-A+.],UK,UK,2010,Agent1,residential,newcapa,2020,7.61660000000
RECOLREF00 [RES.REFRIGERATORS: .00.],UK,UK,2010,Agent1,residential,newcapa,2020,25.19250000000
RECOLREF00 [RES.REFRIGERATORS: .00.],UK,UK,2015,Agent1,residential,newcapa,2020,10.42470000000
RECOLREF01 [RES.REFRIGERATORS: .01.CLASS-A+.],UK,UK,2010,Agent1,residential,newcapa,2020,30.30690000000
RECOLREF01 [RES.REFRIGERATORS: .01.CLASS-A+.],UK,UK,2015,Agent1,residential,newcapa,2020,8.36220000000
RECOMPUT00 [RES.COMPUTERS: .00.],UK,UK,2015,Agent1,residential,newcapa,2020,10.00000000000
RECOMPUT01 [RES.COMPUTERS: .01.],UK,UK,2015,Agent1,residential,newcapa,2020,14.41860000000
RELITCON00 [RES.LIGHTING: .00.CONVENTIONAL.],UK,UK,2015,Agent1,residential,newcapa,2020,10.35530000000
RELITCON01 [RES.LIGHTING: .01.CONVENTIONAL.],UK,UK,2015,Agent1,residential,newcapa,2020,281.99330000000
RELITENS00 [RES.LIGHTING: .00.ENERGY-SAVING.],UK,UK,2010,Agent1,residential,newcapa,2020,10.32000000000
RELITENS00 [RES.LIGHTING: .00.ENERGY-SAVING.],UK,UK,2015,Agent1,residential,newcapa,2020,10.35530000000
RELITENS01 [RES.LIGHTING: .01.ENERGY-SAVING.],UK,UK,2010,Agent1,residential,newcapa,2020,808.49470000000
RELITENS01 [RES.LIGHTING: .01.ENERGY-SAVING.],UK,UK,2015,Agent1,residential,newcapa,2020,573.98670000000
RELITLED00 [RES.LIGHTING: .00.LED.],UK,UK,2010,Agent1,residential,newcapa,2020,18.63670000000
RELITLED00 [RES.LIGHTING: .00.LED.],UK,UK,2015,Agent1,residential,newcapa,2020,10.35530000000
RELITLED01 [RES.LIGHTING: .01.LED.],UK,UK,2010,Agent1,residential,newcapa,2020,194.62370000000
RELITLED01 [RES.LIGHTING: .01.LED.],UK,UK,2015,Agent1,residential,newcapa,2020,135.99670000000
REOTHER00 [RES.OTHER: .00.ALL.],UK,UK,2010,Agent1,residential,newcapa,2020,16.38660000000
REOTHER00 [RES.OTHER: .00.ALL.],UK,UK,2015,Agent1,residential,newcapa,2020,9.99950000000
REOTHER01 [RES.OTHER: .01.ALL.],UK,UK,2010,Agent1,residential,newcapa,2020,0.26320000000
REOTHER01 [RES.OTHER: .01.ALL.],UK,UK,2015,Agent1,residential,newcapa,2020,9.99950000000
REWETALL00 [RES.WET-APPLIANCES: .00.WASHING-MACHINE.DRIER.DISHWASHER.],UK,UK,2010,Agent1,residential,newcapa,2020,17.39530000000
REWETALL00 [RES.WET-APPLIANCES: .00.WASHING-MACHINE.DRIER.DISHWASHER.],UK,UK,2015,Agent1,residential,newcapa,2020,10.00000000000
REWETALL01 [RES.WET-APPLIANCES: .01.WASHING-MACHINE.DRIER.DISHWASHER.],UK,UK,2010,Agent1,residential,newcapa,2020,18.39140000000
REWETALL01 [RES.WET-APPLIANCES: .01.WASHING-MACHINE.DRIER.DISHWASHER.],UK,UK,2015,Agent1,residential,newcapa,2020,16.77650000000
RHEAAHPRE00 [RES.HEAT.EXISTING-AVERAGE: .00.ELC.HEAT PUMP.AIR.RADIATOR.],UK,UK,2010,Agent1,residential,newcapa,2020,1.77930000000
RHEABLCRG00 [RES.HEAT.EXISTING-AVERAGE: .00.NGA.BOILER.CON.RADIATOR.],UK,UK,2010,Agent1,residential,newcapa,2020,1613.16170000000
RHEABLCRO00 [RES.HEAT.EXISTING-AVERAGE: .00.OIL.BOILER.CON.RADIATOR.],UK,UK,2010,Agent1,residential,newcapa,2020,30.08610000000
RHEABLRRC00 [RES.HEAT.EXISTING-AVERAGE: .00.HCO.BOILER.STD.RADIATOR.],UK,UK,2010,Agent1,residential,newcapa,2020,83.40210000000
RHEABLRRE00 [RES.HEAT.EXISTING-AVERAGE: .00.ELC.BOILER.STD.RADIATOR.],UK,UK,2010,Agent1,residential,newcapa,2020,14.67830000000
RHEABLRRG00 [RES.HEAT.EXISTING-AVERAGE: .00.NGA.BOILER.STD.RADIATOR.],UK,UK,2010,Agent1,residential,newcapa,2020,4582.06320000000
RHEABLRRO00 [RES.HEAT.EXISTING-AVERAGE: .00.OIL.BOILER.STD.RADIATOR.],UK,UK,2010,Agent1,residential,newcapa,2020,429.24390000000
RHEABLRRW00 [RES.HEAT.EXISTING-AVERAGE: .00.WOD.BOILER.STD.RADIATOR.],UK,UK,2010,Agent1,residential,newcapa,2020,3.69150000000
RHEANSTRE00 [RES.HEAT.EXISTING-AVERAGE: .00.ELC.RESISTANCE.STANDALONE.NIGHT-STORAGE.],UK,UK,2010,Agent1,residential,newcapa,2020,324.25090000000
RHEARAD00 [RES.HEAT.EXISTING-AVERAGE: .00.HTP.RADIATOR.],UK,UK,2010,Agent1,residential,newcapa,2020,2307.24310000000
RHEASA00 [RES.HEAT.EXISTING-AVERAGE: .00.STANDALONE.DELIVERY.],UK,UK,2010,Agent1,residential,newcapa,2020,182.83740000000
RHEASHTRE00 [RES.HEAT.EXISTING-AVERAGE: .00.ELC.RESISTANCE.STANDALONE.],UK,UK,2010,Agent1,residential,newcapa,2020,83.34380000000
RHEASHTRG00 [RES.HEAT.EXISTING-AVERAGE: .00.NGA.HEATER.STANDALONE.],UK,UK,2010,Agent1,residential,newcapa,2020,112.18690000000
RHEASTGNT00 [RES.HEAT.EXISTING-AVERAGE .00.ELC.NIGHT-STORAGE.HEAT-SUPPLY.],UK,UK,2010,Agent1,residential,newcapa,2020,324.25090000000
RHNASA01 [RES.HEAT.NEW-AVERAGE: .01.STANDALONE.DELIVERY.],UK,UK,2010,Agent1,residential,newcapa,2020,77.09950000000
RHNASA01 [RES.HEAT.NEW-AVERAGE: .01.STANDALONE.DELIVERY.],UK,UK,2015,Agent1,residential,newcapa,2020,77.08130000000
RWEACSV01 [RES.WATER.EXISTING-AVERAGE: .01.CONSERVATION-MEASURES.],UK,UK,2010,Agent1,residential,newcapa,2020,217.85630000000
RWEASA00 [RES.WATER.EXISTING-AVERAGE: .00.STANDALONE.DELIVERY.],UK,UK,2010,Agent1,residential,newcapa,2020,33.08610000000
RWEASA00 [RES.WATER.EXISTING-AVERAGE: .00.STANDALONE.DELIVERY.],UK,UK,2015,Agent1,residential,newcapa,2020,6.98950000000
RWEASA01 [RES.WATER.EXISTING-AVERAGE: .01.STANDALONE.DELIVERY.],UK,UK,2010,Agent1,residential,newcapa,2020,217.85630000000
RWEAWHTRE00 [RES.WATER.EXISTING-AVERAGE: .00.ELC.RESISTANCE.STANDALONE.],UK,UK,2010,Agent1,residential,newcapa,2020,67.93250000000
RWEAWHTRG00 [RES.WATER.EXISTING-AVERAGE: .00.NGA.BOILER.STD.STANDALONE.],UK,UK,2010,Agent1,residential,newcapa,2020,18.69780000000
RCEOTHER00 [RES.COOKING: .00.OTHER.KETTLE.MICROWAVE],UK,UK,2020,Agent1,residential,newcapa,2025,10.00000000000
RCEOTHER01 [RES.COOKING: .01.OTHER.KETTLE.MICROWAVE],UK,UK,2020,Agent1,residential,newcapa,2025,23.69810000000
RCHEHOB00 [RES.COOKING: .00.HOB.ELECTRIC.],UK,UK,2010,Agent1,residential,newcapa,2025,2.68090000000
RCHEHOB00 [RES.COOKING: .00.HOB.ELECTRIC.],UK,UK,2015,Agent1,residential,newcapa,2025,10.00790000000
RCHEHOB00 [RES.COOKING: .00.HOB.ELECTRIC.],UK,UK,2020,Agent1,residential,newcapa,2025,10.00000000000
RCHEHOB01 [RES.COOKING: .01.HOB.ELECTRIC.],UK,UK,2010,Agent1,residential,newcapa,2025,2.68090000000
RCHEHOB01 [RES.COOKING: .01.HOB.ELECTRIC.],UK,UK,2015,Agent1,residential,newcapa,2025,17.53090000000
RCHEHOB01 [RES.COOKING: .01.HOB.ELECTRIC.],UK,UK,2020,Agent1,residential,newcapa,2025,12.11240000000
RCHEOVEN00 [RES.COOKING: .00.OVEN.ELECTRIC.],UK,UK,2010,Agent1,residential,newcapa,2025,2.41280000000
RCHEOVEN00 [RES.COOKING: .00.OVEN.ELECTRIC.],UK,UK,2015,Agent1,residential,newcapa,2025,10.00720000000
RCHEOVEN00 [RES.COOKING: .00.OVEN.ELECTRIC.],UK,UK,2020,Agent1,residential,newcapa,2025,10.00000000000
RCHEOVEN01 [RES.COOKING: .01.OVEN.ELECTRIC.],UK,UK,2010,Agent1,residential,newcapa,2025,2.41280000000
RCHEOVEN01 [RES.COOKING: .01.OVEN.ELECTRIC.],UK,UK,2015,Agent1,residential,newcapa,2025,15.77780000000
RCHEOVEN01 [RES.COOKING: .01.OVEN.ELECTRIC.],UK,UK,2020,Agent1,residential,newcapa,2025,10.90110000000
RCHGHOB00 [RES.COOKING: .00.HOB.GAS.],UK,UK,2015,Agent1,residential,newcapa,2025,3.76540000000
RCHGHOB00 [RES.COOKING: .00.HOB.GAS.],UK,UK,2020,Agent1,residential,newcapa,2025,1.05620000000
RCHGHOB01 [RES.COOKING: .01.HOB.GAS.],UK,UK,2015,Agent1,residential,newcapa,2025,3.76540000000
RCHGHOB01 [RES.COOKING: .01.HOB.GAS.],UK,UK,2020,Agent1,residential,newcapa,2025,1.05620000000
RCHGOVEN00 [RES.COOKING: .00.OVEN.GAS.],UK,UK,2015,Agent1,residential,newcapa,2025,2.88890000000
RCHGOVEN00 [RES.COOKING: .00.OVEN.GAS.],UK,UK,2020,Agent1,residential,newcapa,2025,0.45060000000
RCHGOVEN01 [RES.COOKING: .01.OVEN.GAS.],UK,UK,2015,Agent1,residential,newcapa,2025,2.88890000000
RCHGOVEN01 [RES.COOKING: .01.OVEN.GAS.],UK,UK,2020,Agent1,residential,newcapa,2025,0.45060000000
RCHPEA-CCG00 [RES.CHP.EXISTING-AVERAGE: .00.COMBINED-CYCLE.NGA.],UK,UK,2010,Agent1,residential,newcapa,2025,0.05460000000
REAUDVIS00 [RES.CONSUMER-ELECTRONICS: .00.TV.DVD.SET-TOP-BOX.GAME-CONSOLE.],UK,UK,2015,Agent1,residential,newcapa,2025,10.10600000000
REAUDVIS00 [RES.CONSUMER-ELECTRONICS: .00.TV.DVD.SET-TOP-BOX.GAME-CONSOLE.],UK,UK,2020,Agent1,residential,newcapa,2025,10.00770000000
REAUDVIS01 [RES.CONSUMER-ELECTRONICS: .01.TV.DVD.SET-TOP-BOX.GAME-CONSOLE.],UK,UK,2015,Agent1,residential,newcapa,2025,22.03940000000
REAUDVIS01 [RES.CONSUMER-ELECTRONICS: .01.TV.DVD.SET-TOP-BOX.GAME-CONSOLE.],UK,UK,2020,Agent1,residential,newcapa,2025,27.16960000000
RECOLFRE00 [RES.FREEZERS: .00.],UK,UK,2010,Agent1,residential,newcapa,2025,10.00000000000
RECOLFRE00 [RES.FREEZERS: .00.],UK,UK,2015,Agent1,residential,newcapa,2025,8.02540000000
RECOLFRE00 [RES.FREEZERS: .00.],UK,UK,2020,Agent1,residential,newcapa,2025,8.01030000000
RECOLFRE01 [RES.FREEZERS: .01.CLASS-A+.],UK,UK,2010,Agent1,residential,newcapa,2025,7.61660000000
RECOLREF00 [RES.REFRIGERATORS: .00.],UK,UK,2010,Agent1,residential,newcapa,2025,10.00000000000
RECOLREF00 [RES.REFRIGERATORS: .00.],UK,UK,2015,Agent1,residential,newcapa,2025,10.42470000000
RECOLREF00 [RES.REFRIGERATORS: .00.],UK,UK,2020,Agent1,residential,newcapa,2025,10.48730000000
RECOLREF01 [RES.REFRIGERATORS: .01.CLASS-A+.],UK,UK,2010,Agent1,residential,newcapa,2025,30.30690000000
RECOLREF01 [RES.REFRIGERATORS: .01.CLASS-A+.],UK,UK,2015,Agent1,residential,newcapa,2025,8.36220000000
RECOLREF01 [RES.REFRIGERATORS: .01.CLASS-A+.],UK,UK,2020,Agent1,residential,newcapa,2025,7.90300000000
RECOMPUT00 [RES.COMPUTERS: .00.],UK,UK,2020,Agent1,residential,newcapa,2025,10.00000000000
RECOMPUT01 [RES.COMPUTERS: .01.],UK,UK,2020,Agent1,residential,newcapa,2025,14.83870000000
RELITCON00 [RES.LIGHTING: .00.CONVENTIONAL.],UK,UK,2020,Agent1,residential,newcapa,2025,10.06450000000
RELITCON01 [RES.LIGHTING: .01.CONVENTIONAL.],UK,UK,2020,Agent1,residential,newcapa,2025,328.43640000000
RELITENS00 [RES.LIGHTING: .00.ENERGY-SAVING.],UK,UK,2015,Agent1,residential,newcapa,2025,10.35530000000
RELITENS00 [RES.LIGHTING: .00.ENERGY-SAVING.],UK,UK,2020,Agent1,residential,newcapa,2025,10.06450000000
RELITENS01 [RES.LIGHTING: .01.ENERGY-SAVING.],UK,UK,2015,Agent1,residential,newcapa,2025,573.98670000000
RELITENS01 [RES.LIGHTING: .01.ENERGY-SAVING.],UK,UK,2020,Agent1,residential,newcapa,2025,666.87280000000
RELITLED00 [RES.LIGHTING: .00.LED.],UK,UK,2010,Agent1,residential,newcapa,2025,13.52180000000
RELITLED00 [RES.LIGHTING: .00.LED.],UK,UK,2015,Agent1,residential,newcapa,2025,10.35530000000
RELITLED00 [RES.LIGHTING: .00.LED.],UK,UK,2020,Agent1,residential,newcapa,2025,10.06450000000
RELITLED01 [RES.LIGHTING: .01.LED.],UK,UK,2010,Agent1,residential,newcapa,2025,194.62370000000
RELITLED01 [RES.LIGHTING: .01.LED.],UK,UK,2015,Agent1,residential,newcapa,2025,135.99670000000
RELITLED01 [RES.LIGHTING: .01.LED.],UK,UK,2020,Agent1,residential,newcapa,2025,159.21820000000
REOTHER00 [RES.OTHER: .00.ALL.],UK,UK,2010,Agent1,residential,newcapa,2025,11.98930000000
REOTHER00 [RES.OTHER: .00.ALL.],UK,UK,2015,Agent1,residential,newcapa,2025,9.99950000000
REOTHER00 [RES.OTHER: .00.ALL.],UK,UK,2020,Agent1,residential,newcapa,2025,2.97650000000
REOTHER01 [RES.OTHER: .01.ALL.],UK,UK,2010,Agent1,residential,newcapa,2025,0.26320000000
REOTHER01 [RES.OTHER: .01.ALL.],UK,UK,2015,Agent1,residential,newcapa,2025,9.99950000000
REOTHER01 [RES.OTHER: .01.ALL.],UK,UK,2020,Agent1,residential,newcapa,2025,2.97650000000
REWETALL00 [RES.WET-APPLIANCES: .00.WASHING-MACHINE.DRIER.DISHWASHER.],UK,UK,2010,Agent1,residential,newcapa,2025,10.00000000000
REWETALL00 [RES.WET-APPLIANCES: .00.WASHING-MACHINE.DRIER.DISHWASHER.],UK,UK,2015,Agent1,residential,newcapa,2025,10.00000000000
REWETALL00 [RES.WET-APPLIANCES: .00.WASHING-MACHINE.DRIER.DISHWASHER.],UK,UK,2020,Agent1,residential,newcapa,2025,8.55760000000
REWETALL01 [RES.WET-APPLIANCES: .01.WASHING-MACHINE.DRIER.DISHWASHER.],UK,UK,2010,Agent1,residential,newcapa,2025,18.39140000000
REWETALL01 [RES.WET-APPLIANCES: .01.WASHING-MACHINE.DRIER.DISHWASHER.],UK,UK,2015,Agent1,residential,newcapa,2025,16.77650000000
REWETALL01 [RES.WET-APPLIANCES: .01.WASHING-MACHINE.DRIER.DISHWASHER.],UK,UK,2020,Agent1,residential,newcapa,2025,8.55760000000
RHEAAHPRE00 [RES.HEAT.EXISTING-AVERAGE: .00.ELC.HEAT PUMP.AIR.RADIATOR.],UK,UK,2010,Agent1,residential,newcapa,2025,0.44480000000
RHEABLRRW00 [RES.HEAT.EXISTING-AVERAGE: .00.WOD.BOILER.STD.RADIATOR.],UK,UK,2010,Agent1,residential,newcapa,2025,0.92290000000
RHEACSV01 [RES.HEAT.EXISTING-AVERAGE: .01.CONSERVATION-MEASURES.],UK,UK,2020,Agent1,residential,newcapa,2025,474.71580000000
RHEARAD00 [RES.HEAT.EXISTING-AVERAGE: .00.HTP.RADIATOR.],UK,UK,2010,Agent1,residential,newcapa,2025,1677.99500000000
RHEASA00 [RES.HEAT.EXISTING-AVERAGE: .00.STANDALONE.DELIVERY.],UK,UK,2010,Agent1,residential,newcapa,2025,132.97270000000
RHEASA00 [RES.HEAT.EXISTING-AVERAGE: .00.STANDALONE.DELIVERY.],UK,UK,2020,Agent1,residential,newcapa,2025,12.20610000000
RHEASA01 [RES.HEAT.EXISTING-AVERAGE: .01.STANDALONE.DELIVERY.],UK,UK,2020,Agent1,residential,newcapa,2025,474.71580000000
RHNASA01 [RES.HEAT.NEW-AVERAGE: .01.STANDALONE.DELIVERY.],UK,UK,2010,Agent1,residential,newcapa,2025,77.09950000000
RHNASA01 [RES.HEAT.NEW-AVERAGE: .01.STANDALONE.DELIVERY.],UK,UK,2015,Agent1,residential,newcapa,2025,77.08130000000
RHNASA01 [RES.HEAT.NEW-AVERAGE: .01.STANDALONE.DELIVERY.],UK,UK,2020,Agent1,residential,newcapa,2025,2.76590000000
RWEACSV01 [RES.WATER.EXISTING-AVERAGE: .01.CONSERVATION-MEASURES.],UK,UK,2010,Agent1,residential,newcapa,2025,217.85630000000
RWEACSV01 [RES.WATER.EXISTING-AVERAGE: .01.CONSERVATION-MEASURES.],UK,UK,2020,Agent1,residential,newcapa,2025,0.18450000000
RWEASA00 [RES.WATER.EXISTING-AVERAGE: .00.STANDALONE.DELIVERY.],UK,UK,2010,Agent1,residential,newcapa,2025,27.69580000000
RWEASA00 [RES.WATER.EXISTING-AVERAGE: .00.STANDALONE.DELIVERY.],UK,UK,2015,Agent1,residential,newcapa,2025,6.98950000000
RWEASA00 [RES.WATER.EXISTING-AVERAGE: .00.STANDALONE.DELIVERY.],UK,UK,2020,Agent1,residential,newcapa,2025,10.00000000000
RWEASA01 [RES.WATER.EXISTING-AVERAGE: .01.STANDALONE.DELIVERY.],UK,UK,2010,Agent1,residential,newcapa,2025,217.85630000000
RWEASA01 [RES.WATER.EXISTING-AVERAGE: .01.STANDALONE.DELIVERY.],UK,UK,2020,Agent1,residential,newcapa,2025,0.18450000000
