commodity,period,prices,region,season,timeslice,units_prices,year
res.refrigerators,Night,8.06730000000,UK,W,0,0,2030
res.lighting,Night,0.25920000000,UK,W,0,0,2030
res.other,Night,5.95490000000,UK,W,0,0,2030
res.wet.appliances,Night,20.12210000000,UK,W,0,0,2030
res.space-heat.existing-average,Night,4.33840000000,UK,W,0,0,2030
res.space-heat.new-average,Night,4.16840000000,UK,W,0,0,2030
res.hot-water.existing-average,Night,4.16840000000,UK,W,0,0,2030
elc,Day,57.16670000000,UK,W,1,43.34267522,2030
nga,Day,11.08330000000,UK,W,1,12.552,2030
oil,Day,19.79440000000,UK,W,1,19.7944343,2030
hco,Day,16.74800000000,UK,W,1,19.7944343,2030
wood,Day,12.69270000000,UK,W,1,10.019,2030
hydrogen,Day,105.01680000000,UK,W,1,105.016835,2030
biomass,Day,12.69270000000,UK,W,1,10.019,2030
kerosene,Day,16.67410000000,UK,W,1,18.21616657,2030
pellets,Day,16.66670000000,UK,W,1,20.58703511,2030
res.cooking.other,Day,9.12470000000,UK,W,1,0,2030
res.cooking.hobs,Day,8.07530000000,UK,W,1,0,2030
res.cooking.ovens,Day,6.81350000000,UK,W,1,0,2030
res.consumer-electronics.tv,Day,18.77280000000,UK,W,1,0,2030
res.freezers,Day,9.45860000000,UK,W,1,0,2030
res.computers,Day,31.96560000000,UK,W,1,0,2030
res.refrigerators,Day,11.52480000000,UK,W,1,0,2030
res.lighting,Day,0.37030000000,UK,W,1,0,2030
res.other,Day,8.50690000000,UK,W,1,0,2030
res.wet.appliances,Day,28.74580000000,UK,W,1,0,2030
res.space-heat.existing-average,Day,6.19770000000,UK,W,1,0,2030
res.space-heat.new-average,Day,5.95490000000,UK,W,1,0,2030
res.hot-water.existing-average,Day,5.95490000000,UK,W,1,0,2030
elc,Peak,57.16670000000,UK,W,2,43.34267522,2030
nga,Peak,11.08330000000,UK,W,2,12.552,2030
oil,Peak,19.79440000000,UK,W,2,19.7944343,2030
hco,Peak,16.74800000000,UK,W,2,19.7944343,2030
wood,Peak,12.69270000000,UK,W,2,10.019,2030
hydrogen,Peak,105.01680000000,UK,W,2,105.016835,2030
biomass,Peak,12.69270000000,UK,W,2,10.019,2030
kerosene,Peak,16.67410000000,UK,W,2,18.21616657,2030
pellets,Peak,16.66670000000,UK,W,2,20.58703511,2030
res.cooking.other,Peak,2.73740000000,UK,W,2,0,2030
res.cooking.hobs,Peak,2.42260000000,UK,W,2,0,2030
res.cooking.ovens,Peak,2.04400000000,UK,W,2,0,2030
res.consumer-electronics.tv,Peak,5.63180000000,UK,W,2,0,2030
res.freezers,Peak,2.83760000000,UK,W,2,0,2030
res.computers,Peak,9.58970000000,UK,W,2,0,2030
res.refrigerators,Peak,3.45740000000,UK,W,2,0,2030
res.lighting,Peak,0.11110000000,UK,W,2,0,2030
res.other,Peak,2.55210000000,UK,W,2,0,2030
res.space-heat.existing-average,Peak,1.85930000000,UK,W,2,0,2030
res.space-heat.new-average,Peak,1.78650000000,UK,W,2,0,2030
res.hot-water.existing-average,Peak,1.78650000000,UK,W,2,0,2030
elc,Evening,57.16670000000,UK,W,3,43.34267522,2030
nga,Evening,11.08330000000,UK,W,3,12.552,2030
oil,Evening,19.79440000000,UK,W,3,19.7944343,2030
hco,Evening,16.74800000000,UK,W,3,19.7944343,2030
wood,Evening,12.69270000000,UK,W,3,10.019,2030
hydrogen,Evening,105.01680000000,UK,W,3,105.016835,2030
biomass,Evening,12.69270000000,UK,W,3,10.019,2030
kerosene,Evening,16.67410000000,UK,W,3,18.21616657,2030
pellets,Evening,16.66670000000,UK,W,3,20.58703511,2030
res.cooking.other,Evening,3.64990000000,UK,W,3,0,2030
res.cooking.hobs,Evening,3.23010000000,UK,W,3,0,2030
res.cooking.ovens,Evening,2.72540000000,UK,W,3,0,2030
res.consumer-electronics.tv,Evening,7.50910000000,UK,W,3,0,2030
res.freezers,Evening,3.78340000000,UK,W,3,0,2030
res.computers,Evening,12.78620000000,UK,W,3,0,2030
res.refrigerators,Evening,4.60990000000,UK,W,3,0,2030
res.lighting,Evening,0.14810000000,UK,W,3,0,2030
res.other,Evening,3.40280000000,UK,W,3,0,2030
res.wet.appliances,Evening,11.49830000000,UK,W,3,0,2030
res.space-heat.existing-average,Evening,2.47910000000,UK,W,3,0,2030
res.space-heat.new-average,Evening,2.38200000000,UK,W,3,0,2030
res.hot-water.existing-average,Evening,2.38200000000,UK,W,3,0,2030
elc,Night,57.16670000000,UK,P,4,43.34267522,2030
nga,Night,11.08330000000,UK,P,4,12.552,2030
oil,Night,19.79440000000,UK,P,4,19.7944343,2030
hco,Night,16.74800000000,UK,P,4,19.7944343,2030
wood,Night,12.69270000000,UK,P,4,10.019,2030
hydrogen,Night,105.01680000000,UK,P,4,105.016835,2030
biomass,Night,12.69270000000,UK,P,4,10.019,2030
kerosene,Night,16.67410000000,UK,P,4,18.21616657,2030
pellets,Night,16.66670000000,UK,P,4,20.58703511,2030
res.cooking.other,Night,6.38730000000,UK,P,4,0,2030
res.cooking.hobs,Night,5.65270000000,UK,P,4,0,2030
res.cooking.ovens,Night,4.76940000000,UK,P,4,0,2030
res.consumer-electronics.tv,Night,13.14100000000,UK,P,4,0,2030
res.freezers,Night,6.62100000000,UK,P,4,0,2030
res.computers,Night,22.37590000000,UK,P,4,0,2030
res.refrigerators,Night,8.06730000000,UK,P,4,0,2030
res.lighting,Night,0.25920000000,UK,P,4,0,2030
res.other,Night,5.95490000000,UK,P,4,0,2030
res.wet.appliances,Night,20.12210000000,UK,P,4,0,2030
res.space-heat.existing-average,Night,4.33840000000,UK,P,4,0,2030
res.space-heat.new-average,Night,4.16840000000,UK,P,4,0,2030
res.hot-water.existing-average,Night,4.16840000000,UK,P,4,0,2030
elc,Day,57.16670000000,UK,P,5,43.34267522,2030
nga,Day,11.08330000000,UK,P,5,12.552,2030
oil,Day,19.79440000000,UK,P,5,19.7944343,2030
hco,Day,16.74800000000,UK,P,5,19.7944343,2030
wood,Day,12.69270000000,UK,P,5,10.019,2030
hydrogen,Day,105.01680000000,UK,P,5,105.016835,2030
biomass,Day,12.69270000000,UK,P,5,10.019,2030
kerosene,Day,16.67410000000,UK,P,5,18.21616657,2030
pellets,Day,16.66670000000,UK,P,5,20.58703511,2030
res.cooking.other,Day,9.12470000000,UK,P,5,0,2030
res.cooking.hobs,Day,8.07530000000,UK,P,5,0,2030
res.cooking.ovens,Day,6.81350000000,UK,P,5,0,2030
res.consumer-electronics.tv,Day,18.77280000000,UK,P,5,0,2030
res.freezers,Day,9.45860000000,UK,P,5,0,2030
res.computers,Day,31.96560000000,UK,P,5,0,2030
res.refrigerators,Day,11.52480000000,UK,P,5,0,2030
res.lighting,Day,0.37030000000,UK,P,5,0,2030
res.other,Day,8.50690000000,UK,P,5,0,2030
res.wet.appliances,Day,28.74580000000,UK,P,5,0,2030
res.space-heat.existing-average,Day,6.19770000000,UK,P,5,0,2030
res.space-heat.new-average,Day,5.95490000000,UK,P,5,0,2030
res.hot-water.existing-average,Day,5.95490000000,UK,P,5,0,2030
elc,Peak,57.16670000000,UK,P,6,43.34267522,2030
nga,Peak,11.08330000000,UK,P,6,12.552,2030
oil,Peak,19.79440000000,UK,P,6,19.7944343,2030
hco,Peak,16.74800000000,UK,P,6,19.7944343,2030
wood,Peak,12.69270000000,UK,P,6,10.019,2030
hydrogen,Peak,105.01680000000,UK,P,6,105.016835,2030
biomass,Peak,12.69270000000,UK,P,6,10.019,2030
kerosene,Peak,16.67410000000,UK,P,6,18.21616657,2030
pellets,Peak,16.66670000000,UK,P,6,20.58703511,2030
res.cooking.other,Peak,2.73740000000,UK,P,6,0,2030
res.cooking.hobs,Peak,2.42260000000,UK,P,6,0,2030
res.cooking.ovens,Peak,2.04400000000,UK,P,6,0,2030
res.consumer-electronics.tv,Peak,5.63180000000,UK,P,6,0,2030
res.freezers,Peak,2.83760000000,UK,P,6,0,2030
res.computers,Peak,9.58970000000,UK,P,6,0,2030
res.refrigerators,Peak,3.45740000000,UK,P,6,0,2030
res.lighting,Peak,0.11110000000,UK,P,6,0,2030
res.other,Peak,2.55210000000,UK,P,6,0,2030
res.space-heat.existing-average,Peak,1.85930000000,UK,P,6,0,2030
res.space-heat.new-average,Peak,1.78650000000,UK,P,6,0,2030
res.hot-water.existing-average,Peak,1.78650000000,UK,P,6,0,2030
elc,Evening,57.16670000000,UK,P,7,43.34267522,2030
nga,Evening,11.08330000000,UK,P,7,12.552,2030
oil,Evening,19.79440000000,UK,P,7,19.7944343,2030
hco,Evening,16.74800000000,UK,P,7,19.7944343,2030
wood,Evening,12.69270000000,UK,P,7,10.019,2030
hydrogen,Evening,105.01680000000,UK,P,7,105.016835,2030
biomass,Evening,12.69270000000,UK,P,7,10.019,2030
kerosene,Evening,16.67410000000,UK,P,7,18.21616657,2030
pellets,Evening,16.66670000000,UK,P,7,20.58703511,2030
res.cooking.other,Evening,3.64990000000,UK,P,7,0,2030
res.cooking.hobs,Evening,3.23010000000,UK,P,7,0,2030
res.cooking.ovens,Evening,2.72540000000,UK,P,7,0,2030
res.consumer-electronics.tv,Evening,7.50910000000,UK,P,7,0,2030
res.freezers,Evening,3.78340000000,UK,P,7,0,2030
res.computers,Evening,12.78620000000,UK,P,7,0,2030
res.refrigerators,Evening,4.60990000000,UK,P,7,0,2030
res.lighting,Evening,0.14810000000,UK,P,7,0,2030
res.other,Evening,3.40280000000,UK,P,7,0,2030
res.wet.appliances,Evening,11.49830000000,UK,P,7,0,2030
res.space-heat.existing-average,Evening,2.47910000000,UK,P,7,0,2030
res.space-heat.new-average,Evening,2.38200000000,UK,P,7,0,2030
res.hot-water.existing-average,Evening,2.38200000000,UK,P,7,0,2030
elc,Night,57.16670000000,UK,S,8,43.34267522,2030
nga,Night,11.08330000000,UK,S,8,12.552,2030
oil,Night,19.79440000000,UK,S,8,19.7944343,2030
hco,Night,16.74800000000,UK,S,8,19.7944343,2030
wood,Night,12.69270000000,UK,S,8,10.019,2030
hydrogen,Night,105.01680000000,UK,S,8,105.016835,2030
biomass,Night,12.69270000000,UK,S,8,10.019,2030
kerosene,Night,16.67410000000,UK,S,8,18.21616657,2030
pellets,Night,16.66670000000,UK,S,8,20.58703511,2030
res.cooking.other,Night,6.38730000000,UK,S,8,0,2030
res.cooking.hobs,Night,5.65270000000,UK,S,8,0,2030
res.cooking.ovens,Night,4.76940000000,UK,S,8,0,2030
res.consumer-electronics.tv,Night,13.14100000000,UK,S,8,0,2030
res.freezers,Night,6.62100000000,UK,S,8,0,2030
res.computers,Night,22.37590000000,UK,S,8,0,2030
res.refrigerators,Night,8.06730000000,UK,S,8,0,2030
res.lighting,Night,0.25920000000,UK,S,8,0,2030
res.other,Night,5.95490000000,UK,S,8,0,2030
res.wet.appliances,Night,20.12210000000,UK,S,8,0,2030
res.space-heat.existing-average,Night,4.33840000000,UK,S,8,0,2030
res.space-heat.new-average,Night,4.16840000000,UK,S,8,0,2030
res.hot-water.existing-average,Night,4.16840000000,UK,S,8,0,2030
elc,Day,57.16670000000,UK,S,9,43.34267522,2030
nga,Day,11.08330000000,UK,S,9,12.552,2030
oil,Day,19.79440000000,UK,S,9,19.7944343,2030
hco,Day,16.74800000000,UK,S,9,19.7944343,2030
wood,Day,12.69270000000,UK,S,9,10.019,2030
hydrogen,Day,105.01680000000,UK,S,9,105.016835,2030
biomass,Day,12.69270000000,UK,S,9,10.019,2030
kerosene,Day,16.67410000000,UK,S,9,18.21616657,2030
pellets,Day,16.66670000000,UK,S,9,20.58703511,2030
res.cooking.other,Day,9.12470000000,UK,S,9,0,2030
res.cooking.hobs,Day,8.07530000000,UK,S,9,0,2030
res.cooking.ovens,Day,6.81350000000,UK,S,9,0,2030
res.consumer-electronics.tv,Day,18.77280000000,UK,S,9,0,2030
res.freezers,Day,9.45860000000,UK,S,9,0,2030
res.computers,Day,31.96560000000,UK,S,9,0,2030
res.refrigerators,Day,11.52480000000,UK,S,9,0,2030
res.lighting,Day,0.37030000000,UK,S,9,0,2030
res.other,Day,8.50690000000,UK,S,9,0,2030
res.wet.appliances,Day,28.74580000000,UK,S,9,0,2030
res.space-heat.existing-average,Day,6.19770000000,UK,S,9,0,2030
res.space-heat.new-average,Day,5.95490000000,UK,S,9,0,2030
res.hot-water.existing-average,Day,5.95490000000,UK,S,9,0,2030
elc,Peak,57.16670000000,UK,S,10,43.34267522,2030
nga,Peak,11.08330000000,UK,S,10,12.552,2030
oil,Peak,19.79440000000,UK,S,10,19.7944343,2030
hco,Peak,16.74800000000,UK,S,10,19.7944343,2030
wood,Peak,12.69270000000,UK,S,10,10.019,2030
hydrogen,Peak,105.01680000000,UK,S,10,105.016835,2030
biomass,Peak,12.69270000000,UK,S,10,10.019,2030
kerosene,Peak,16.67410000000,UK,S,10,18.21616657,2030
pellets,Peak,16.66670000000,UK,S,10,20.58703511,2030
res.cooking.other,Peak,2.73740000000,UK,S,10,0,2030
res.cooking.hobs,Peak,2.42260000000,UK,S,10,0,2030
res.cooking.ovens,Peak,2.04400000000,UK,S,10,0,2030
res.consumer-electronics.tv,Peak,5.63180000000,UK,S,10,0,2030
res.freezers,Peak,2.83760000000,UK,S,10,0,2030
res.computers,Peak,9.58970000000,UK,S,10,0,2030
res.refrigerators,Peak,3.45740000000,UK,S,10,0,2030
res.lighting,Peak,0.11110000000,UK,S,10,0,2030
res.other,Peak,2.55210000000,UK,S,10,0,2030
res.space-heat.existing-average,Peak,1.85930000000,UK,S,10,0,2030
res.space-heat.new-average,Peak,1.78650000000,UK,S,10,0,2030
res.hot-water.existing-average,Peak,1.78650000000,UK,S,10,0,2030
elc,Evening,57.16670000000,UK,S,11,43.34267522,2030
nga,Evening,11.08330000000,UK,S,11,12.552,2030
oil,Evening,19.79440000000,UK,S,11,19.7944343,2030
hco,Evening,16.74800000000,UK,S,11,19.7944343,2030
wood,Evening,12.69270000000,UK,S,11,10.019,2030
hydrogen,Evening,105.01680000000,UK,S,11,105.016835,2030
biomass,Evening,12.69270000000,UK,S,11,10.019,2030
kerosene,Evening,16.67410000000,UK,S,11,18.21616657,2030
pellets,Evening,16.66670000000,UK,S,11,20.58703511,2030
res.cooking.other,Evening,3.64990000000,UK,S,11,0,2030
res.cooking.hobs,Evening,3.23010000000,UK,S,11,0,2030
res.cooking.ovens,Evening,2.72540000000,UK,S,11,0,2030
res.consumer-electronics.tv,Evening,7.50910000000,UK,S,11,0,2030
res.freezers,Evening,3.78340000000,UK,S,11,0,2030
res.computers,Evening,12.78620000000,UK,S,11,0,2030
res.refrigerators,Evening,4.60990000000,UK,S,11,0,2030
res.lighting,Evening,0.14810000000,UK,S,11,0,2030
res.other,Evening,3.40280000000,UK,S,11,0,2030
res.wet.appliances,Evening,11.49830000000,UK,S,11,0,2030
res.space-heat.existing-average,Evening,2.47910000000,UK,S,11,0,2030
res.space-heat.new-average,Evening,2.38200000000,UK,S,11,0,2030
res.hot-water.existing-average,Evening,2.38200000000,UK,S,11,0,2030
elc,Night,57.16670000000,UK,A,12,43.34267522,2030
nga,Night,11.08330000000,UK,A,12,12.552,2030
oil,Night,19.79440000000,UK,A,12,19.7944343,2030
hco,Night,16.74800000000,UK,A,12,19.7944343,2030
wood,Night,12.69270000000,UK,A,12,10.019,2030
hydrogen,Night,105.01680000000,UK,A,12,105.016835,2030
biomass,Night,12.69270000000,UK,A,12,10.019,2030
kerosene,Night,16.67410000000,UK,A,12,18.21616657,2030
pellets,Night,16.66670000000,UK,A,12,20.58703511,2030
res.cooking.other,Night,6.38730000000,UK,A,12,0,2030
res.cooking.hobs,Night,5.65270000000,UK,A,12,0,2030
res.cooking.ovens,Night,4.76940000000,UK,A,12,0,2030
res.consumer-electronics.tv,Night,13.14100000000,UK,A,12,0,2030
res.freezers,Night,6.62100000000,UK,A,12,0,2030
res.computers,Night,22.37590000000,UK,A,12,0,2030
res.refrigerators,Night,8.06730000000,UK,A,12,0,2030
res.lighting,Night,0.25920000000,UK,A,12,0,2030
res.other,Night,5.95490000000,UK,A,12,0,2030
res.wet.appliances,Night,20.12210000000,UK,A,12,0,2030
res.space-heat.existing-average,Night,4.33840000000,UK,A,12,0,2030
res.space-heat.new-average,Night,4.16840000000,UK,A,12,0,2030
res.hot-water.existing-average,Night,4.16840000000,UK,A,12,0,2030
elc,Day,57.16670000000,UK,A,13,43.34267522,2030
nga,Day,11.08330000000,UK,A,13,12.552,2030
oil,Day,19.79440000000,UK,A,13,19.7944343,2030
hco,Day,16.74800000000,UK,A,13,19.7944343,2030
wood,Day,12.69270000000,UK,A,13,10.019,2030
hydrogen,Day,105.01680000000,UK,A,13,105.016835,2030
biomass,Day,12.69270000000,UK,A,13,10.019,2030
kerosene,Day,16.67410000000,UK,A,13,18.21616657,2030
pellets,Day,16.66670000000,UK,A,13,20.58703511,2030
res.cooking.other,Day,9.12470000000,UK,A,13,0,2030
res.cooking.hobs,Day,8.07530000000,UK,A,13,0,2030
res.cooking.ovens,Day,6.81350000000,UK,A,13,0,2030
res.consumer-electronics.tv,Day,18.77280000000,UK,A,13,0,2030
res.freezers,Day,9.45860000000,UK,A,13,0,2030
res.computers,Day,31.96560000000,UK,A,13,0,2030
res.refrigerators,Day,11.52480000000,UK,A,13,0,2030
res.lighting,Day,0.37030000000,UK,A,13,0,2030
res.other,Day,8.50690000000,UK,A,13,0,2030
res.wet.appliances,Day,28.74580000000,UK,A,13,0,2030
res.space-heat.existing-average,Day,6.19770000000,UK,A,13,0,2030
res.space-heat.new-average,Day,5.95490000000,UK,A,13,0,2030
res.hot-water.existing-average,Day,5.95490000000,UK,A,13,0,2030
elc,Peak,57.16670000000,UK,A,14,43.34267522,2030
nga,Peak,11.08330000000,UK,A,14,12.552,2030
oil,Peak,19.79440000000,UK,A,14,19.7944343,2030
hco,Peak,16.74800000000,UK,A,14,19.7944343,2030
wood,Peak,12.69270000000,UK,A,14,10.019,2030
hydrogen,Peak,105.01680000000,UK,A,14,105.016835,2030
biomass,Peak,12.69270000000,UK,A,14,10.019,2030
kerosene,Peak,16.67410000000,UK,A,14,18.21616657,2030
pellets,Peak,16.66670000000,UK,A,14,20.58703511,2030
res.cooking.other,Peak,2.73740000000,UK,A,14,0,2030
res.cooking.hobs,Peak,2.42260000000,UK,A,14,0,2030
res.cooking.ovens,Peak,2.04400000000,UK,A,14,0,2030
res.consumer-electronics.tv,Peak,5.63180000000,UK,A,14,0,2030
res.freezers,Peak,2.83760000000,UK,A,14,0,2030
res.computers,Peak,9.58970000000,UK,A,14,0,2030
res.refrigerators,Peak,3.45740000000,UK,A,14,0,2030
res.lighting,Peak,0.11110000000,UK,A,14,0,2030
res.other,Peak,2.55210000000,UK,A,14,0,2030
res.space-heat.existing-average,Peak,1.85930000000,UK,A,14,0,2030
res.space-heat.new-average,Peak,1.78650000000,UK,A,14,0,2030
res.hot-water.existing-average,Peak,1.78650000000,UK,A,14,0,2030
elc,Evening,57.16670000000,UK,A,15,43.34267522,2030
nga,Evening,11.08330000000,UK,A,15,12.552,2030
oil,Evening,19.79440000000,UK,A,15,19.7944343,2030
hco,Evening,16.74800000000,UK,A,15,19.7944343,2030
wood,Evening,12.69270000000,UK,A,15,10.019,2030
hydrogen,Evening,105.01680000000,UK,A,15,105.016835,2030
biomass,Evening,12.69270000000,UK,A,15,10.019,2030
kerosene,Evening,16.67410000000,UK,A,15,18.21616657,2030
pellets,Evening,16.66670000000,UK,A,15,20.58703511,2030
res.cooking.other,Evening,3.64990000000,UK,A,15,0,2030
res.cooking.hobs,Evening,3.23010000000,UK,A,15,0,2030
res.cooking.ovens,Evening,2.72540000000,UK,A,15,0,2030
res.consumer-electronics.tv,Evening,7.50910000000,UK,A,15,0,2030
res.freezers,Evening,3.78340000000,UK,A,15,0,2030
res.computers,Evening,12.78620000000,UK,A,15,0,2030
res.refrigerators,Evening,4.60990000000,UK,A,15,0,2030
res.lighting,Evening,0.14810000000,UK,A,15,0,2030
res.other,Evening,3.40280000000,UK,A,15,0,2030
res.wet.appliances,Evening,11.49830000000,UK,A,15,0,2030
res.space-heat.existing-average,Evening,2.47910000000,UK,A,15,0,2030
res.space-heat.new-average,Evening,2.38200000000,UK,A,15,0,2030
res.hot-water.existing-average,Evening,2.38200000000,UK,A,15,0,2030
elc,Night,57.16670000000,UK,W,0,43.34267522,2035
nga,Night,11.08330000000,UK,W,0,12.552,2035
oil,Night,19.79440000000,UK,W,0,19.7944343,2035
hco,Night,16.74800000000,UK,W,0,19.7944343,2035
wood,Night,12.69270000000,UK,W,0,10.019,2035
hydrogen,Night,105.01680000000,UK,W,0,105.016835,2035
biomass,Night,12.69270000000,UK,W,0,10.019,2035
kerosene,Night,16.67410000000,UK,W,0,18.21616657,2035
pellets,Night,16.66670000000,UK,W,0,20.58703511,2035
res.cooking.other,Night,6.38730000000,UK,W,0,0,2035
res.cooking.hobs,Night,5.62090000000,UK,W,0,0,2035
res.cooking.ovens,Night,4.74480000000,UK,W,0,0,2035
res.consumer-electronics.tv,Night,13.14100000000,UK,W,0,0,2035
res.freezers,Night,6.62780000000,UK,W,0,0,2035
res.computers,Night,22.37590000000,UK,W,0,0,2035
res.refrigerators,Night,8.05140000000,UK,W,0,0,2035
res.lighting,Night,0.26790000000,UK,W,0,0,2035
res.other,Night,5.95490000000,UK,W,0,0,2035
res.wet.appliances,Night,20.12210000000,UK,W,0,0,2035
res.space-heat.existing-average,Night,4.29130000000,UK,W,0,0,2035
res.space-heat.new-average,Night,4.16840000000,UK,W,0,0,2035
res.hot-water.existing-average,Night,4.16840000000,UK,W,0,0,2035
elc,Day,57.16670000000,UK,W,1,43.34267522,2035
nga,Day,11.08330000000,UK,W,1,12.552,2035
oil,Day,19.79440000000,UK,W,1,19.7944343,2035
hco,Day,16.74800000000,UK,W,1,19.7944343,2035
wood,Day,12.69270000000,UK,W,1,10.019,2035
hydrogen,Day,105.01680000000,UK,W,1,105.016835,2035
biomass,Day,12.69270000000,UK,W,1,10.019,2035
kerosene,Day,16.67410000000,UK,W,1,18.21616657,2035
pellets,Day,16.66670000000,UK,W,1,20.58703511,2035
res.cooking.other,Day,9.12470000000,UK,W,1,0,2035
res.cooking.hobs,Day,8.02990000000,UK,W,1,0,2035
res.cooking.ovens,Day,6.77830000000,UK,W,1,0,2035
res.consumer-electronics.tv,Day,18.77280000000,UK,W,1,0,2035
res.freezers,Day,9.46830000000,UK,W,1,0,2035
res.computers,Day,31.96560000000,UK,W,1,0,2035
res.refrigerators,Day,11.50190000000,UK,W,1,0,2035
res.lighting,Day,0.38270000000,UK,W,1,0,2035
res.other,Day,8.50690000000,UK,W,1,0,2035
res.wet.appliances,Day,28.74580000000,UK,W,1,0,2035
res.space-heat.existing-average,Day,6.13040000000,UK,W,1,0,2035
res.space-heat.new-average,Day,5.95490000000,UK,W,1,0,2035
res.hot-water.existing-average,Day,5.95490000000,UK,W,1,0,2035
elc,Peak,57.16670000000,UK,W,2,43.34267522,2035
nga,Peak,11.08330000000,UK,W,2,12.552,2035
oil,Peak,19.79440000000,UK,W,2,19.7944343,2035
hco,Peak,16.74800000000,UK,W,2,19.7944343,2035
wood,Peak,12.69270000000,UK,W,2,10.019,2035
hydrogen,Peak,105.01680000000,UK,W,2,105.016835,2035
biomass,Peak,12.69270000000,UK,W,2,10.019,2035
kerosene,Peak,16.67410000000,UK,W,2,18.21616657,2035
pellets,Peak,16.66670000000,UK,W,2,20.58703511,2035
res.cooking.other,Peak,2.73740000000,UK,W,2,0,2035
res.cooking.hobs,Peak,2.40900000000,UK,W,2,0,2035
res.cooking.ovens,Peak,2.03350000000,UK,W,2,0,2035
res.consumer-electronics.tv,Peak,5.63180000000,UK,W,2,0,2035
res.freezers,Peak,2.84050000000,UK,W,2,0,2035
res.computers,Peak,9.58970000000,UK,W,2,0,2035
res.refrigerators,Peak,3.45060000000,UK,W,2,0,2035
res.lighting,Peak,0.11480000000,UK,W,2,0,2035
res.other,Peak,2.55210000000,UK,W,2,0,2035
res.space-heat.existing-average,Peak,1.83910000000,UK,W,2,0,2035
res.space-heat.new-average,Peak,1.78650000000,UK,W,2,0,2035
res.hot-water.existing-average,Peak,1.78650000000,UK,W,2,0,2035
elc,Evening,57.16670000000,UK,W,3,43.34267522,2035
nga,Evening,11.08330000000,UK,W,3,12.552,2035
oil,Evening,19.79440000000,UK,W,3,19.7944343,2035
hco,Evening,16.74800000000,UK,W,3,19.7944343,2035
wood,Evening,12.69270000000,UK,W,3,10.019,2035
hydrogen,Evening,105.01680000000,UK,W,3,105.016835,2035
biomass,Evening,12.69270000000,UK,W,3,10.019,2035
kerosene,Evening,16.67410000000,UK,W,3,18.21616657,2035
pellets,Evening,16.66670000000,UK,W,3,20.58703511,2035
res.cooking.other,Evening,3.64990000000,UK,W,3,0,2035
res.cooking.hobs,Evening,3.21200000000,UK,W,3,0,2035
res.cooking.ovens,Evening,2.71130000000,UK,W,3,0,2035
res.consumer-electronics.tv,Evening,7.50910000000,UK,W,3,0,2035
res.freezers,Evening,3.78730000000,UK,W,3,0,2035
res.computers,Evening,12.78620000000,UK,W,3,0,2035
res.refrigerators,Evening,4.60080000000,UK,W,3,0,2035
res.lighting,Evening,0.15310000000,UK,W,3,0,2035
res.other,Evening,3.40280000000,UK,W,3,0,2035
res.wet.appliances,Evening,11.49830000000,UK,W,3,0,2035
res.space-heat.existing-average,Evening,2.45210000000,UK,W,3,0,2035
res.space-heat.new-average,Evening,2.38200000000,UK,W,3,0,2035
res.hot-water.existing-average,Evening,2.38200000000,UK,W,3,0,2035
elc,Night,57.16670000000,UK,P,4,43.34267522,2035
nga,Night,11.08330000000,UK,P,4,12.552,2035
oil,Night,19.79440000000,UK,P,4,19.7944343,2035
hco,Night,16.74800000000,UK,P,4,19.7944343,2035
wood,Night,12.69270000000,UK,P,4,10.019,2035
hydrogen,Night,105.01680000000,UK,P,4,105.016835,2035
biomass,Night,12.69270000000,UK,P,4,10.019,2035
kerosene,Night,16.67410000000,UK,P,4,18.21616657,2035
pellets,Night,16.66670000000,UK,P,4,20.58703511,2035
res.cooking.other,Night,6.38730000000,UK,P,4,0,2035
res.cooking.hobs,Night,5.62090000000,UK,P,4,0,2035
res.cooking.ovens,Night,4.74480000000,UK,P,4,0,2035
res.consumer-electronics.tv,Night,13.14100000000,UK,P,4,0,2035
res.freezers,Night,6.62780000000,UK,P,4,0,2035
res.computers,Night,22.37590000000,UK,P,4,0,2035
res.refrigerators,Night,8.05140000000,UK,P,4,0,2035
res.lighting,Night,0.26790000000,UK,P,4,0,2035
res.other,Night,5.95490000000,UK,P,4,0,2035
res.wet.appliances,Night,20.12210000000,UK,P,4,0,2035
res.space-heat.existing-average,Night,4.29130000000,UK,P,4,0,2035
res.space-heat.new-average,Night,4.16840000000,UK,P,4,0,2035
res.hot-water.existing-average,Night,4.16840000000,UK,P,4,0,2035
elc,Day,57.16670000000,UK,P,5,43.34267522,2035
nga,Day,11.08330000000,UK,P,5,12.552,2035
oil,Day,19.79440000000,UK,P,5,19.7944343,2035
hco,Day,16.74800000000,UK,P,5,19.7944343,2035
wood,Day,12.69270000000,UK,P,5,10.019,2035
hydrogen,Day,105.01680000000,UK,P,5,105.016835,2035
biomass,Day,12.69270000000,UK,P,5,10.019,2035
kerosene,Day,16.67410000000,UK,P,5,18.21616657,2035
pellets,Day,16.66670000000,UK,P,5,20.58703511,2035
res.cooking.other,Day,9.12470000000,UK,P,5,0,2035
res.cooking.hobs,Day,8.02990000000,UK,P,5,0,2035
res.cooking.ovens,Day,6.77830000000,UK,P,5,0,2035
res.consumer-electronics.tv,Day,18.77280000000,UK,P,5,0,2035
res.freezers,Day,9.46830000000,UK,P,5,0,2035
res.computers,Day,31.96560000000,UK,P,5,0,2035
res.refrigerators,Day,11.50190000000,UK,P,5,0,2035
